Embryo Id,Cell ID,Identity,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum, 
061218Xim_G6_BH5,1,TE,I,5698,303.6,242.55,5.2097,2745.2,1.56E+07,101.12,5.76E+05,60.923,3.47E+05,452.73,2.58E+06,207.88,1.18E+06,
061218Xim_G6_BH5,2,TE,I,5275,248.09,295.53,5.4002,2913.8,1.54E+07,91.191,4.81E+05,44.666,2.36E+05,506.14,2.67E+06,135.58,7.15E+05,
061218Xim_G6_BH5,3,TE,I,7478,257.53,244.2,6.4571,2246,1.68E+07,82.785,6.19E+05,49.815,3.73E+05,502.62,3.76E+06,166.21,1.24E+06,
061218Xim_G6_BH5,4,TE,I,8428,294.61,285.78,6.0896,3300.5,2.78E+07,88.509,7.46E+05,46,3.88E+05,495.25,4.17E+06,180.71,1.52E+06,
061218Xim_G6_BH5,5,TE,I,5762,303.94,203.07,8.4585,2707.5,1.56E+07,91.166,5.25E+05,50.088,2.89E+05,479.11,2.76E+06,131.38,7.57E+05,
061218Xim_G6_BH5,6,TE,I,6416,343.98,271.16,9.3565,2242.2,1.44E+07,91.616,5.88E+05,43.178,2.77E+05,489.12,3.14E+06,97.77,6.27E+05,
061218Xim_G6_BH5,7,TE,I,5232,199.98,303.47,9.9566,3156.8,1.65E+07,53.776,2.81E+05,31.029,1.62E+05,463.17,2.42E+06,154.58,8.09E+05,
061218Xim_G6_BH5,8,TE,I,4756,296.4,329.63,9.0444,2783.9,1.32E+07,84.062,4.00E+05,41.225,1.96E+05,493.55,2.35E+06,126.49,6.02E+05,
061218Xim_G6_BH5,9,TE,I,9621,222.71,216.28,10.293,2943.5,2.83E+07,76.216,7.33E+05,45.291,4.36E+05,503.03,4.84E+06,262.07,2.52E+06,
061218Xim_G6_BH5,10,TE,I,5912,267.1,189.76,12.476,2520.7,1.49E+07,82.233,4.86E+05,42.141,2.49E+05,517.83,3.06E+06,104.83,6.20E+05,
061218Xim_G6_BH5,11,TE,I,4563,356.48,226.56,11.766,2931.5,1.34E+07,84.214,3.84E+05,46.018,2.10E+05,449.86,2.05E+06,138.4,6.32E+05,
061218Xim_G6_BH5,12,TE,I,8371,198.16,263.59,12.426,3084.1,2.58E+07,57.933,4.85E+05,35.972,3.01E+05,439.38,3.68E+06,153.81,1.29E+06,
061218Xim_G6_BH5,13,TE,I,8893,330,322.26,14.154,2670.7,2.38E+07,82.227,7.31E+05,38.873,3.46E+05,490.49,4.36E+06,181.39,1.61E+06,
061218Xim_G6_BH5,14,TE,I,6060,234.25,351.27,13.479,2569,1.56E+07,63.378,3.84E+05,33.269,2.02E+05,479.39,2.91E+06,170.03,1.03E+06,
061218Xim_G6_BH5,15,TE,I,4238,279.45,350.96,14.936,2675.7,1.13E+07,76.436,3.24E+05,40.928,1.73E+05,478.09,2.03E+06,264.55,1.12E+06,
061218Xim_G6_BH5,16,TE,I,4561,311.28,172.93,17.091,2703,1.23E+07,69.652,3.18E+05,33.973,1.55E+05,458.25,2.09E+06,216.27,9.86E+05,
061218Xim_G6_BH5,17,TE,I,4197,344.82,195.8,17.675,2792.8,1.17E+07,76.487,3.21E+05,34.737,1.46E+05,493.54,2.07E+06,146.93,6.17E+05,
061218Xim_G6_BH5,18,TE,I,4423,225.11,177.2,18.196,2858.3,1.26E+07,69.055,3.05E+05,31.995,1.42E+05,519.02,2.30E+06,251.46,1.11E+06,
061218Xim_G6_BH5,19,TE,M,6728,169.07,236.37,20.134,2944.7,1.98E+07,57.643,3.88E+05,27.943,1.88E+05,534.8,3.60E+06,118.13,7.95E+05,
061218Xim_G6_BH5,20,TE,I,5614,185.76,192.75,20.204,2474.8,1.39E+07,77.143,4.33E+05,32.231,1.81E+05,443.27,2.49E+06,152.19,8.54E+05,
