Embryo Id,Cell ID,Identity,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum, 
041918Xim_G6_AZ22,1,TE,I,11198,243.59,212.87,5.7848,3048,3.41E+07,3005.3,3.37E+07,117.36,1.31E+06,449.3,5.03E+06,488.05,5.47E+06,
041918Xim_G6_AZ22,2,TE,I,8537,304.38,228.98,4.9509,2695.4,2.30E+07,2798.7,2.39E+07,112.76,9.63E+05,452.89,3.87E+06,573.06,4.89E+06,
041918Xim_G6_AZ22,3,TE,I,11220,227.67,283.64,6.4949,2990.3,3.36E+07,2066.9,2.32E+07,110.9,1.24E+06,435.59,4.89E+06,764.06,8.57E+06,
041918Xim_G6_AZ22,4,TE,I,8366,302.2,285.65,5.4426,2685,2.25E+07,2791.1,2.34E+07,115.9,9.70E+05,452.7,3.79E+06,600.42,5.02E+06,
041918Xim_G6_AZ22,5,TE,I,19398,166,271,6,3225.069,,3443.131,,174.437,,435.726,,838.816,,
041918Xim_G6_AZ22,5.2,ICM,I,19398,161,261,13,2925.113,,2349.345,,628.794,,420.024,,170.125,,
041918Xim_G6_AZ22,6,TE,I,13584,334.85,179.51,10.537,2900.9,3.94E+07,1883.2,2.56E+07,69.528,9.44E+05,456.99,6.21E+06,234.9,3.19E+06,
041918Xim_G6_AZ22,7,TE,I,10063,183.23,220.69,11.433,2938.8,2.96E+07,2718.3,2.74E+07,103.09,1.04E+06,430.25,4.33E+06,424.87,4.28E+06,
041918Xim_G6_AZ22,8,TE,I,15582,331.15,329.31,10.252,2424.6,3.78E+07,1525.2,2.38E+07,60.706,9.46E+05,446.07,6.95E+06,370.42,5.77E+06,
041918Xim_G6_AZ22,9,TE,I,6738,249.35,339.77,11.928,3007.1,2.03E+07,3301.5,2.22E+07,127.2,8.57E+05,452.74,3.05E+06,611.83,4.12E+06,
041918Xim_G6_AZ22,10,TE,I,10752,108.81,293.52,12.984,2020.7,2.17E+07,1703.8,1.83E+07,135.35,1.46E+06,439.45,4.73E+06,458.08,4.93E+06,
041918Xim_G6_AZ22,11,TE,I,4315,230.68,166.65,14.104,3536.9,1.53E+07,1736.7,7.49E+06,66.675,2.88E+05,437.18,1.89E+06,275.02,1.19E+06,
041918Xim_G6_AZ22,12,TE,I,13660,110,227,16,2506.106,,102.736,,152.089,,457.726,,337.265,,
041918Xim_G6_AZ22,13,TE,I,4718,270.21,143.04,16.66,3386.1,1.60E+07,1645.6,7.76E+06,66.691,3.15E+05,431.16,2.03E+06,271.03,1.28E+06,
041918Xim_G6_AZ22,14,TE,I,5735,382.68,224.92,17.533,3178.3,1.82E+07,3101.6,1.78E+07,102.31,5.87E+05,434.91,2.49E+06,386.13,2.21E+06,
041918Xim_G6_AZ22,15,ICM,I,3706,150.5,224.55,18.765,2668,9.89E+06,2113.9,7.83E+06,574.1,2.13E+06,353.5,1.31E+06,192.23,7.12E+05,
041918Xim_G6_AZ22,16,TE,I,9616,393.47,272.47,20.018,3119.2,3.00E+07,1322.8,1.27E+07,72.987,7.02E+05,429.76,4.13E+06,274.61,2.64E+06,
041918Xim_G6_AZ22,17,ICM,I,4609,120.41,292.66,19.708,2377.5,1.10E+07,173.12,7.98E+05,389.18,1.79E+06,424.16,1.95E+06,145.49,6.71E+05,
041918Xim_G6_AZ22,18,ICM,I,9297,98.704,270.66,23.004,2109.9,1.96E+07,100.24,9.32E+05,202.73,1.88E+06,448.33,4.17E+06,118.22,1.10E+06,
041918Xim_G6_AZ22,19,ICM,I,13074,152,325,22,2578.173,,231.329,,235.309,,423.148,,136.028,,
041918Xim_G6_AZ22,19.2,TE,I,13074,160,343,22,3273.753,,3160.25,,109.841,,416.767,,557.698,,
041918Xim_G6_AZ22,20,TE,I,6686,189.22,353.43,23.945,2988.5,2.00E+07,2856.7,1.91E+07,97.302,6.51E+05,439.07,2.94E+06,581.82,3.89E+06,
041918Xim_G6_AZ22,21,TE,I,5613,179.98,181.76,24.321,2514.3,1.41E+07,1658.9,9.31E+06,64.568,3.62E+05,437.54,2.46E+06,312.75,1.76E+06,
041918Xim_G6_AZ22,22,TE,I,11147,148,196,23,2506.625,,198,,110.197,,464.173,,419.525,,
041918Xim_G6_AZ22,22.2,ICM,I,11147,150,207,29,2131.65,,1601.055,,104.164,,442.68,,1286.327,,
041918Xim_G6_AZ22,23,ICM,I,11626,169.5,270.58,24.735,2215.4,2.58E+07,824.11,9.58E+06,175.98,2.05E+06,375.81,4.37E+06,690.96,8.03E+06,
041918Xim_G6_AZ22,23.2,ICM,I,11626,167,296,23,1967.542,,96.057,,459.869,,440.588,,105.585,,
041918Xim_G6_AZ22,23.3,ICM,I,11626,165,241,30,1331.109,,1276.442,,75.127,,410.22,,984.856,,
041918Xim_G6_AZ22,25,TE,I,6462,225.99,379.85,24.673,2718.1,1.76E+07,3119.5,2.02E+07,106.41,6.88E+05,421.34,2.72E+06,538.53,3.48E+06,
041918Xim_G6_AZ22,26,TE,I,9501,286.2,405.72,25.836,2174,2.07E+07,625.9,5.95E+06,38.957,3.70E+05,416.23,3.95E+06,218.33,2.07E+06,
041918Xim_G6_AZ22,27,ICM,I,1792,135.43,258.14,22.141,1824.8,3.27E+06,139.74,2.50E+05,337.3,6.04E+05,392.91,7.04E+05,101.58,1.82E+05,
041918Xim_G6_AZ22,28,TE,I,8236,305.17,116.36,27.71,2898.7,2.39E+07,1565.2,1.29E+07,59.397,4.89E+05,421.58,3.47E+06,176.18,1.45E+06,
041918Xim_G6_AZ22,29,TE,I,7960,69.954,266.01,28.687,1645,1.31E+07,1863.3,1.48E+07,96.133,7.65E+05,427.86,3.41E+06,442.4,3.52E+06,
041918Xim_G6_AZ22,30,TE,I,6862,228.17,132.01,27.798,2428.5,1.67E+07,3026.8,2.08E+07,90.463,6.21E+05,453.44,3.11E+06,63.681,4.37E+05,
041918Xim_G6_AZ22,31,TE,I,6421,389.99,170.23,27.715,2806.1,1.80E+07,2637.1,1.69E+07,87.846,5.64E+05,431.55,2.77E+06,388.87,2.50E+06,
041918Xim_G6_AZ22,32,ICM,I,13333,114.04,337.13,29.816,1706.7,2.28E+07,85.679,1.14E+06,231.84,3.09E+06,440.02,5.87E+06,99.911,1.33E+06,
041918Xim_G6_AZ22,33,TE,I,8327,370.04,368.4,30.244,2303.1,1.92E+07,1474.2,1.23E+07,69.112,5.76E+05,410.38,3.42E+06,267.99,2.23E+06,
041918Xim_G6_AZ22,34,ICM,I,5148,137.95,297.32,28.519,1645.3,8.47E+06,83.948,4.32E+05,174.61,8.99E+05,452.97,2.33E+06,105.45,5.43E+05,
041918Xim_G6_AZ22,36,ICM,I,1723,127.32,226.53,29.774,1893.1,3.26E+06,176.26,3.04E+05,275.13,4.74E+05,408.04,7.03E+05,89.124,1.54E+05,
041918Xim_G6_AZ22,37,ICM,I,9402,94.489,240.69,32.048,1862.1,1.75E+07,81.53,7.67E+05,290.65,2.73E+06,429.9,4.04E+06,109.32,1.03E+06,
041918Xim_G6_AZ22,38,TE,I,6246,142.9,362.75,34.44,2441.6,1.53E+07,2149.7,1.34E+07,81.712,5.10E+05,439.7,2.75E+06,350.86,2.19E+06,
041918Xim_G6_AZ22,39,TE,I,6978,367.58,117.87,35,2557.7,1.78E+07,1508.3,1.05E+07,65.147,4.55E+05,432.47,3.02E+06,205.03,1.43E+06,
041918Xim_G6_AZ22,40,TE,I,7160,147.06,175.2,36.703,1975.3,1.41E+07,1280.2,9.17E+06,63.3,4.53E+05,463.31,3.32E+06,434.41,3.11E+06,
041918Xim_G6_AZ22,41,TE,I,10199,409.12,312.96,37.689,2652.7,2.71E+07,1381.5,1.41E+07,55.43,5.65E+05,452.59,4.62E+06,267.52,2.73E+06,
041918Xim_G6_AZ22,42,TE,I,6278,244.91,103.65,38.219,2647.5,1.66E+07,2834.6,1.78E+07,83.236,5.23E+05,528.56,3.32E+06,37.542,2.36E+05,
041918Xim_G6_AZ22,43,ICM,I,6313,130.96,264.52,36.503,1354.9,8.55E+06,95.207,6.01E+05,217.59,1.37E+06,424.43,2.68E+06,110.25,6.96E+05,
041918Xim_G6_AZ22,44,ICM,I,5404,101.83,272.9,35.946,1649.7,8.91E+06,64.95,3.51E+05,349.28,1.89E+06,397.07,2.15E+06,90.922,4.91E+05,
041918Xim_G6_AZ22,45,ICM,I,5524,117.06,311.15,37.755,1369.4,7.56E+06,77.619,4.29E+05,276.56,1.53E+06,421.57,2.33E+06,104.27,5.76E+05,
041918Xim_G6_AZ22,46,TE,I,7145,428.5,238.7,40.954,1883.6,1.35E+07,878.01,6.27E+06,46.179,3.30E+05,445.91,3.19E+06,101.33,7.24E+05,
041918Xim_G6_AZ22,47,TE,I,5561,298.82,90.08,42.672,2612.6,1.45E+07,2618.5,1.46E+07,78.7,4.38E+05,473.12,2.63E+06,42.212,2.35E+05,
041918Xim_G6_AZ22,48,ICM,I,6715,94.819,228.07,41.541,1432.5,9.62E+06,63.666,4.28E+05,435.73,2.93E+06,411.62,2.76E+06,174.13,1.17E+06,
041918Xim_G6_AZ22,49,ICM,I,9283,80.398,262.24,41.421,1417.8,1.32E+07,108.18,1.00E+06,166.23,1.54E+06,420.31,3.90E+06,97.763,9.08E+05,
041918Xim_G6_AZ22,50,TE,I,6185,124.99,203.66,43.528,1357.2,8.39E+06,87.346,5.40E+05,73.337,4.54E+05,453.26,2.80E+06,122.13,7.55E+05,
041918Xim_G6_AZ22,52,ICM,I,7727,142.16,238.08,42.968,1236.6,9.56E+06,676.92,5.23E+06,62.087,4.80E+05,416.94,3.22E+06,553.53,4.28E+06,
041918Xim_G6_AZ22,53,TE,I,9241,99.693,331.97,45.688,1480.1,1.37E+07,833.84,7.71E+06,75.79,7.00E+05,403.79,3.73E+06,250.67,2.32E+06,
041918Xim_G6_AZ22,54,ICM,I,4194,140.45,333.08,42.133,1132.3,4.75E+06,70.192,2.94E+05,262.99,1.10E+06,402.6,1.69E+06,71.553,3.00E+05,
041918Xim_G6_AZ22,55,TE,I,8747,327.7,415.02,47.1,2046.2,1.79E+07,978.59,8.56E+06,50.283,4.40E+05,398.74,3.49E+06,196.57,1.72E+06,
041918Xim_G6_AZ22,56,TE,I,5263,192.81,132.46,45.637,1973.5,1.04E+07,1320.9,6.95E+06,52.106,2.74E+05,461.93,2.43E+06,314.07,1.65E+06,
041918Xim_G6_AZ22,57,TE,I,7447,416.69,168.09,46.8,1635.6,1.22E+07,1397.3,1.04E+07,70.462,5.25E+05,426.91,3.18E+06,192.12,1.43E+06,
041918Xim_G6_AZ22,58,ICM,I,11320,148.3,295.36,45.818,849.48,9.62E+06,490.76,5.56E+06,49.995,5.66E+05,401.61,4.55E+06,463.49,5.25E+06,
041918Xim_G6_AZ22,59,TE,I,11665,169.07,382.47,52.102,1531.8,1.79E+07,623.21,7.27E+06,38.265,4.46E+05,427.29,4.98E+06,260.19,3.04E+06,
041918Xim_G6_AZ22,60,ICM,I,5109,91.409,293.93,46.157,1110.7,5.67E+06,90.382,4.62E+05,342.04,1.75E+06,413.48,2.11E+06,89.945,4.60E+05,
041918Xim_G6_AZ22,61,TE,I,6592,366.69,388.78,50.266,1418,9.35E+06,1228.8,8.10E+06,51.493,3.39E+05,384.28,2.53E+06,203.64,1.34E+06,
041918Xim_G6_AZ22,62,TE,I,11165,240.24,422.01,53.174,1806,2.02E+07,878.93,9.81E+06,43.478,4.85E+05,400.19,4.47E+06,292.05,3.26E+06,
041918Xim_G6_AZ22,63,TE,I,6912,140.34,174.61,49.964,1148.2,7.94E+06,99.669,6.89E+05,45.885,3.17E+05,380.43,2.63E+06,83.015,5.74E+05,
041918Xim_G6_AZ22,64,TE,I,6313,237.06,101.12,52.787,1783.8,1.13E+07,1035.6,6.54E+06,44.993,2.84E+05,443.44,2.80E+06,171.42,1.08E+06,
041918Xim_G6_AZ22,65,ICM,I,10587,139.94,255.7,51.827,844.74,8.94E+06,496.32,5.25E+06,48.736,5.16E+05,414.8,4.39E+06,475.08,5.03E+06,
041918Xim_G6_AZ22,66,TE,I,10254,342.31,97.976,54.43,1099.4,1.13E+07,809.14,8.30E+06,40.162,4.12E+05,419.04,4.30E+06,130.94,1.34E+06,
041918Xim_G6_AZ22,68,ICM,I,4389,120.3,301.29,51.816,1024.9,4.50E+06,422.02,1.85E+06,61.334,2.69E+05,389.21,1.71E+06,416.16,1.83E+06,
041918Xim_G6_AZ22,69,TE,I,5199,406.72,343.45,52.665,1458.2,7.58E+06,1029,5.35E+06,43.082,2.24E+05,516.67,2.69E+06,160.59,8.35E+05,
041918Xim_G6_AZ22,70,TE,I,8169,285.41,90.267,54.564,1213.8,9.92E+06,781.27,6.38E+06,40.602,3.32E+05,431.81,3.53E+06,114.23,9.33E+05,
041918Xim_G6_AZ22,71,TE,I,5098,90.687,224.83,54.847,1166.5,5.95E+06,45.805,2.34E+05,51.747,2.64E+05,377.83,1.93E+06,65.327,3.33E+05,
041918Xim_G6_AZ22,72,TE,I,4726,93.914,291.63,56.506,1176.6,5.56E+06,485.47,2.29E+06,92.275,4.36E+05,374.47,1.77E+06,156.06,7.38E+05,
041918Xim_G6_AZ22,73,TE,I,6597,158.58,136.89,58.974,1307.7,8.63E+06,774.43,5.11E+06,37.927,2.50E+05,435.99,2.88E+06,145.76,9.62E+05,
041918Xim_G6_AZ22,74,ICM,I,5568,102.19,265.64,56.279,1101.3,6.13E+06,54.081,3.01E+05,43.614,2.43E+05,389.83,2.17E+06,80.102,4.46E+05,
041918Xim_G6_AZ22,75,TE,I,9973,422.51,292.86,59.439,1217.7,1.21E+07,782.7,7.81E+06,41.409,4.13E+05,364.66,3.64E+06,149.35,1.49E+06,
041918Xim_G6_AZ22,76,TE,I,12502,120.33,200.44,62.386,891.97,1.12E+07,679.03,8.49E+06,41.052,5.13E+05,384.42,4.81E+06,195.82,2.45E+06,
041918Xim_G6_AZ22,77,TE,I,9386,425.2,213.21,60.153,750.53,7.04E+06,830.63,7.80E+06,40.695,3.82E+05,371.24,3.48E+06,133.87,1.26E+06,
041918Xim_G6_AZ22,78,TE,I,7014,126.79,325.34,60.621,682.17,4.78E+06,518.73,3.64E+06,39.235,2.75E+05,410.01,2.88E+06,196.07,1.38E+06,
041918Xim_G6_AZ22,79,TE,I,9037,386.07,135.18,64.487,649.02,5.87E+06,755.79,6.83E+06,37.475,3.39E+05,360.6,3.26E+06,122.57,1.11E+06,
041918Xim_G6_AZ22,80,TE,I,9954,405.81,344.6,69.299,913.07,9.09E+06,474.99,4.73E+06,31.21,3.11E+05,323.14,3.22E+06,117.31,1.17E+06,
041918Xim_G6_AZ22,81,TE,I,8273,426.54,261.4,70.888,665.17,5.50E+06,598.54,4.95E+06,35.035,2.90E+05,343.72,2.84E+06,61.331,5.07E+05,
041918Xim_G6_AZ22,82,TE,I,9997,329.21,103.48,69.991,627.16,6.27E+06,548.5,5.48E+06,32.18,3.22E+05,371.77,3.72E+06,94.367,9.43E+05,
041918Xim_G6_AZ22,83,ICM,I,9416,134.92,287.47,69.55,434.54,4.09E+06,362.71,3.42E+06,30.401,2.86E+05,376.55,3.55E+06,140.98,1.33E+06,
041918Xim_G6_AZ22,84,TE,I,14048,336.29,394.35,70.882,772.45,1.09E+07,707.96,9.95E+06,36.505,5.13E+05,416.73,5.85E+06,138.36,1.94E+06,
041918Xim_G6_AZ22,85,TE,I,15879,251.69,106.71,75.317,479.73,7.62E+06,412.49,6.55E+06,28.819,4.58E+05,396.42,6.29E+06,47.224,7.50E+05,
041918Xim_G6_AZ22,86,TE,I,9718,130.26,252.04,79.788,317.11,3.08E+06,209.62,2.04E+06,21.952,2.13E+05,398.11,3.87E+06,94.772,9.21E+05,
041918Xim_G6_AZ22,87,TE,I,17051,180.4,366.87,76.717,395.01,6.74E+06,235.63,4.02E+06,22.312,3.80E+05,458.31,7.81E+06,99.093,1.69E+06,
041918Xim_G6_AZ22,88,TE,I,11543,177.53,139.97,75.847,439.58,5.07E+06,319.46,3.69E+06,23.695,2.74E+05,483.5,5.58E+06,66.488,7.67E+05,
041918Xim_G6_AZ22,89,TE,I,11707,409.32,185.94,78.6,481.22,5.63E+06,422.27,4.94E+06,26.876,3.15E+05,415.01,4.86E+06,74.44,8.71E+05,
041918Xim_G6_AZ22,90,TE,I,12791,252.99,408.16,77.981,624.96,7.99E+06,203.13,2.60E+06,21.217,2.71E+05,413.58,5.29E+06,78.456,1.00E+06,
041918Xim_G6_AZ22,91,TE,I,11057,174.03,312.35,86.563,266.98,2.95E+06,219.8,2.43E+06,20.571,2.27E+05,441.04,4.88E+06,83.398,9.22E+05,
041918Xim_G6_AZ22,92,TE,I,18566,376.45,346.33,88.433,499.76,9.28E+06,195.46,3.63E+06,19.853,3.69E+05,460.41,8.55E+06,56.444,1.05E+06,
041918Xim_G6_AZ22,93,TE,I,20755,170.63,204.27,90.445,275.81,5.72E+06,287.96,5.98E+06,21.969,4.56E+05,423.11,8.78E+06,58.945,1.22E+06,
041918Xim_G6_AZ22,94,TE,I,9231,388.75,240.56,91.705,540.77,4.99E+06,472.03,4.36E+06,27.433,2.53E+05,500.42,4.62E+06,82.854,7.65E+05,
041918Xim_G6_AZ22,95,TE,I,17203,337.99,142.51,95.335,348.39,5.99E+06,206.14,3.55E+06,19.141,3.29E+05,535.95,9.22E+06,34.834,5.99E+05,
041918Xim_G6_AZ22,96,TE,I,10142,229.2,155.48,96.059,359.66,3.65E+06,253.74,2.57E+06,20.726,2.10E+05,477.75,4.85E+06,53.66,5.44E+05,
041918Xim_G6_AZ22,97,TE,I,10303,360.12,290.08,96.794,593.45,6.11E+06,548.97,5.66E+06,28.675,2.95E+05,471,4.85E+06,82.823,8.53E+05,
041918Xim_G6_AZ22,98,TE,I,19576,282.33,349.63,100.13,484.42,9.48E+06,229.72,4.50E+06,20.292,3.97E+05,474.21,9.28E+06,61.915,1.21E+06,
041918Xim_G6_AZ22,99,TE,I,26441,207.29,289.95,102.16,239.6,6.34E+06,145.97,3.86E+06,17.313,4.58E+05,442.92,1.17E+07,33.718,8.92E+05,
041918Xim_G6_AZ22,100,TE,I,11427,330.03,248.44,102.65,570.28,6.52E+06,469.28,5.36E+06,27.245,3.11E+05,467.65,5.34E+06,60.456,6.91E+05,
041918Xim_G6_AZ22,101,TE,I,18447,294.05,189.23,103.88,401.75,7.41E+06,286.63,5.29E+06,21.939,4.05E+05,472.71,8.72E+06,41.326,7.62E+05,
041918Xim_G6_AZ22,102,TE,I,15268,242.7,221.69,103.85,286.92,4.38E+06,420.27,6.42E+06,25.738,3.93E+05,498.05,7.60E+06,50.185,7.66E+05,
041918Xim_G6_AZ22,103,TE,I,20030,273.11,285.34,105.65,501.16,1.00E+07,335.71,6.72E+06,24.753,4.96E+05,453.34,9.08E+06,63.905,1.28E+06,
