Embryo Id,Cell ID,Identity,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum, 
041318Xim_G6_AW23,1,TE,I,8287,297.94,210.77,5.3086,2694.5,2.23E+07,67.756,5.61E+05,227.78,1.89E+06,479.33,3.97E+06,694.15,5.75E+06,
041318Xim_G6_AW23,2,TE,I,12168,332.15,246.35,4.6682,2154.4,2.62E+07,78.616,9.57E+05,75.75,9.22E+05,471.99,5.74E+06,966.99,1.18E+07,
041318Xim_G6_AW23,3,TE,I,7363,100.82,224.06,7.2032,2412.9,1.78E+07,2919.4,2.15E+07,370.17,2.73E+06,441.02,3.25E+06,953.5,7.02E+06,
041318Xim_G6_AW23,4,TE,I,9157,258.11,196.62,7.3101,2518.9,2.31E+07,58.232,5.33E+05,53.608,4.91E+05,470.16,4.31E+06,731.86,6.70E+06,
041318Xim_G6_AW23,5,TE,I,7002,134.07,236.65,8.5698,2568.6,1.80E+07,2988.8,2.09E+07,321.17,2.25E+06,412.66,2.89E+06,982.18,6.88E+06,
041318Xim_G6_AW23,6,TE,I,15600,188.72,267.71,8.4594,2285.4,3.57E+07,71.723,1.12E+06,677.46,1.06E+07,434.44,6.78E+06,262.59,4.10E+06,
041318Xim_G6_AW23,7,TE,I,13171,300.65,313.47,7.3642,2549.3,3.36E+07,79.649,1.05E+06,327.96,4.32E+06,453.57,5.97E+06,307.15,4.05E+06,
041318Xim_G6_AW23,8,TE,I,14768,129.52,320.18,8.9969,2491.2,3.68E+07,76.553,1.13E+06,263.79,3.90E+06,448.39,6.62E+06,170.34,2.52E+06,
041318Xim_G6_AW23,9,TE,I,12081,207.32,215.67,9.3023,2104.5,2.54E+07,77.461,9.36E+05,500.46,6.05E+06,448.47,5.42E+06,277.8,3.36E+06,
041318Xim_G6_AW23,10,TE,I,8608,367.36,285.44,8.5536,2521.2,2.17E+07,73.326,6.31E+05,315.98,2.72E+06,464.77,4.00E+06,237.28,2.04E+06,
041318Xim_G6_AW23,11,TE,I,12502,215.79,295.99,11.069,2135.6,2.67E+07,74.776,9.35E+05,297.38,3.72E+06,457.89,5.72E+06,236.16,2.95E+06,
041318Xim_G6_AW23,12,ICM,I,8654,146.77,201.12,12.801,2495.2,2.16E+07,79.734,6.90E+05,308.49,2.67E+06,435.3,3.77E+06,198.3,1.72E+06,
041318Xim_G6_AW23,13,TE,I,7089,87.932,270.7,12.401,2288.5,1.62E+07,1598.1,1.13E+07,143.06,1.01E+06,403.52,2.86E+06,719.43,5.10E+06,
041318Xim_G6_AW23,14,TE,I,13116,173.89,174.35,14.086,2477.3,3.25E+07,70.948,9.31E+05,761.78,9.99E+06,433.12,5.68E+06,203.71,2.67E+06,
041318Xim_G6_AW23,15,TE,I,9078,220.86,342.2,14.875,2331,2.12E+07,3366.3,3.06E+07,129.44,1.18E+06,441.38,4.01E+06,662.67,6.02E+06,
041318Xim_G6_AW23,16,TE,I,8588,238.17,157.73,15.722,2455.1,2.11E+07,72.913,6.26E+05,527.49,4.53E+06,477.01,4.10E+06,234.27,2.01E+06,
041318Xim_G6_AW23,17,ICM,I,9277,187.35,230.08,16.804,2270.3,2.11E+07,66.365,6.16E+05,507.88,4.71E+06,456.19,4.23E+06,128.69,1.19E+06,
041318Xim_G6_AW23,18,ICM,I,5050,158.19,278.23,15.502,2797.5,1.41E+07,2491.7,1.26E+07,234.82,1.19E+06,431.25,2.18E+06,637.66,3.22E+06,
041318Xim_G6_AW23,19,TE,I,5832,261.26,358.2,15.681,3024.4,1.76E+07,3314.7,1.93E+07,152.94,8.92E+05,458.39,2.67E+06,1082.4,6.31E+06,
041318Xim_G6_AW23,20,TE,I,7278,341.23,148.06,16.567,2682.9,1.95E+07,56.867,4.14E+05,194.22,1.41E+06,470.54,3.42E+06,555.24,4.04E+06,
041318Xim_G6_AW23,21,TE,I,7480,346.02,349.34,16.366,2548.7,1.91E+07,72.755,5.44E+05,362.92,2.71E+06,453.85,3.39E+06,206.9,1.55E+06,
041318Xim_G6_AW23,22,TE,I,10071,303.65,362.03,17.508,1611.6,1.62E+07,67.743,6.82E+05,166.98,1.68E+06,462.94,4.66E+06,689.9,6.95E+06,
041318Xim_G6_AW23,23,TE,I,6744,66.647,241.3,17.25,1887.9,1.27E+07,3005.2,2.03E+07,486.86,3.28E+06,437.09,2.95E+06,760.46,5.13E+06,
041318Xim_G6_AW23,24,TE,I,8192,76.214,191.13,18.522,1766.5,1.45E+07,2530,2.07E+07,450.34,3.69E+06,451.73,3.70E+06,735.34,6.02E+06,
041318Xim_G6_AW23,25,ICM,I,8844,205.46,155.3,20.641,2344,2.07E+07,56.224,4.97E+05,354.73,3.14E+06,442.45,3.91E+06,134.12,1.19E+06,
041318Xim_G6_AW23,26,TE,I,9794,404,183.08,19.287,2472.6,2.42E+07,69.047,6.76E+05,35.467,3.47E+05,469.33,4.60E+06,458.83,4.49E+06,
041318Xim_G6_AW23,27,ICM,I,4930,130.52,228.23,17.804,2588.9,1.28E+07,2853,1.41E+07,319.71,1.58E+06,407.34,2.01E+06,802.78,3.96E+06,
