 Embryo Id, Cell ID, Size,Identity, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
022417Xim_WT_AK3,1,10685,TE,211.85,210.79,4.8355,3158.4,3.37E+07,163.35,1.75E+06,56.392,6.03E+05,1347.4,1.44E+07,360.75,3.85E+06,
022417Xim_WT_AK3,2,5496,TE,266.2,230.96,4.4432,3115.5,1.71E+07,150.19,8.25E+05,52.679,2.90E+05,1336.5,7.35E+06,347.37,1.91E+06,
022417Xim_WT_AK3,3,7096,TE,288.57,273.97,4.7337,2416.9,1.72E+07,133.7,9.49E+05,61.574,4.37E+05,1322.1,9.38E+06,357.43,2.54E+06,
022417Xim_WT_AK3,4,6746,TE,315.87,220.25,5.8494,2722.9,1.84E+07,3237.7,2.18E+07,162.27,1.09E+06,1326.8,8.95E+06,186.12,1.26E+06,
022417Xim_WT_AK3,5,12527,TE,154.47,248.26,6.3647,2900.7,3.63E+07,186.16,2.33E+06,48.711,6.10E+05,1208,1.51E+07,155.37,1.95E+06,
022417Xim_WT_AK3,6,5797,TE,228.81,254.63,5.4853,2915.7,1.69E+07,140.13,8.12E+05,52.275,3.03E+05,1363.7,7.91E+06,397.47,2.30E+06,
022417Xim_WT_AK3,7,9088,TE,307.06,162.55,6.92,2206.1,2.00E+07,121.85,1.11E+06,45.591,4.14E+05,1294.7,1.18E+07,195.45,1.78E+06,
022417Xim_WT_AK3,8,10782,TE,256.7,165.03,7.2363,2772.9,2.99E+07,104.99,1.13E+06,45.724,4.93E+05,1351.3,1.46E+07,278.5,3.00E+06,
022417Xim_WT_AK3,9,14304,TE,176.81,169.43,8.8962,2305.2,3.30E+07,145.02,2.07E+06,41.691,5.96E+05,1353.7,1.94E+07,208.33,2.98E+06,
022417Xim_WT_AK3,10,7585,TE,350.95,270.14,7.8173,2167.1,1.64E+07,3031.7,2.30E+07,316.36,2.40E+06,1289.1,9.78E+06,251,1.90E+06,
022417Xim_WT_AK3,11,12986,TE,232.86,298.37,7.4413,2485.6,3.23E+07,119.17,1.55E+06,45.813,5.95E+05,1355.3,1.76E+07,198.82,2.58E+06,
022417Xim_WT_AK3,12,9126,TE,117.89,200.56,8.737,2567.4,2.34E+07,191.79,1.75E+06,51.491,4.70E+05,1174.4,1.07E+07,171.68,1.57E+06,
022417Xim_WT_AK3,13,6469,TE,318.83,321.03,10.629,2399.1,1.55E+07,3543.7,2.29E+07,187.17,1.21E+06,1328.7,8.60E+06,248.81,1.61E+06,
022417Xim_WT_AK3,14,6356,TE,361.97,221.99,10.161,2700.8,1.72E+07,3428.7,2.18E+07,210.26,1.34E+06,1320.4,8.39E+06,247.4,1.57E+06,
022417Xim_WT_AK3,15,10945,TE,87.949,230.99,11.586,2441.8,2.67E+07,142.61,1.56E+06,99.045,1.08E+06,1412.8,1.55E+07,132.68,1.45E+06,
022417Xim_WT_AK3,16,6896,TE,183.05,310,10.606,2324.8,1.60E+07,129.3,8.92E+05,47.08,3.25E+05,1310.3,9.04E+06,325.66,2.25E+06,
022417Xim_WT_AK3,17,6544,TE,286.64,336.82,10.828,2108.6,1.38E+07,115.57,7.56E+05,41.01,2.68E+05,1295.7,8.48E+06,194.31,1.27E+06,
022417Xim_WT_AK3,18,7702,TE,342.23,153.47,12.676,2884.2,2.22E+07,3287.7,2.53E+07,135.31,1.04E+06,1339.7,1.03E+07,139.3,1.07E+06,
022417Xim_WT_AK3,19,7436,TE,131.08,276.44,12.572,2539.4,1.89E+07,163.15,1.21E+06,51.664,3.84E+05,1380.5,1.03E+07,236.9,1.76E+06,
