 Embryo Id, Cell ID, Size,Identity, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
011517Xim_WT_AE1,6,4873,TE,280.82,261.01,2.7667,2428.6,1.18E+07,144.4,7.04E+05,79.969,3.90E+05,606.7,2.96E+06,571.59,2.79E+06,
011517Xim_WT_AE1,7,6212,TE,334.91,290.91,3.4544,2525.2,1.57E+07,135.74,8.43E+05,107,6.65E+05,592.48,3.68E+06,752.64,4.68E+06,
011517Xim_WT_AE1,8,7487,TE,286.8,330.27,4.5412,2357.6,1.77E+07,128.65,9.63E+05,80.672,6.04E+05,607.5,4.55E+06,476.44,3.57E+06,
011517Xim_WT_AE1,9,6356,TE,235.8,342.11,3.8612,2189.4,1.39E+07,126.83,8.06E+05,81.323,5.17E+05,599.14,3.81E+06,1142,7.26E+06,
011517Xim_WT_AE1,11,7263,TE,358.5,251.12,6.2842,2683.8,1.95E+07,3204.3,2.33E+07,182.3,1.32E+06,613.89,4.46E+06,792.06,5.75E+06,
011517Xim_WT_AE1,12,7445,TE,336.62,207.4,7.5836,2682.7,2.00E+07,3218.2,2.40E+07,170.34,1.27E+06,604.83,4.50E+06,763.31,5.68E+06,
011517Xim_WT_AE1,13,9975,TE,220.43,219.48,8.9839,2126.6,2.12E+07,3385.6,3.38E+07,200.46,2.00E+06,617.61,6.16E+06,751.05,7.49E+06,
011517Xim_WT_AE1,14,13128,TE,283.15,178.25,9.667,2210,2.90E+07,3158,4.15E+07,178.67,2.35E+06,630.73,8.28E+06,264.73,3.48E+06,
011517Xim_WT_AE1,15,10750,TE,180.34,312.31,11.312,1715.2,1.84E+07,86.655,9.32E+05,53.679,5.77E+05,582.3,6.26E+06,684.8,7.36E+06,
011517Xim_WT_AE1,16,5655,TE,208.27,189.16,13.274,2286.7,1.29E+07,3401.1,1.92E+07,286.88,1.62E+06,612.7,3.46E+06,507.9,2.87E+06,
011517Xim_WT_AE1,17,8589,TE,387.99,296.01,15.072,2145.4,1.84E+07,111.97,9.62E+05,64.639,5.55E+05,595.26,5.11E+06,249.85,2.15E+06,
011517Xim_WT_AE1,19,8756,TE,306.63,376.57,16.189,1603.5,1.40E+07,93.52,8.19E+05,56.992,4.99E+05,583.87,5.11E+06,343.11,3.00E+06,
011517Xim_WT_AE1,20,7645,TE,355.5,358.13,16.639,2056.2,1.57E+07,105.34,8.05E+05,80.049,6.12E+05,603.97,4.62E+06,502.13,3.84E+06,
011517Xim_WT_AE1,21,7355,TE,405.18,244.45,18.508,2627.2,1.93E+07,3592.2,2.64E+07,235.82,1.73E+06,569.27,4.19E+06,584.83,4.30E+06,
011517Xim_WT_AE1,22,8326,TE,385.8,190.01,20.345,2419.1,2.01E+07,3334.7,2.78E+07,173.47,1.44E+06,590.29,4.91E+06,525.02,4.37E+06,
011517Xim_WT_AE1,23,7051,TE,391.59,337.51,20.69,2155.6,1.52E+07,116.97,8.25E+05,63.626,4.49E+05,573.26,4.04E+06,189.16,1.33E+06,
011517Xim_WT_AE1,24,9177,TE,255.1,390.8,20.692,1374.6,1.26E+07,90.654,8.32E+05,56.308,5.17E+05,591.69,5.43E+06,284.65,2.61E+06,
011517Xim_WT_AE1,25,10175,TE,163.29,380.62,21.656,1225.6,1.25E+07,71.4,7.26E+05,55.312,5.63E+05,651.92,6.63E+06,758.95,7.72E+06,
011517Xim_WT_AE1,26,6158,TE,250.58,141.07,21.035,1892.2,1.17E+07,2666,1.64E+07,137.28,8.45E+05,656.94,4.05E+06,391.54,2.41E+06,
011517Xim_WT_AE1,27,6055,TE,179.43,183.86,21.836,1326.4,8.03E+06,1892.7,1.15E+07,98.232,5.95E+05,569.62,3.45E+06,528.37,3.20E+06,
011517Xim_WT_AE1,28,8810,TE,344.15,150.29,23.204,2328.6,2.05E+07,3400.3,3.00E+07,168.04,1.48E+06,604.61,5.33E+06,477.8,4.21E+06,
011517Xim_WT_AE1,29,11079,TE,84.821,302.27,27.152,1398.2,1.55E+07,77.801,8.62E+05,49.664,5.50E+05,543.11,6.02E+06,480.22,5.32E+06,
011517Xim_WT_AE1,30,11255,ICM,148.32,240.56,26.742,1759.4,1.98E+07,3292.6,3.71E+07,145.12,1.63E+06,571.93,6.44E+06,399.41,4.50E+06,
011517Xim_WT_AE1,31,9755,TE,290.71,116.08,29.865,1854.3,1.81E+07,3148.3,3.07E+07,1325.6,1.29E+07,624.17,6.09E+06,647.45,6.32E+06,
011517Xim_WT_AE1,32,8280,TE,163.05,169.8,29.516,1053.6,8.72E+06,192.11,1.59E+06,42.855,3.55E+05,623.97,5.17E+06,216.99,1.80E+06,
011517Xim_WT_AE1,33,7980,TE,421.79,278.76,31.358,1864.3,1.49E+07,98.421,7.85E+05,55.487,4.43E+05,551.86,4.40E+06,187,1.49E+06,
011517Xim_WT_AE1,34,9278,TE,423.7,322.18,34.433,1478,1.37E+07,3011.5,2.79E+07,146.96,1.36E+06,601.6,5.58E+06,383.14,3.55E+06,
011517Xim_WT_AE1,35,8508,ICM,120.86,230.27,33.494,1795.4,1.53E+07,142.05,1.21E+06,55.533,4.72E+05,659.72,5.61E+06,373.79,3.18E+06,
011517Xim_WT_AE1,36,10765,TE,215.29,409.67,36.097,1012.2,1.09E+07,71.612,7.71E+05,43.544,4.69E+05,610.84,6.58E+06,306.15,3.30E+06,
