 Embryo Id, Cell ID, Size,Identity , X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
020117Xim_WT_AH4,1,13769,TE,152.51,244.84,6.4428,2786.5,3.84E+07,3847.2,5.30E+07,221.85,3.05E+06,680.16,9.37E+06,309.72,4.26E+06,
020117Xim_WT_AH4,2,7734,TE,198.29,265.38,6.7543,2518,1.95E+07,3717.5,2.88E+07,209.67,1.62E+06,757.18,5.86E+06,499.88,3.87E+06,
020117Xim_WT_AH4,3,8960,TE,208.53,309.09,6.2416,2049.8,1.84E+07,140.32,1.26E+06,45.861,4.11E+05,738.51,6.62E+06,445.77,3.99E+06,
020117Xim_WT_AH4,5,15587,TE,221.49,220.09,9.5985,2314.2,3.61E+07,3719.9,5.80E+07,190.7,2.97E+06,742.16,1.16E+07,396.25,6.18E+06,
020117Xim_WT_AH4,6,10672,TE,293.84,239.36,7.4081,2393.2,2.55E+07,3472.6,3.71E+07,265.8,2.84E+06,734.66,7.84E+06,199.21,2.13E+06,
020117Xim_WT_AH4,7,7845,TE,135.98,286.5,9.0831,2574.9,2.02E+07,240.09,1.88E+06,53.321,4.18E+05,726.25,5.70E+06,503.56,3.95E+06,
020117Xim_WT_AH4,8,15279,TE,294.88,300.83,9.0036,1890.2,2.89E+07,115.82,1.77E+06,41.601,6.36E+05,766.96,1.17E+07,188.97,2.89E+06,
020117Xim_WT_AH4,10,12782,TE,304.28,190.91,9.666,1650.5,2.11E+07,3316.1,4.24E+07,181.22,2.32E+06,752.87,9.62E+06,208.87,2.67E+06,
020117Xim_WT_AH4,11,8762,TE,354.68,235.85,9.0938,1873.2,1.64E+07,122.15,1.07E+06,39.873,3.49E+05,754.83,6.61E+06,229.7,2.01E+06,
020117Xim_WT_AH4,12,9797,TE,251.5,260.74,10.069,1748,1.71E+07,3357.7,3.29E+07,196.1,1.92E+06,741.65,7.27E+06,392.85,3.85E+06,
020117Xim_WT_AH4,13,6425,TE,247.33,306.47,10.578,2391.6,1.54E+07,121,7.77E+05,40.277,2.59E+05,739.92,4.75E+06,314.75,2.02E+06,
020117Xim_WT_AH4,14,11195,TE,351.64,309.84,9.6662,1725.9,1.93E+07,142.85,1.60E+06,47.437,5.31E+05,746.57,8.36E+06,215.49,2.41E+06,
020117Xim_WT_AH4,16,7611,ICM,157.96,215.32,13.109,2201.8,1.68E+07,3847.5,2.93E+07,1003.4,7.64E+06,690.56,5.26E+06,130.2,9.91E+05,
020117Xim_WT_AH4,17,7183,TE,408.89,246.32,14.423,1790.3,1.29E+07,87.789,6.31E+05,43.398,3.12E+05,718.48,5.16E+06,90.726,6.52E+05,
020117Xim_WT_AH4,18,8412,ICM,109.14,261.02,15.243,2030.7,1.71E+07,569.32,4.79E+06,647.84,5.45E+06,704.57,5.93E+06,79.146,6.66E+05,
020117Xim_WT_AH4,19,11138,TE,240.66,159.28,16.348,1945.8,2.17E+07,3256.6,3.63E+07,121.42,1.35E+06,735.13,8.19E+06,329.83,3.67E+06,
020117Xim_WT_AH4,20,13098,TE,283.55,371.55,16.056,2096.7,2.75E+07,118.41,1.55E+06,37.442,4.90E+05,722.83,9.47E+06,174.76,2.29E+06,
020117Xim_WT_AH4,21,11573,TE,361.32,174,17.678,1148.6,1.33E+07,3619.8,4.19E+07,286.93,3.32E+06,735.46,8.51E+06,278.7,3.23E+06,
020117Xim_WT_AH4,22,9356,ICM,133.59,233.87,16.288,2048.9,1.92E+07,3372.5,3.16E+07,503.07,4.71E+06,666.79,6.24E+06,107.6,1.01E+06,
020117Xim_WT_AH4,23,9839,TE,133.38,333.64,16.778,1843.2,1.81E+07,3556.2,3.50E+07,136.52,1.34E+06,684.28,6.73E+06,301.24,2.96E+06,
