 Embryo Id, Cell ID, Size,Identity, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
011317Xim_WT_AD7,1,6344,TE,240.44,260.8,3.7911,1864.2,1.18E+07,3618.1,2.30E+07,179.82,1.14E+06,560.75,3.56E+06,1194.7,7.58E+06,
011317Xim_WT_AD7,2,6587,TE,274.53,291.42,4.576,1895.4,1.25E+07,2965.9,1.95E+07,133.49,8.79E+05,571.45,3.76E+06,659.99,4.35E+06,
011317Xim_WT_AD7,3,8863,TE,306.81,247.76,4.6572,1448.7,1.28E+07,2728.6,2.42E+07,140.76,1.25E+06,560.44,4.97E+06,495.59,4.39E+06,
011317Xim_WT_AD7,4,7164,TE,307.33,192.94,8.2829,1550.4,1.11E+07,2902.2,2.08E+07,134.78,9.66E+05,555.85,3.98E+06,536.15,3.84E+06,
011317Xim_WT_AD7,5,19646,TE,187.43,261.78,12.432,1732.3,3.40E+07,828.52,1.63E+07,558.3,1.10E+07,556.3,1.09E+07,317.52,6.24E+06,
011317Xim_WT_AD7,5.2,19646,ICM,187.43,261.78,12.432,1765.125,3.40E+07,154.984,1.63E+07,996.006,1.10E+07,533.712,1.09E+07,188.762,6.24E+06,
011317Xim_WT_AD7,6,6474,TE,206.13,211.92,8.8537,1818.6,1.18E+07,2022.6,1.31E+07,100.12,6.48E+05,512.19,3.32E+06,517.4,3.35E+06,
011317Xim_WT_AD7,7,6143,TE,344.36,290.18,9.5204,1707.2,1.05E+07,3022.6,1.86E+07,133.66,8.21E+05,563.72,3.46E+06,291.32,1.79E+06,
011317Xim_WT_AD7,8,8052,TE,352.69,229.08,11.846,1233.8,9.93E+06,2104.9,1.69E+07,97.589,7.86E+05,534.87,4.31E+06,192.58,1.55E+06,
011317Xim_WT_AD7,9,3862,TE,210.91,297.83,11.618,2700.6,1.04E+07,2708.8,1.05E+07,100.67,3.89E+05,540.73,2.09E+06,375.83,1.45E+06,
011317Xim_WT_AD7,10,8565,TE,320.13,324.2,13.004,1873.8,1.60E+07,2854.8,2.45E+07,119.14,1.02E+06,537.94,4.61E+06,247.36,2.12E+06,
011317Xim_WT_AD7,11,7868,TE,213.83,184.29,15.494,1704.7,1.34E+07,3281.9,2.58E+07,129.01,1.02E+06,578.83,4.55E+06,620.41,4.88E+06,
011317Xim_WT_AD7,12,8521,TE,156.24,215.49,15.569,1802.3,1.54E+07,2934,2.50E+07,199.5,1.70E+06,601.51,5.13E+06,436.79,3.72E+06,
011317Xim_WT_AD7,13,6326,ICM,182.81,228.85,15.827,1847.1,1.17E+07,120.34,7.61E+05,1049,6.64E+06,526.97,3.33E+06,169.08,1.07E+06,
011317Xim_WT_AD7,15,3892,TE,201.39,317.89,16.003,2562.1,9.97E+06,2522,9.82E+06,93.757,3.65E+05,473.88,1.84E+06,359,1.40E+06,
011317Xim_WT_AD7,16,9247,ICM,158.68,300.01,17.292,1943,1.80E+07,2156.7,1.99E+07,167.5,1.55E+06,609.27,5.63E+06,280.95,2.60E+06,
011317Xim_WT_AD7,17,9198,TE,240.75,352.15,19.284,1642.6,1.51E+07,2972,2.73E+07,109.98,1.01E+06,555.15,5.11E+06,312.08,2.87E+06,
011317Xim_WT_AD7,18,8532,TE,273.12,151.82,19.847,1475.2,1.26E+07,2442.1,2.08E+07,101.78,8.68E+05,489.53,4.18E+06,436.97,3.73E+06,
011317Xim_WT_AD7,19,6191,TE,317.23,157.66,19.963,1262,7.81E+06,3034.9,1.88E+07,128.15,7.93E+05,551.6,3.42E+06,415.11,2.57E+06,
011317Xim_WT_AD7,20,5841,TE,134.73,244.03,20.348,1759.4,1.03E+07,2747.9,1.61E+07,103.17,6.03E+05,566.6,3.31E+06,333.38,1.95E+06,
011317Xim_WT_AD7,21,6845,TE,375.9,284.05,20.116,1201.8,8.23E+06,2769.7,1.90E+07,112.24,7.68E+05,578.56,3.96E+06,294.32,2.01E+06,
011317Xim_WT_AD7,22,10124,TE,366.06,187.29,23.711,1270.7,1.29E+07,2191.4,2.22E+07,94.344,9.55E+05,591.19,5.99E+06,152.68,1.55E+06,
011317Xim_WT_AD7,23,2681,ICM,168.83,225,21.403,1493.5,4.00E+06,175.7,4.71E+05,781.8,2.10E+06,572.95,1.54E+06,242.48,6.50E+05,
011317Xim_WT_AD7,24,1989,TE,139.97,288.04,21.338,2301.8,4.58E+06,185.19,3.68E+05,84.854,1.69E+05,600.98,1.20E+06,60.665,1.21E+05,
011317Xim_WT_AD7,25,11120,ICM,199.56,252.46,25.387,1262.2,1.40E+07,81.859,9.10E+05,150.02,1.67E+06,532.06,5.92E+06,1429.8,1.59E+07,
011317Xim_WT_AD7,26,9950,TE,359.08,333.97,26.776,1396.4,1.39E+07,1664.2,1.66E+07,79.845,7.94E+05,592.36,5.89E+06,174.04,1.73E+06,
011317Xim_WT_AD7,27,14882,TE,185.94,338.43,28.278,1244.3,1.85E+07,2009.8,2.99E+07,83.357,1.24E+06,591.91,8.81E+06,278.13,4.14E+06,
011317Xim_WT_AD7,28,8121,TE,303.52,366.61,26.289,1255.1,1.02E+07,2588.3,2.10E+07,98.712,8.02E+05,690.81,5.61E+06,241.99,1.97E+06,
011317Xim_WT_AD7,29,9739,TE,224.18,146.64,28.995,1594.3,1.55E+07,2555.4,2.49E+07,140.5,1.37E+06,554.09,5.40E+06,414.47,4.04E+06,
011317Xim_WT_AD7,30,2215,ICM,168.51,301.44,25.544,1383.2,3.06E+06,2075.7,4.60E+06,736.01,1.63E+06,632.06,1.40E+06,210.89,4.67E+05,
011317Xim_WT_AD7,31,9042,TE,165.31,185.47,28.528,1490.2,1.35E+07,2127.6,1.92E+07,90.52,8.18E+05,563.76,5.10E+06,364.86,3.30E+06,
011317Xim_WT_AD7,32,11926,TE,407.05,240.17,30.403,1137.3,1.36E+07,1986.2,2.37E+07,87.743,1.05E+06,559.77,6.68E+06,137.85,1.64E+06,
011317Xim_WT_AD7,33,3174,ICM,198.95,291.01,27.723,1020.2,3.24E+06,125.22,3.97E+05,57.779,1.83E+05,539.97,1.71E+06,887.87,2.82E+06,
011317Xim_WT_AD7,35,9951,ICM,166.53,226.14,31.422,1055.9,1.05E+07,84.822,8.44E+05,85.806,8.54E+05,504.01,5.02E+06,714.84,7.11E+06,
011317Xim_WT_AD7,37,7104,TE,128.71,242.26,32.268,1033.2,7.34E+06,2118.1,1.50E+07,91.132,6.47E+05,514.03,3.65E+06,276.69,1.97E+06,
011317Xim_WT_AD7,38,7636,TE,277.77,130.45,35.781,890.59,6.80E+06,1906.3,1.46E+07,76.828,5.87E+05,623.73,4.76E+06,203.81,1.56E+06,
011317Xim_WT_AD7,39,6847,TE,381.94,318.35,37.78,862.83,5.91E+06,1793.4,1.23E+07,84.586,5.79E+05,548.92,3.76E+06,240.52,1.65E+06,
011317Xim_WT_AD7,40,10812,TE,133.72,281.29,38.596,820.13,8.87E+06,1336.9,1.45E+07,72.199,7.81E+05,449.12,4.86E+06,167.31,1.81E+06,
011317Xim_WT_AD7,41,3876,ICM,165.8,268.06,36.247,493.47,1.91E+06,193.15,7.49E+05,98.376,3.81E+05,488.13,1.89E+06,499.66,1.94E+06,
011317Xim_WT_AD7,42,13561,TE,247.65,376.96,40.388,892.14,1.21E+07,846.41,1.15E+07,51.972,7.05E+05,559.77,7.59E+06,92.112,1.25E+06,
011317Xim_WT_AD7,43,11892,TE,337.7,143.78,41.621,601.23,7.15E+06,1368.3,1.63E+07,65.514,7.79E+05,487.15,5.79E+06,122.22,1.45E+06,
011317Xim_WT_AD7,44,4464,TE,189.15,151.7,42.504,595.61,2.66E+06,69.367,3.10E+05,29.997,1.34E+05,610.39,2.72E+06,191.3,8.54E+05,
011317Xim_WT_AD7,45,9973,TE,404.81,257.15,43.318,719.39,7.17E+06,1243.7,1.24E+07,63.801,6.36E+05,475.87,4.75E+06,112.62,1.12E+06,
011317Xim_WT_AD7,46,12227,TE,309.82,378.26,43.524,654.97,8.01E+06,1054.3,1.29E+07,54.913,6.71E+05,514.72,6.29E+06,132.12,1.62E+06,
011317Xim_WT_AD7,47,10951,TE,386.85,193.3,44.718,463.97,5.08E+06,783.14,8.58E+06,49.401,5.41E+05,460.28,5.04E+06,121.11,1.33E+06,
011317Xim_WT_AD7,48,12991,TE,155.32,301.84,48.474,458.78,5.96E+06,671.12,8.72E+06,47.505,6.17E+05,483.95,6.29E+06,168.19,2.19E+06,
011317Xim_WT_AD7,49,11923,TE,137.92,222.22,46.508,482.38,5.75E+06,905.82,1.08E+07,51,6.08E+05,410.97,4.90E+06,196.73,2.35E+06,
011317Xim_WT_AD7,50,11319,TE,183.55,344.2,45.896,629.36,7.12E+06,1185.2,1.34E+07,69.815,7.90E+05,471.65,5.34E+06,117.9,1.33E+06,
011317Xim_WT_AD7,51,8624,TE,356.34,358.08,46.989,540.82,4.66E+06,805.32,6.95E+06,48.147,4.15E+05,496.05,4.28E+06,172.36,1.49E+06,
011317Xim_WT_AD7,52,12970,TE,183.69,160.97,53.123,303.98,3.94E+06,41.156,5.34E+05,23.016,2.99E+05,491.1,6.37E+06,140.12,1.82E+06,
011317Xim_WT_AD7,53,8061,TE,243.65,130.3,50.564,535.63,4.32E+06,59.517,4.80E+05,27.351,2.20E+05,491.84,3.96E+06,116.1,9.36E+05,
011317Xim_WT_AD7,54,11993,TE,389.46,296.04,52.804,446.81,5.36E+06,724.31,8.69E+06,45.132,5.41E+05,472.16,5.66E+06,77.714,9.32E+05,
011317Xim_WT_AD7,55,9251,TE,308.12,137.1,55.308,430.99,3.99E+06,67.088,6.21E+05,27.579,2.55E+05,472.6,4.37E+06,110.36,1.02E+06,
011317Xim_WT_AD7,56,7953,TE,162.2,207.25,58.596,227.64,1.81E+06,475.51,3.78E+06,32.553,2.59E+05,519.36,4.13E+06,113.09,8.99E+05,
011317Xim_WT_AD7,57,6560,TE,160.63,246.12,58.71,318.6,2.09E+06,669.47,4.39E+06,37.204,2.44E+05,518.63,3.40E+06,142.05,9.32E+05,
011317Xim_WT_AD7,58,18439,TE,227.23,353.87,59.865,385.77,7.11E+06,980.28,1.81E+07,52.292,9.64E+05,538.35,9.93E+06,183.68,3.39E+06,
011317Xim_WT_AD7,59,12300,TE,390.77,246.17,58.174,289.41,3.56E+06,625.31,7.69E+06,39.703,4.88E+05,522.45,6.43E+06,67.911,8.35E+05,
011317Xim_WT_AD7,60,8205,TE,362.49,312.41,63.335,365.41,3.00E+06,516.49,4.24E+06,39.547,3.24E+05,581.39,4.77E+06,207.7,1.70E+06,
011317Xim_WT_AD7,61,7442,TE,283.15,135.74,63.13,360.93,2.69E+06,35.363,2.63E+05,24.081,1.79E+05,408.59,3.04E+06,89.252,6.64E+05,
011317Xim_WT_AD7,62,9325,TE,340.9,342.41,63.055,320.07,2.98E+06,57.692,5.38E+05,25.125,2.34E+05,497.94,4.64E+06,93.872,8.75E+05,
011317Xim_WT_AD7,63,10813,TE,305.17,363.53,63.578,350.16,3.79E+06,1007.8,1.09E+07,51.904,5.61E+05,476.39,5.15E+06,123.91,1.34E+06,
011317Xim_WT_AD7,64,10660,TE,364.58,190.34,63.942,282.38,3.01E+06,403.86,4.31E+06,32.499,3.46E+05,523.12,5.58E+06,73.551,7.84E+05,
011317Xim_WT_AD7,65,16360,TE,168.53,296.26,67.361,177.93,2.91E+06,330.33,5.40E+06,27.178,4.45E+05,437.44,7.16E+06,54.316,8.89E+05,
