 Embryo Id, Cell ID, Size,Identity, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
030217Xim_WT_AM3,1,3884,TE,233.61,135.54,3.4096,3048.2,1.18E+07,114.27,4.44E+05,56.677,2.20E+05,248.19,9.64E+05,214.43,8.33E+05,
030217Xim_WT_AM3,2,1992,TE,318.41,152.6,2.4925,2372.9,4.73E+06,125.21,2.49E+05,139.23,2.77E+05,255.04,5.08E+05,340.92,6.79E+05,
030217Xim_WT_AM3,3,3813,TE,163.89,172.18,3.0005,2523.9,9.62E+06,106.26,4.05E+05,45.334,1.73E+05,249.74,9.52E+05,205.84,7.85E+05,
030217Xim_WT_AM3,5,1821,TE,380.67,218.7,2.4712,2465.8,4.49E+06,3746.1,6.82E+06,196.15,3.57E+05,250.57,4.56E+05,253.1,4.61E+05,
030217Xim_WT_AM3,7,7462,TE,133.79,331.08,6.2446,1488.9,1.11E+07,113.02,8.43E+05,38.021,2.84E+05,227.78,1.70E+06,181.8,1.36E+06,
030217Xim_WT_AM3,8,6920,TE,387.82,344.38,5.5027,2058.9,1.42E+07,2985.3,2.07E+07,106.05,7.34E+05,233.33,1.61E+06,156.95,1.09E+06,
030217Xim_WT_AM3,9,1691,TE,166.86,348.12,2.5346,1068.4,1.81E+06,112.88,1.91E+05,40.125,67852,237.71,4.02E+05,161.88,2.74E+05,
030217Xim_WT_AM3,10,4706,TE,337.85,384.51,3.9246,1878.3,8.84E+06,3083.3,1.45E+07,126.93,5.97E+05,244.66,1.15E+06,187.91,8.84E+05,
030217Xim_WT_AM3,11,4790,TE,283.65,409.54,6.9236,1444.9,6.92E+06,102.87,4.93E+05,33.598,1.61E+05,236.2,1.13E+06,172.49,8.26E+05,
030217Xim_WT_AM3,12,4828,TE,288,119.52,10.902,2451.1,1.18E+07,89.295,4.31E+05,139.81,6.75E+05,250.92,1.21E+06,175.28,8.46E+05,
030217Xim_WT_AM3,13,5411,TE,218.85,406.69,9.5182,1187.1,6.42E+06,87.746,4.75E+05,29.674,1.61E+05,242.56,1.31E+06,170.01,9.20E+05,
030217Xim_WT_AM3,14,5077,TE,420.57,247.41,13.07,2308.9,1.17E+07,3748.3,1.90E+07,294.7,1.50E+06,241.32,1.23E+06,426.85,2.17E+06,
030217Xim_WT_AM3,15,4855,TE,133.26,163.2,13.987,1868.1,9.07E+06,89.838,4.36E+05,124.19,6.03E+05,233.61,1.13E+06,255.19,1.24E+06,
030217Xim_WT_AM3,16,4054,TE,204.67,114.47,15.322,2454.9,9.95E+06,91.692,3.72E+05,217.22,8.81E+05,250.72,1.02E+06,154.37,6.26E+05,
030217Xim_WT_AM3,17,8372,TE,396.46,171.03,16.097,2472.8,2.07E+07,2380.3,1.99E+07,186.23,1.56E+06,239.67,2.01E+06,262.23,2.20E+06,
030217Xim_WT_AM3,18,7471,TE,88.473,256.41,18.208,1557.7,1.16E+07,78.349,5.85E+05,35.441,2.65E+05,201.17,1.50E+06,232.5,1.74E+06,
030217Xim_WT_AM3,19,7765,TE,428.18,314.5,18.214,2383,1.85E+07,3530.3,2.74E+07,144.89,1.13E+06,244.15,1.90E+06,192.24,1.49E+06,
030217Xim_WT_AM3,20,4734,TE,348.25,124.53,18.698,2421.1,1.15E+07,96.249,4.56E+05,102.42,4.85E+05,250.87,1.19E+06,288.69,1.37E+06,
030217Xim_WT_AM3,21,7706,TE,93.351,312.03,19.253,1436.4,1.11E+07,132.48,1.02E+06,40.518,3.12E+05,226.63,1.75E+06,246.02,1.90E+06,
030217Xim_WT_AM3,22,5103,TE,337.43,425.3,23.262,1142,5.83E+06,2624.2,1.34E+07,204.47,1.04E+06,237.17,1.21E+06,270.02,1.38E+06,
030217Xim_WT_AM3,23,6842,TE,399.76,384.65,24.634,1843.8,1.26E+07,3266.6,2.24E+07,117.95,8.07E+05,240.33,1.64E+06,168.94,1.16E+06,
030217Xim_WT_AM3,24,6194,TE,269.87,441.17,24.97,845.03,5.23E+06,2328.6,1.44E+07,227.56,1.41E+06,251.06,1.56E+06,263.18,1.63E+06,
030217Xim_WT_AM3,25,4102,TE,176.82,112.69,24.574,2038,8.36E+06,2326.1,9.54E+06,152.76,6.27E+05,236.45,9.70E+05,258.94,1.06E+06,
030217Xim_WT_AM3,26,5950,TE,400.82,149.08,26.909,2171.7,1.29E+07,2019.9,1.20E+07,77.126,4.59E+05,255.35,1.52E+06,193.72,1.15E+06,
030217Xim_WT_AM3,27,4320,TE,210.27,94.037,28.4,1883.6,8.14E+06,77.757,3.36E+05,82.996,3.59E+05,248.8,1.07E+06,220.68,9.53E+05,
030217Xim_WT_AM3,28,4396,TE,439.34,205.76,30.23,2302.7,1.01E+07,3374.3,1.48E+07,163.47,7.19E+05,247.21,1.09E+06,288.22,1.27E+06,
030217Xim_WT_AM3,29,6542,TE,134.99,129.66,31.524,1257.4,8.23E+06,64.049,4.19E+05,144.23,9.44E+05,247.46,1.62E+06,183.81,1.20E+06,
