Embryo Id,Cell ID,Identity,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum, 
061218Xim_G6_BH14,1,TE,I,5590,252.61,271.04,4.7351,3020.2,1.69E+07,84.822,4.74E+05,43.035,2.41E+05,545.34,3.05E+06,308.51,1.72E+06,
061218Xim_G6_BH14,2,TE,I,5574,277.62,242.08,5.1188,3105.1,1.73E+07,77.99,4.35E+05,44.231,2.47E+05,544.03,3.03E+06,246.52,1.37E+06,
061218Xim_G6_BH14,3,TE,I,8169,161.71,273.16,5.4589,3019.8,2.47E+07,94.192,7.69E+05,43.666,3.57E+05,519.16,4.24E+06,193.47,1.58E+06,
061218Xim_G6_BH14,4,TE,I,11631,177.79,210.35,6.2649,3339.3,3.88E+07,339.97,3.95E+06,49.059,5.71E+05,481.89,5.60E+06,235.85,2.74E+06,
061218Xim_G6_BH14,5,TE,I,5764,214.37,247.04,5.7634,2888.1,1.66E+07,85.432,4.92E+05,40.379,2.33E+05,499.09,2.88E+06,274.11,1.58E+06,
061218Xim_G6_BH14,6,TE,I,6374,313.55,254.12,6.0287,2783.2,1.77E+07,76.164,4.85E+05,53.576,3.41E+05,526.78,3.36E+06,234.18,1.49E+06,
061218Xim_G6_BH14,7,TE,I,5827,283.8,294.01,5.8538,2773.2,1.62E+07,76.802,4.48E+05,51.943,3.03E+05,525.35,3.06E+06,352.02,2.05E+06,
061218Xim_G6_BH14,8,TE,I,6207,295.05,213.8,7.5684,2900.9,1.80E+07,72.766,4.52E+05,51.788,3.21E+05,532.13,3.30E+06,318.17,1.97E+06,
061218Xim_G6_BH14,9,TE,I,13346,114.59,265.28,7.6883,2490.3,3.32E+07,71.788,9.58E+05,66.825,8.92E+05,497.89,6.64E+06,140.23,1.87E+06,
061218Xim_G6_BH14,10,TE,I,5536,316.45,295.28,6.7404,2868.4,1.59E+07,79.359,4.39E+05,68.441,3.79E+05,524.77,2.91E+06,340.61,1.89E+06,
061218Xim_G6_BH14,11,TE,I,11451,200.82,298.54,8.1342,2672.5,3.06E+07,75.395,8.63E+05,31.839,3.65E+05,503.88,5.77E+06,168.79,1.93E+06,
061218Xim_G6_BH14,12,TE,I,6835,249,203.1,8.892,2672.2,1.83E+07,71.975,4.92E+05,38.335,2.62E+05,531.12,3.63E+06,298.14,2.04E+06,
