 Embryo Id, Cell ID, Size,Identity, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
110716Xim_WT_Y5,1,9974,TE,270.96,262.36,3.9564,1403,1.40E+07,664.66,6.63E+06,72.737,7.25E+05,1544.4,1.54E+07,738.24,7.36E+06,
110716Xim_WT_Y5,2,8684,TE,308.43,223.99,6.3392,1688.1,1.47E+07,754.54,6.55E+06,77.111,6.70E+05,1542,1.34E+07,339.93,2.95E+06,
110716Xim_WT_Y5,3,7502,TE,193.74,246.07,7.6326,1994.5,1.50E+07,597.22,4.48E+06,48.951,3.67E+05,1494.9,1.12E+07,519.64,3.90E+06,
110716Xim_WT_Y5,4,14720,TE,306.45,328.69,9.1522,2411.6,3.55E+07,475.91,7.01E+06,40.975,6.03E+05,1502.5,2.21E+07,258.34,3.80E+06,
110716Xim_WT_Y5,5,13685,TE,217.4,344.78,8.4178,2604.3,3.56E+07,27.381,3.75E+05,20.538,2.81E+05,1529.5,2.09E+07,28.937,3.96E+05,
110716Xim_WT_Y5,6,6135,TE,255.57,175.29,10.65,1893,1.16E+07,773.69,4.75E+06,58.968,3.62E+05,1530.5,9.39E+06,297.28,1.82E+06,
110716Xim_WT_Y5,7,8905,TE,359.22,284.81,10.444,1658.4,1.48E+07,522.3,4.65E+06,52.206,4.65E+05,1522,1.36E+07,127.65,1.14E+06,
110716Xim_WT_Y5,8,6975,TE,199.07,203.15,13.679,1583.4,1.10E+07,788.23,5.50E+06,57.702,4.02E+05,1533,1.07E+07,302.28,2.11E+06,
110716Xim_WT_Y5,9,11323,TE,308.74,165.6,16.632,1964.4,2.22E+07,682.36,7.73E+06,62.509,7.08E+05,1509.2,1.71E+07,489.92,5.55E+06,
110716Xim_WT_Y5,10,6986,TE,367.88,215.76,15.831,1874.9,1.31E+07,572.36,4.00E+06,49.197,3.44E+05,1588.3,1.11E+07,326.54,2.28E+06,
110716Xim_WT_Y5,11,9476,TE,144.79,265.8,17.951,1416.7,1.34E+07,518.38,4.91E+06,54.312,5.15E+05,1491.7,1.41E+07,756.67,7.17E+06,
110716Xim_WT_Y5,12,6267,TE,276.3,381.49,17.713,2354.1,1.48E+07,707.64,4.43E+06,53.184,3.33E+05,1516.3,9.50E+06,326.45,2.05E+06,
110716Xim_WT_Y5,13,5631,TE,161.52,326.73,19.678,2297.2,1.29E+07,729.8,4.11E+06,62.447,3.52E+05,1401.6,7.89E+06,919.12,5.18E+06,
110716Xim_WT_Y5,14,7384,TE,219.3,153.73,21.734,1258.6,9.29E+06,467.92,3.46E+06,57.758,4.26E+05,1557.9,1.15E+07,220.05,1.62E+06,
110716Xim_WT_Y5,15,8660,TE,153.09,211.37,22.597,2286.9,1.98E+07,196.22,1.70E+06,34.795,3.01E+05,1539.4,1.33E+07,196.59,1.70E+06,
110716Xim_WT_Y5,16,10349,TE,335.27,376.17,22.258,2648.3,2.74E+07,643.78,6.66E+06,57.603,5.96E+05,1463.4,1.51E+07,309.62,3.20E+06,
110716Xim_WT_Y5,17,4332,TE,204.04,377.33,23.874,2877.8,1.25E+07,824.47,3.57E+06,50.183,2.17E+05,1476.8,6.40E+06,301.12,1.30E+06,
110716Xim_WT_Y5,18,5774,TE,235.75,405.51,24.949,2314.9,1.34E+07,650.67,3.76E+06,46.741,2.70E+05,1461,8.44E+06,294.1,1.70E+06,
110716Xim_WT_Y5,19,8763,TE,251.89,128.58,28.654,970.15,8.50E+06,333.23,2.92E+06,49.021,4.30E+05,1494.9,1.31E+07,210.82,1.85E+06,
110716Xim_WT_Y5,20,11379,TE,413.38,250.25,28.536,2166.6,2.47E+07,466.51,5.31E+06,47.449,5.40E+05,1501.6,1.71E+07,375.65,4.27E+06,
110716Xim_WT_Y5,21,7986,TE,180.43,161.95,29.223,996.04,7.95E+06,532.75,4.25E+06,58.405,4.66E+05,1423.9,1.14E+07,367.7,2.94E+06,
110716Xim_WT_Y5,22,5646,TE,105.65,246.13,28.103,1664.3,9.40E+06,704.52,3.98E+06,54.346,3.07E+05,1537,8.68E+06,451.97,2.55E+06,
110716Xim_WT_Y5,23,9776,ICM,138.94,287.72,28.156,1465.3,1.43E+07,34.443,3.37E+05,49.822,4.87E+05,1453.8,1.42E+07,864.09,8.45E+06,
110716Xim_WT_Y5,24,8792,TE,382.84,350.19,28.875,1525.9,1.34E+07,423.74,3.73E+06,46.426,4.08E+05,1534.2,1.35E+07,104.16,9.16E+05,
110716Xim_WT_Y5,25,4101,TE,154.14,345.5,28.309,2609.2,1.07E+07,703.36,2.88E+06,44.404,1.82E+05,1363.3,5.59E+06,296.41,1.22E+06,
