 Embryo Id, Cell ID, Size,Identity, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
030117Xim_WT_AL3,1,8293,TE,213.51,240.14,3.5284,2063.1,1.71E+07,3993.3,3.31E+07,338.33,2.81E+06,236.58,1.96E+06,757.23,6.28E+06,
030117Xim_WT_AL3,2,13547,TE,316.94,253.76,5.1836,1900.7,2.57E+07,3342.7,4.53E+07,190.51,2.58E+06,232.6,3.15E+06,344.08,4.66E+06,
030117Xim_WT_AL3,3,14357,TE,261.02,304.44,6.1249,1771.8,2.54E+07,3559.7,5.11E+07,206.43,2.96E+06,238.69,3.43E+06,383.14,5.50E+06,
030117Xim_WT_AL3,4,9022,TE,290.16,182.42,5.8019,2105.3,1.90E+07,3587.4,3.24E+07,273.11,2.46E+06,229.64,2.07E+06,463.01,4.18E+06,
030117Xim_WT_AL3,6,8867,TE,350.67,194.85,11.735,2182.6,1.94E+07,3753,3.33E+07,260.06,2.31E+06,217.57,1.93E+06,410.4,3.64E+06,
030117Xim_WT_AL3,10,9989,TE,272.03,138.53,11.822,2330.8,2.33E+07,3719.6,3.72E+07,224.87,2.25E+06,238.11,2.38E+06,386.77,3.86E+06,
030117Xim_WT_AL3,11,6818,TE,165.12,195.86,12.379,2410.8,1.64E+07,136.65,9.32E+05,69.091,4.71E+05,239.38,1.63E+06,634.67,4.33E+06,
030117Xim_WT_AL3,13,15345,TE,259.66,374.5,15.111,1443.4,2.22E+07,3515.8,5.40E+07,215.52,3.31E+06,234.35,3.60E+06,277.92,4.26E+06,
030117Xim_WT_AL3,14,9931,TE,179.06,321.41,17.284,1679.8,1.67E+07,3714.5,3.69E+07,226.6,2.25E+06,231.39,2.30E+06,345.17,3.43E+06,
030117Xim_WT_AL3,15,11052,TE,139.97,273.08,20.727,1903,2.10E+07,3790.7,4.19E+07,282.01,3.12E+06,221.92,2.45E+06,422.51,4.67E+06,
030117Xim_WT_AL3,16,8041,TE,119.55,234.17,21.601,2136.5,1.72E+07,493.97,3.97E+06,78.502,6.31E+05,221.48,1.78E+06,565.5,4.55E+06,
030117Xim_WT_AL3,17,8285,TE,356.49,343.64,21.804,1171.6,9.71E+06,2944,2.44E+07,117.22,9.71E+05,226.6,1.88E+06,303.52,2.51E+06,
030117Xim_WT_AL3,18,8844,TE,304.14,406.05,25.259,1146.2,1.01E+07,3118.5,2.76E+07,158.55,1.40E+06,238.06,2.11E+06,405.72,3.59E+06,
030117Xim_WT_AL3,19,9478,TE,384.14,164.42,26.43,1683.3,1.60E+07,3768.7,3.57E+07,283.15,2.68E+06,216.84,2.06E+06,301.54,2.86E+06,
030117Xim_WT_AL3,20,3511,TE,397.31,226.96,25.219,2905,1.02E+07,3946,1.39E+07,268.69,9.43E+05,233.5,8.20E+05,209.6,7.36E+05,
030117Xim_WT_AL3,21,10955,TE,130.18,315.76,28.065,1926.8,2.11E+07,3823.1,4.19E+07,246.05,2.70E+06,212.74,2.33E+06,358.6,3.93E+06,
030117Xim_WT_AL3,22,8148,TE,106.94,196.93,29.126,1906.7,1.55E+07,2983.7,2.43E+07,119.98,9.78E+05,214.67,1.75E+06,519.21,4.23E+06,
030117Xim_WT_AL3,23,15011,ICM,143.44,277.4,33.235,1517.2,2.28E+07,1630.2,2.45E+07,108.33,1.63E+06,212.27,3.19E+06,1279.8,1.92E+07,
030117Xim_WT_AL3,24,8158,TE,326.27,105.6,30.913,2027,1.65E+07,3773,3.08E+07,238.69,1.95E+06,227.85,1.86E+06,405.51,3.31E+06,
030117Xim_WT_AL3,25,7315,TE,117.61,252.18,30.077,1818.5,1.33E+07,3979.2,2.91E+07,280.27,2.05E+06,212.98,1.56E+06,333.56,2.44E+06,
030117Xim_WT_AL3,26,10016,ICM,420.69,278.61,33.522,1030.6,1.03E+07,3608.3,3.61E+07,138.57,1.39E+06,242.44,2.43E+06,211.24,2.12E+06,
030117Xim_WT_AL3,27,9632,TE,185.74,108.38,32.395,2814.7,2.71E+07,2446.7,2.36E+07,88.13,8.49E+05,228.45,2.20E+06,197.44,1.90E+06,
030117Xim_WT_AL3,28,7695,TE,376.09,132.56,34.468,2801.1,2.16E+07,2950.3,2.27E+07,184.53,1.42E+06,208.51,1.60E+06,229.72,1.77E+06,
030117Xim_WT_AL3,29,14753,TE,226.38,439.39,45.679,1950.2,2.88E+07,4003.4,5.91E+07,249.81,3.69E+06,216.78,3.20E+06,224.84,3.32E+06,
030117Xim_WT_AL3,30,10486,ICM,101.26,264.13,42.931,1434.9,1.50E+07,3158.3,3.31E+07,128.26,1.34E+06,184.32,1.93E+06,686.73,7.20E+06,
030117Xim_WT_AL3,31,4472,TE,421.48,197.36,40.898,2097.8,9.38E+06,3505.8,1.57E+07,160.95,7.20E+05,228.06,1.02E+06,179.21,8.01E+05,
030117Xim_WT_AL3,32,10156,TE,252.49,73.234,45.27,2032,2.06E+07,3650.7,3.71E+07,308.52,3.13E+06,224.54,2.28E+06,173.26,1.76E+06,
030117Xim_WT_AL3,33,19638,ICM,115.84,214.23,46.121,796.28,1.56E+07,736.57,1.45E+07,62.263,1.22E+06,190.69,3.74E+06,636.29,1.25E+07,
030117Xim_WT_AL3,34,8447,TE,72.724,237.47,45.993,1274.9,1.08E+07,230.1,1.94E+06,94.073,7.95E+05,230.49,1.95E+06,197.5,1.67E+06,
030117Xim_WT_AL3,35,11884,TE,410.49,362.95,49.169,854.41,1.02E+07,3223.1,3.83E+07,119.85,1.42E+06,224.31,2.67E+06,284.97,3.39E+06,
030117Xim_WT_AL3,36,17775,TE,112.81,315.12,49.223,649.34,1.15E+07,1874.7,3.33E+07,105.17,1.87E+06,198.33,3.53E+06,565.33,1.00E+07,
