Embryo Id,Cell ID,Identity,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum, 
041318Xim_G6_AW9,1,TE,I,10706,273.88,226.58,4.5322,2212.7,2.37E+07,88.513,9.48E+05,67.875,7.27E+05,491.93,5.27E+06,401.29,4.30E+06,
041318Xim_G6_AW9,2,TE,I,8932,205.48,207.68,5.1569,2630.2,2.35E+07,95.164,8.50E+05,41.227,3.68E+05,495.68,4.43E+06,740.25,6.61E+06,
041318Xim_G6_AW9,3,TE,I,11388,207.88,281.67,6.6041,1802.7,2.05E+07,77.57,8.83E+05,35.794,4.08E+05,487.17,5.55E+06,671.76,7.65E+06,
041318Xim_G6_AW9,4,TE,I,7929,160.89,258.95,8.6938,2679.8,2.12E+07,95.844,7.60E+05,52.558,4.17E+05,475.77,3.77E+06,708.83,5.62E+06,
041318Xim_G6_AW9,5,TE,I,7800,278.62,159.16,9.9564,2835.2,2.21E+07,79.073,6.17E+05,63.026,4.92E+05,479.75,3.74E+06,470.22,3.67E+06,
041318Xim_G6_AW9,6,TE,I,12267,321.36,277.57,8.0504,1683.2,2.06E+07,61.788,7.58E+05,26.141,3.21E+05,481.37,5.91E+06,339.93,4.17E+06,
041318Xim_G6_AW9,7,TE,I,9645,152.18,207.08,11.045,2903.5,2.80E+07,91.927,8.87E+05,58.846,5.68E+05,458.41,4.42E+06,799.98,7.72E+06,
041318Xim_G6_AW9,8,TE,I,9955,266.71,322.09,10.204,1643.5,1.64E+07,67.737,6.74E+05,72.066,7.17E+05,480.68,4.79E+06,299.92,2.99E+06,
041318Xim_G6_AW9,9,ICM,I,8809,117.67,250.74,11.79,2539.1,2.24E+07,95.79,8.44E+05,271.57,2.39E+06,445.63,3.93E+06,1413.3,1.25E+07,
041318Xim_G6_AW9,10,TE,I,6924,327.84,173.1,12.955,2693.3,1.86E+07,52.428,3.63E+05,202.45,1.40E+06,487.27,3.37E+06,558.33,3.87E+06,
041318Xim_G6_AW9,11,ICM,I,9921,101.86,290.32,14.28,2355.8,2.34E+07,95.796,9.50E+05,83.446,8.28E+05,475.35,4.72E+06,831.34,8.25E+06,
041318Xim_G6_AW9,12,TE,I,7944,213.99,146.45,15.485,2691.6,2.14E+07,74.147,5.89E+05,75.647,6.01E+05,493.8,3.92E+06,483.23,3.84E+06,
041318Xim_G6_AW9,13,TE,I,6740,318.39,338.62,15.25,2152.3,1.45E+07,67.709,4.56E+05,119.85,8.08E+05,469.01,3.16E+06,635.87,4.29E+06,
041318Xim_G6_AW9,14,ICM,I,15612,103.05,228.13,18.149,2572.1,4.02E+07,81.917,1.28E+06,627.39,9.79E+06,481.45,7.52E+06,354.56,5.54E+06,
041318Xim_G6_AW9,15,ICM,I,6960,149.44,232.9,15.857,2727.6,1.90E+07,71.699,4.99E+05,318.13,2.21E+06,464.25,3.23E+06,930.35,6.48E+06,
041318Xim_G6_AW9,16,ICM,I,12268,152.17,281.45,19.361,2434.6,2.99E+07,82.009,1.01E+06,534.23,6.55E+06,453.86,5.57E+06,844.64,1.04E+07,
041318Xim_G6_AW9,17,TE,I,7054,372.85,241.75,19.319,2589.2,1.83E+07,50.251,3.54E+05,21.37,1.51E+05,471.34,3.32E+06,155.61,1.10E+06,
041318Xim_G6_AW9,18,TE,I,11275,154.05,168.64,21.647,2817.5,3.18E+07,72.373,8.16E+05,40.222,4.54E+05,478.13,5.39E+06,421.62,4.75E+06,
041318Xim_G6_AW9,19,TE,I,6959,189.69,331.96,20.36,2167.2,1.51E+07,75.534,5.26E+05,41.352,2.88E+05,472.62,3.29E+06,549.21,3.82E+06,
041318Xim_G6_AW9,20,ICM,I,2506,114.04,278.5,20.096,2105.9,5.28E+06,77.16,1.93E+05,585.77,1.47E+06,527.74,1.32E+06,1032.6,2.59E+06,
041318Xim_G6_AW9,21,TE,I,6638,238.62,358.36,22.621,1443.1,9.58E+06,49.904,3.31E+05,29.807,1.98E+05,435.21,2.89E+06,394.14,2.62E+06,
