 Embryo Id, Cell ID, Size,Identity , X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
011317Xim_WT_AD4,1,8284,TE,228.49,240.73,4.743,1880,1.56E+07,2001.1,1.66E+07,100.45,8.32E+05,615.07,5.10E+06,371.17,3.07E+06,
011317Xim_WT_AD4,2,10331,TE,291.57,237.77,5.4981,2023.5,2.09E+07,2141,2.21E+07,101.04,1.04E+06,596.22,6.16E+06,349.21,3.61E+06,
011317Xim_WT_AD4,3,7050,TE,319.36,254.18,7.0977,2034,1.43E+07,2257.5,1.59E+07,102.01,7.19E+05,605.48,4.27E+06,381.34,2.69E+06,
011317Xim_WT_AD4,4,11382,TE,223.18,294.3,6.8564,1749.7,1.99E+07,61,6.94E+05,39.455,4.49E+05,620.15,7.06E+06,340.65,3.88E+06,
011317Xim_WT_AD4,5,27235,TE,321.64,199.41,10.697,1519,4.14E+07,1400.5,3.81E+07,78.698,2.14E+06,594.81,1.62E+07,281.54,7.67E+06,
011317Xim_WT_AD4,6,7121,TE,304.43,304.79,8.3551,1147.3,8.17E+06,985.62,7.02E+06,69.55,4.95E+05,601.66,4.28E+06,153.24,1.09E+06,
011317Xim_WT_AD4,7,6138,TE,327.66,311.84,12.917,1602.3,9.83E+06,1388.5,8.52E+06,77.249,4.74E+05,579.34,3.56E+06,173.71,1.07E+06,
011317Xim_WT_AD4,8,17638,TE,196.53,180.43,14.532,1557.7,2.75E+07,1857.9,3.28E+07,75.914,1.34E+06,600.33,1.06E+07,143.65,2.53E+06,
011317Xim_WT_AD4,9,11203,TE,184.39,305.22,15.4,1936.2,2.17E+07,73.052,8.18E+05,43.061,4.82E+05,581.4,6.51E+06,409.88,4.59E+06,
011317Xim_WT_AD4,10,8411,TE,282.62,355.22,17.306,1151.3,9.68E+06,76.399,6.43E+05,46.904,3.95E+05,589.02,4.95E+06,336.81,2.83E+06,
011317Xim_WT_AD4,11,16458,TE,270.86,129.55,19.691,1538.9,2.53E+07,1915.9,3.15E+07,77.297,1.27E+06,634.81,1.04E+07,214.27,3.53E+06,
