 Embryo Id, Cell ID, Size,Identity, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
042617Xim_G6_AQ10,1,8563,TE,307.96,259.45,2.9575,1391.4,1.19E+07,2092.8,1.79E+07,100.18,8.58E+05,1061.1,9.09E+06,378.9,3.24E+06,
042617Xim_G6_AQ10,3,17650,TE,174.38,309.24,6.1266,2341.9,4.13E+07,2213.3,3.91E+07,106.22,1.87E+06,954.15,1.68E+07,765.07,1.35E+07,
042617Xim_G6_AQ10,4,20534,TE,248.04,332.88,6.7819,2004.2,4.12E+07,1999.2,4.11E+07,123.26,2.53E+06,1047.8,2.15E+07,536.62,1.10E+07,
042617Xim_G6_AQ10,5,11031,TE,262.04,144.16,8.0016,1632.3,1.80E+07,2347.9,2.59E+07,116.21,1.28E+06,1024.8,1.13E+07,674.95,7.45E+06,
042617Xim_G6_AQ10,6,9805,TE,356.45,185.84,6.3336,1545.9,1.52E+07,2302.2,2.26E+07,144.55,1.42E+06,1044.8,1.02E+07,645.48,6.33E+06,
042617Xim_G6_AQ10,7,8741,TE,393.58,265.99,6.0309,2019.8,1.77E+07,2586.6,2.26E+07,120.81,1.06E+06,1032.8,9.03E+06,543.38,4.75E+06,
042617Xim_G6_AQ10,8,14663,TE,342.13,372.23,7.4182,2534.3,3.72E+07,139.53,2.05E+06,268.26,3.93E+06,1030.2,1.51E+07,352.23,5.16E+06,
042617Xim_G6_AQ10,9,15171,TE,174.83,196.99,8.8014,1811.2,2.75E+07,2041.4,3.10E+07,91.735,1.39E+06,1011.4,1.53E+07,190.2,2.89E+06,
042617Xim_G6_AQ10,10,9602,TE,122.56,284.81,11.477,2209.3,2.12E+07,2442.1,2.34E+07,150.45,1.44E+06,1012.1,9.72E+06,807.03,7.75E+06,
042617Xim_G6_AQ10,11,11381,ICM,115.43,260.44,17.912,1369.6,1.56E+07,183.69,2.09E+06,470.04,5.35E+06,1062,1.21E+07,126.68,1.44E+06,
042617Xim_G6_AQ10,13,9171,TE,153.45,318.29,18.179,2070.6,1.90E+07,2597.6,2.38E+07,107.97,9.90E+05,1002.3,9.19E+06,922.62,8.46E+06,
042617Xim_G6_AQ10,14,13314,TE,423.21,325.48,20.404,1966.7,2.62E+07,116.4,1.55E+06,67.36,8.97E+05,1028.3,1.37E+07,271.23,3.61E+06,
042617Xim_G6_AQ10,15,10582,TE,281.56,423.82,19.452,2718.7,2.88E+07,2942.5,3.11E+07,135.32,1.43E+06,1025.8,1.09E+07,342.11,3.62E+06,
042617Xim_G6_AQ10,16,17360,TE,117.48,174.15,21.946,1712.9,2.97E+07,139.72,2.43E+06,182.43,3.17E+06,972.38,1.69E+07,152.78,2.65E+06,
042617Xim_G6_AQ10,17,5548,TE,433.2,238.93,19.271,2339.8,1.30E+07,119.1,6.61E+05,126.05,6.99E+05,1045.9,5.80E+06,340.25,1.89E+06,
042617Xim_G6_AQ10,18,8050,TE,384.11,155.2,20.881,1369.5,1.10E+07,116.82,9.40E+05,335.08,2.70E+06,1003.3,8.08E+06,282.59,2.27E+06,
042617Xim_G6_AQ10,19,8585,ICM,135.77,226.29,20.678,1057,9.07E+06,119.04,1.02E+06,415.12,3.56E+06,931.75,8.00E+06,99.978,8.58E+05,
042617Xim_G6_AQ10,20,14286,TE,375.56,401.58,24.848,2180.2,3.11E+07,105.8,1.51E+06,216.17,3.09E+06,999.1,1.43E+07,217.03,3.10E+06,
042617Xim_G6_AQ10,21,13498,ICM,104.23,196.3,30.498,1261.5,1.70E+07,101.13,1.37E+06,572.62,7.73E+06,974.01,1.31E+07,90.113,1.22E+06,
042617Xim_G6_AQ10,22,11951,TE,443.15,305.53,30.592,1323.5,1.58E+07,109.26,1.31E+06,61.287,7.32E+05,1051.2,1.26E+07,208.78,2.50E+06,
042617Xim_G6_AQ10,23,7283,TE,312.61,99.369,29.886,1213.9,8.84E+06,83.041,6.05E+05,188.81,1.38E+06,982.84,7.16E+06,218.54,1.59E+06,
042617Xim_G6_AQ10,24,17764,ICM,159.61,255.81,32.374,740.76,1.32E+07,889.43,1.58E+07,59.226,1.05E+06,833.38,1.48E+07,437.53,7.77E+06,
042617Xim_G6_AQ10,25,13203,ICM,107.33,307.03,29.288,1050,1.39E+07,123.33,1.63E+06,371.64,4.91E+06,980.13,1.29E+07,87.692,1.16E+06,
042617Xim_G6_AQ10,27,10117,ICM,120.1,251.66,31.288,746,7.55E+06,97.585,9.87E+05,322.78,3.27E+06,944.9,9.56E+06,71.84,7.27E+05,
