
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,NS-labs,TrackID,ID,
7915.07,-6797.12,244.883,um,Spot,Position,1,EPI,1000000000,0,
7913.91,-6808.19,248.659,um,Spot,Position,1,EPI,1000000001,1,
7903.5,-6806.07,266.145,um,Spot,Position,1,EPI,1000000002,2,
7916.7,-6804.04,248.468,um,Spot,Position,2,EPI,1000000001,25,
7919.12,-6793.5,243.744,um,Spot,Position,2,EPI,1000000000,46,
7911.15,-6799.34,263.516,um,Spot,Position,2,EPI,1000000002,233,
7922.61,-6801.55,249.176,um,Spot,Position,3,EPI,1000000001,107,
7925.58,-6791.59,244.668,um,Spot,Position,3,EPI,1000000000,108,
7917.92,-6795.46,260.64,um,Spot,Position,3,EPI,1000000002,234,
7923.63,-6797.4,249.572,um,Spot,Position,4,EPI,1000000001,110,
7927.69,-6788.7,243.744,um,Spot,Position,4,EPI,1000000000,111,
7921.62,-6788.23,263.744,um,Spot,Position,4,EPI,1000000002,235,
7922.84,-6795.74,247.797,um,Spot,Position,5,EPI,1000000001,113,
7926,-6786.88,244.579,um,Spot,Position,5,EPI,1000000000,114,
7921,-6788.82,261.52,um,Spot,Position,5,EPI,1000000002,236,
7925.69,-6791.59,246.832,um,Spot,Position,6,EPI,1000000001,116,
7930.11,-6784.13,243.744,um,Spot,Position,6,EPI,1000000000,117,
7922.84,-6786.05,259.13,um,Spot,Position,6,EPI,1000000002,237,
7928.39,-6786.05,243.407,um,Spot,Position,7,EPI,1000000001,119,
7934.59,-6778.86,242.373,um,Spot,Position,7,EPI,1000000000,120,
7924.76,-6782.18,257.884,um,Spot,Position,7,EPI,1000000002,238,
7931.48,-6783.28,247.067,um,Spot,Position,8,EPI,1000000001,122,
7939.04,-6777.2,243.024,um,Spot,Position,8,EPI,1000000000,123,
7927.62,-6778.03,258.843,um,Spot,Position,8,EPI,1000000002,239,
7936.41,-6781.9,250.413,um,Spot,Position,9,EPI,1000000001,125,
7944.42,-6776.92,243.184,um,Spot,Position,9,EPI,1000000000,126,
7933,-6778.3,263.552,um,Spot,Position,9,EPI,1000000002,240,
7936.69,-6779.69,248.559,um,Spot,Position,10,EPI,1000000001,128,
7946.38,-6776.09,240.452,um,Spot,Position,10,EPI,1000000000,129,
7932.73,-6776.64,260.904,um,Spot,Position,10,EPI,1000000002,241,
7939.12,-6779.13,250.223,um,Spot,Position,11,EPI,1000000001,131,
7947.38,-6774.43,242.973,um,Spot,Position,11,EPI,1000000000,132,
7934.91,-6775.81,262.254,um,Spot,Position,11,EPI,1000000002,242,
7942.43,-6778.03,250.736,um,Spot,Position,12,EPI,1000000001,134,
7951.4,-6774.71,242.803,um,Spot,Position,12,EPI,1000000000,135,
7938.34,-6774.15,262.158,um,Spot,Position,12,EPI,1000000002,243,
7944.92,-6773.6,250.927,um,Spot,Position,13,EPI,1000000001,137,
7953.98,-6771.66,242.54,um,Spot,Position,13,EPI,1000000000,138,
7941.52,-6769.45,263.084,um,Spot,Position,13,EPI,1000000002,244,
7942.59,-6770.83,253.333,um,Spot,Position,14,EPI,1000000001,140,
7952.69,-6769.72,243.726,um,Spot,Position,14,EPI,1000000000,141,
7938.71,-6767.24,264.136,um,Spot,Position,14,EPI,1000000002,245,
7935.88,-6772.1,251.274,um,Spot,Position,15,EPI,1000000001,143,
7945.32,-6769.45,243.703,um,Spot,Position,15,EPI,1000000000,144,
7930.65,-6768.07,262.209,um,Spot,Position,15,EPI,1000000002,246,
7936.49,-6769.17,251.42,um,Spot,Position,16,EPI,1000000001,146,
7945.97,-6767.51,243.681,um,Spot,Position,16,EPI,1000000000,147,
