
Time
 ==================== 
Time,Unit,Category,Time,NS-labs,TrackID,ID,
0,min,Spot,1,PRE,1000000000,0,
0,min,Spot,1,PRE;targeted,1000000001,1,
0,min,Spot,1,PRE;targeted,1000000002,2,
0,min,Spot,1,PRE;targeted,1000000003,3,
0,min,Spot,1,PRE;targeted,1000000004,4,
0,min,Spot,1,PRE,1000000005,5,
0,min,Spot,1,PRE,1000000006,6,
0,min,Spot,1,PRE,1000000007,7,
0,min,Spot,1,PRE,1000000008,8,
0,min,Spot,1,DP,1000000337,337,
0,min,Spot,1,DP,1000000338,338,
0,min,Spot,1,DP,1000000339,339,
0,min,Spot,1,DP,1000000340,340,
0,min,Spot,1,DP,1000000341,341,
0,min,Spot,1,DP,1000000342,342,
0,min,Spot,1,DP,1000000343,343,
0,min,Spot,1,DP,1000000344,344,
0,min,Spot,1,DP,1000000345,345,
0,min,Spot,1,DP,1000000346,346,
0,min,Spot,1,DP,1000000347,347,
0,min,Spot,1,EPI,1000001701,1701,
0,min,Spot,1,EPI,1000001702,1702,
0,min,Spot,1,EPI,1000001703,1703,
0,min,Spot,1,DP,1000001704,1704,
0.0166667,min,Spot,2,PRE,1000000000,1705,
0.0166667,min,Spot,2,PRE;targeted,1000000001,1706,
0.0166667,min,Spot,2,PRE;targeted,1000000004,1707,
0.0166667,min,Spot,2,PRE,1000000006,1708,
0.0166667,min,Spot,2,PRE;targeted,1000000003,1709,
0.0166667,min,Spot,2,PRE,1000000007,1710,
0.0166667,min,Spot,2,PRE,1000000005,1711,
0.0166667,min,Spot,2,PRE;targeted,1000000002,1712,
0.0166667,min,Spot,2,PRE,1000000008,1713,
0.0166667,min,Spot,2,DP,1000000337,1714,
0.0166667,min,Spot,2,DP,1000000341,1715,
0.0166667,min,Spot,2,DP,1000000342,1716,
0.0166667,min,Spot,2,DP,1000000338,1717,
0.0166667,min,Spot,2,DP,1000000339,1718,
0.0166667,min,Spot,2,DP,1000000343,1719,
0.0166667,min,Spot,2,DP,1000000344,1720,
0.0166667,min,Spot,2,DP,1000000345,1721,
0.0166667,min,Spot,2,DP,1000000346,1722,
0.0166667,min,Spot,2,DP,1000000347,1723,
0.0166667,min,Spot,2,DP,1000000340,1724,
0.0166667,min,Spot,2,DP,1000001704,1725,
0.0166667,min,Spot,2,EPI,1000001701,1726,
0.0166667,min,Spot,2,EPI,1000001702,1730,
0.0166667,min,Spot,2,EPI,1000001703,1795,
0.0333333,min,Spot,3,PRE,1000000000,1796,
0.0333333,min,Spot,3,PRE;targeted,1000000001,1797,
0.0333333,min,Spot,3,Apoptosis;PRE;targeted,1000000004,1798,
0.0333333,min,Spot,3,PRE,1000000006,1799,
0.0333333,min,Spot,3,PRE;targeted,1000000003,1800,
0.0333333,min,Spot,3,PRE,1000000007,1801,
0.0333333,min,Spot,3,PRE,1000000005,1802,
0.0333333,min,Spot,3,PRE;targeted,1000000002,1803,
0.0333333,min,Spot,3,PRE,1000000008,1804,
0.0333333,min,Spot,3,DP,1000000337,1805,
0.0333333,min,Spot,3,DP,1000000341,1806,
0.0333333,min,Spot,3,DP,1000000342,1807,
0.0333333,min,Spot,3,DP,1000000338,1808,
0.0333333,min,Spot,3,DP,1000000339,1809,
0.0333333,min,Spot,3,DP,1000000343,1810,
0.0333333,min,Spot,3,DP,1000000344,1811,
0.0333333,min,Spot,3,DP,1000000345,1812,
0.0333333,min,Spot,3,DP,1000000346,1813,
0.0333333,min,Spot,3,DP,1000000347,1814,
0.0333333,min,Spot,3,DP,1000000340,1815,
0.0333333,min,Spot,3,DP,1000001704,1816,
0.0333333,min,Spot,3,EPI,1000001701,1817,
0.0333333,min,Spot,3,EPI,1000001702,1818,
0.0333333,min,Spot,3,EPI,1000001703,1819,
0.05,min,Spot,4,PRE,1000000000,1820,
0.05,min,Spot,4,PRE;targeted,1000000001,1821,
0.05,min,Spot,4,PRE,1000000006,1822,
0.05,min,Spot,4,PRE;targeted,1000000003,1823,
0.05,min,Spot,4,PRE,1000000007,1824,
0.05,min,Spot,4,PRE,1000000005,1825,
0.05,min,Spot,4,PRE;targeted,1000000002,1826,
0.05,min,Spot,4,PRE,1000000008,1827,
0.05,min,Spot,4,DP,1000000337,1828,
0.05,min,Spot,4,DP,1000000341,1829,
0.05,min,Spot,4,DP,1000000342,1830,
0.05,min,Spot,4,DP,1000000338,1831,
0.05,min,Spot,4,DP,1000000339,1832,
0.05,min,Spot,4,DP,1000000343,1833,
0.05,min,Spot,4,DP,1000000344,1834,
0.05,min,Spot,4,DP,1000000345,1835,
0.05,min,Spot,4,DP,1000000346,1836,
0.05,min,Spot,4,DP,1000000347,1837,
0.05,min,Spot,4,DP,1000000340,1838,
0.05,min,Spot,4,DP,1000001704,1839,
0.05,min,Spot,4,EPI,1000001701,1840,
0.05,min,Spot,4,EPI,1000001702,1841,
0.05,min,Spot,4,EPI,1000001703,1842,
0.0666667,min,Spot,5,PRE,1000000000,1843,
0.0666667,min,Spot,5,PRE;targeted,1000000001,1844,
0.0666667,min,Spot,5,PRE,1000000006,1845,
0.0666667,min,Spot,5,PRE;targeted,1000000003,1846,
0.0666667,min,Spot,5,PRE,1000000007,1847,
0.0666667,min,Spot,5,PRE,1000000005,1848,
0.0666667,min,Spot,5,PRE;targeted,1000000002,1849,
0.0666667,min,Spot,5,PRE,1000000008,1850,
0.0666667,min,Spot,5,DP,1000000337,1851,
0.0666667,min,Spot,5,DP,1000000341,1852,
0.0666667,min,Spot,5,DP,1000000338,1853,
0.0666667,min,Spot,5,DP,1000000339,1854,
0.0666667,min,Spot,5,DP,1000000343,1855,
0.0666667,min,Spot,5,DP,1000000342,1856,
0.0666667,min,Spot,5,DP,1000000344,1857,
0.0666667,min,Spot,5,DP,1000000345,1858,
0.0666667,min,Spot,5,DP,1000000346,1859,
0.0666667,min,Spot,5,DP,1000000347,1860,
0.0666667,min,Spot,5,DP,1000000340,1861,
0.0666667,min,Spot,5,DP,1000001704,1862,
0.0666667,min,Spot,5,EPI,1000001701,1863,
0.0666667,min,Spot,5,EPI,1000001702,1864,
0.0666667,min,Spot,5,EPI,1000001703,1865,
0.0833333,min,Spot,6,PRE,1000000000,1866,
0.0833333,min,Spot,6,PRE;targeted,1000000001,1867,
0.0833333,min,Spot,6,PRE,1000000006,1868,
0.0833333,min,Spot,6,PRE;targeted,1000000003,1869,
0.0833333,min,Spot,6,PRE,1000000007,1870,
0.0833333,min,Spot,6,PRE,1000000005,1871,
0.0833333,min,Spot,6,PRE;targeted,1000000002,1872,
0.0833333,min,Spot,6,PRE,1000000008,1873,
0.0833333,min,Spot,6,DP,1000000337,1874,
0.0833333,min,Spot,6,DP,1000000341,1875,
0.0833333,min,Spot,6,DP,1000000338,1876,
0.0833333,min,Spot,6,DP,1000000339,1877,
0.0833333,min,Spot,6,DP;Mito,1000000343,1878,
0.0833333,min,Spot,6,DP,1000000342,1879,
0.0833333,min,Spot,6,DP,1000000344,1880,
0.0833333,min,Spot,6,DP,1000000345,1881,
0.0833333,min,Spot,6,DP,1000000346,1882,
0.0833333,min,Spot,6,DP,1000000347,1883,
0.0833333,min,Spot,6,DP,1000000340,1884,
0.0833333,min,Spot,6,DP,1000001704,1885,
0.0833333,min,Spot,6,EPI,1000001702,1886,
0.0833333,min,Spot,6,EPI,1000001703,1887,
0.1,min,Spot,7,PRE,1000000000,1888,
0.1,min,Spot,7,PRE;targeted,1000000001,1889,
0.1,min,Spot,7,PRE,1000000006,1890,
0.1,min,Spot,7,PRE;targeted,1000000003,1891,
0.1,min,Spot,7,PRE,1000000007,1892,
0.1,min,Spot,7,PRE,1000000005,1893,
0.1,min,Spot,7,PRE;targeted,1000000002,1894,
0.1,min,Spot,7,PRE,1000000008,1895,
0.1,min,Spot,7,DP,1000000337,1896,
0.1,min,Spot,7,DP,1000000341,1897,
0.1,min,Spot,7,DP,1000000338,1898,
0.1,min,Spot,7,DP,1000000339,1899,
0.1,min,Spot,7,DP;d1,1000000343,1900,
0.1,min,Spot,7,DP;d2,1000000343,1901,
0.1,min,Spot,7,DP,1000000342,1902,
0.1,min,Spot,7,DP,1000000344,1903,
0.1,min,Spot,7,DP,1000000345,1904,
0.1,min,Spot,7,DP,1000000346,1905,
0.1,min,Spot,7,DP,1000000347,1906,
0.1,min,Spot,7,DP,1000000340,1907,
0.1,min,Spot,7,DP,1000001704,1908,
0.1,min,Spot,7,EPI,1000001702,1909,
0.1,min,Spot,7,EPI,1000001703,1910,
0.116667,min,Spot,8,PRE,1000000000,1911,
0.116667,min,Spot,8,PRE;targeted,1000000001,1912,
0.116667,min,Spot,8,PRE,1000000006,1913,
0.116667,min,Spot,8,PRE;targeted,1000000003,1914,
0.116667,min,Spot,8,PRE,1000000007,1915,
0.116667,min,Spot,8,PRE,1000000005,1916,
0.116667,min,Spot,8,PRE;targeted,1000000002,1917,
0.116667,min,Spot,8,PRE,1000000008,1918,
0.116667,min,Spot,8,DP,1000000337,1919,
0.116667,min,Spot,8,DP,1000000341,1920,
0.116667,min,Spot,8,DP,1000000338,1921,
0.116667,min,Spot,8,DP,1000000339,1922,
0.116667,min,Spot,8,DP;d1,1000000343,1923,
0.116667,min,Spot,8,DP;d2,1000000343,1924,
0.116667,min,Spot,8,DP,1000000342,1925,
