 Embryo Id, Cell ID, Size,Identity , X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
020917Xim_WT_AJ6,5,12758,TE,249.41,260.44,5.696,3118.8,3.98E+07,119.61,1.53E+06,49.425,6.31E+05,259.26,3.31E+06,438.32,5.59E+06,
020917Xim_WT_AJ6,6,15432,TE,186.86,296.17,7.8161,3036.9,4.69E+07,111.81,1.73E+06,47.823,7.38E+05,224.43,3.46E+06,421.22,6.50E+06,
020917Xim_WT_AJ6,7,28589,ICM,222.31,213.83,10.686,2409.9,6.89E+07,102.01,2.92E+06,317.97,9.09E+06,239.54,6.85E+06,325.8,9.31E+06,
020917Xim_WT_AJ6,7.2,28589,TE,222.31,213.83,10.686,2778.401,6.89E+07,107.262,2.92E+06,548.923,9.09E+06,253.216,6.85E+06,139.958,9.31E+06,
020917Xim_WT_AJ6,8,17390,TE,188.1,257,8.6276,2823.2,4.91E+07,173.26,3.01E+06,400.55,6.97E+06,251.82,4.38E+06,174.16,3.03E+06,
020917Xim_WT_AJ6,9,8530,TE,293.09,261.3,9.7164,2127.6,1.81E+07,3275.8,2.79E+07,136.98,1.17E+06,242.59,2.07E+06,559.13,4.77E+06,
020917Xim_WT_AJ6,10,8806,TE,227.1,326.78,9.5525,2728.9,2.40E+07,3260.9,2.87E+07,163.9,1.44E+06,261.27,2.30E+06,620.75,5.47E+06,
020917Xim_WT_AJ6,11,9551,TE,296.43,200.66,10.313,2013,1.92E+07,88.584,8.46E+05,41.043,3.92E+05,243.66,2.33E+06,495.6,4.73E+06,
020917Xim_WT_AJ6,12,9102,TE,326.34,242.06,11.091,2235.2,2.03E+07,121.86,1.11E+06,47.802,4.35E+05,236.95,2.16E+06,514.05,4.68E+06,
020917Xim_WT_AJ6,13,7759,TE,278.43,310.27,11.341,2515,1.95E+07,3336.3,2.59E+07,139.6,1.08E+06,244.35,1.90E+06,589.6,4.57E+06,
020917Xim_WT_AJ6,14,14517,ICM,162.33,217.25,15.36,2887.3,4.19E+07,98.771,1.43E+06,48.503,7.04E+05,239.77,3.48E+06,372.58,5.41E+06,
020917Xim_WT_AJ6,15,5715,TE,267.02,349.48,18.049,3038.6,1.74E+07,3648.9,2.09E+07,166.82,9.53E+05,235.28,1.34E+06,526.99,3.01E+06,
020917Xim_WT_AJ6,16,9777,TE,319.58,175.37,19.705,1848.9,1.81E+07,83.662,8.18E+05,40.033,3.91E+05,231.49,2.26E+06,426.98,4.17E+06,
020917Xim_WT_AJ6,17,6795,ICM,221.6,259.9,15.786,1959.1,1.33E+07,88.37,6.00E+05,71.667,4.87E+05,246.06,1.67E+06,1502,1.02E+07,
020917Xim_WT_AJ6,18,10166,TE,253.92,170.82,21.185,2009.8,2.04E+07,90.366,9.19E+05,37.469,3.81E+05,267.32,2.72E+06,302.79,3.08E+06,
020917Xim_WT_AJ6,19,14915,TE,348.35,239.88,21.779,2013.7,3.00E+07,2273.6,3.39E+07,89.305,1.33E+06,232.71,3.47E+06,463.98,6.92E+06,
020917Xim_WT_AJ6,20,7073,TE,334.74,319.28,19.934,1999.8,1.41E+07,3430.4,2.43E+07,158.84,1.12E+06,233.36,1.65E+06,492.5,3.48E+06,
020917Xim_WT_AJ6,21,10995,ICM,185.59,237.7,21.695,3052.6,3.36E+07,3470.5,3.82E+07,172.81,1.90E+06,253.34,2.79E+06,630.96,6.94E+06,
020917Xim_WT_AJ6,22,16078,ICM,152.57,258.34,23.606,1945.1,3.13E+07,91.43,1.47E+06,322.65,5.19E+06,247.96,3.99E+06,133.9,2.15E+06,
020917Xim_WT_AJ6,23,6809,TE,318.94,351.28,23.772,2170.7,1.48E+07,3417.2,2.33E+07,153.57,1.05E+06,251.47,1.71E+06,459.67,3.13E+06,
020917Xim_WT_AJ6,24,10938,TE,219.06,175.61,27.146,1982.2,2.17E+07,65.019,7.11E+05,35.482,3.88E+05,237.75,2.60E+06,361.92,3.96E+06,
020917Xim_WT_AJ6,25,9652,ICM,200.52,282.34,24.783,1478.2,1.43E+07,72.236,6.97E+05,45.831,4.42E+05,228.8,2.21E+06,906.18,8.75E+06,
020917Xim_WT_AJ6,26,17190,TE,366.58,290.36,29.716,1494.3,2.57E+07,1845.5,3.17E+07,85.573,1.47E+06,258.64,4.45E+06,297.85,5.12E+06,
020917Xim_WT_AJ6,27,10127,ICM,182.84,327.61,26.659,1503.5,1.52E+07,72.592,7.35E+05,35.416,3.59E+05,252.57,2.56E+06,394.17,3.99E+06,
020917Xim_WT_AJ6,28,7147,TE,233.4,362.05,26.726,2005.7,1.43E+07,88.244,6.31E+05,29.041,2.08E+05,237.22,1.70E+06,286.65,2.05E+06,
