 Embryo Id, Cell ID, Size,Identity, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
020817Xim_WT_AI5,1,14110,TE,336.53,346.43,6.795,2262.6,3.19E+07,116.4,1.64E+06,99.217,1.40E+06,304.98,4.30E+06,649.77,9.17E+06,
020817Xim_WT_AI5,2,7066,TE,285.43,403.97,3.6053,1746.2,1.23E+07,116.26,8.21E+05,258.34,1.83E+06,296.39,2.09E+06,494.11,3.49E+06,
020817Xim_WT_AI5,3,13197,TE,256.88,165.07,5.2485,2590.3,3.42E+07,97.866,1.29E+06,51.555,6.80E+05,320.95,4.24E+06,365.27,4.82E+06,
020817Xim_WT_AI5,4,11456,TE,183.46,172.11,5.4753,3106.7,3.56E+07,129.28,1.48E+06,57.169,6.55E+05,308.02,3.53E+06,404.35,4.63E+06,
020817Xim_WT_AI5,5,5533,TE,385.2,391.38,5.4542,2423.9,1.34E+07,117.2,6.48E+05,83.99,4.65E+05,298.87,1.65E+06,774.01,4.28E+06,
020817Xim_WT_AI5,6,10347,TE,235,384.06,4.9043,1279.6,1.32E+07,63.992,6.62E+05,39.843,4.12E+05,293.83,3.04E+06,298.4,3.09E+06,
020817Xim_WT_AI5,7,16322,TE,112.79,234.98,7.4063,2411.9,3.94E+07,93.625,1.53E+06,42.797,6.99E+05,316.4,5.16E+06,275.66,4.50E+06,
020817Xim_WT_AI5,8,12244,TE,217.75,429.53,13.728,1188.7,1.46E+07,95.969,1.18E+06,123.92,1.52E+06,318.97,3.91E+06,377.43,4.62E+06,
020817Xim_WT_AI5,9,6981,TE,299.38,115.03,12.187,2989.3,2.09E+07,114.61,8.00E+05,130.32,9.10E+05,306.48,2.14E+06,574.27,4.01E+06,
020817Xim_WT_AI5,10,6185,TE,425.92,359.2,11.627,2055.8,1.27E+07,110.07,6.81E+05,92.496,5.72E+05,304.36,1.88E+06,736.57,4.56E+06,
020817Xim_WT_AI5,11,8889,TE,355.05,121.66,14.597,2316.8,2.06E+07,81.017,7.20E+05,140.85,1.25E+06,282.2,2.51E+06,470.85,4.19E+06,
020817Xim_WT_AI5,12,5975,TE,232.67,117.95,15.865,3223.8,1.93E+07,97.524,5.83E+05,111.68,6.67E+05,328.41,1.96E+06,504.05,3.01E+06,
020817Xim_WT_AI5,13,12664,TE,203.02,241.78,15.882,2629.8,3.33E+07,115.15,1.46E+06,53.499,6.78E+05,317.6,4.02E+06,519.74,6.58E+06,
020817Xim_WT_AI5,14,21059,TE,466.34,296.05,13.929,1498.9,3.16E+07,83.816,1.77E+06,46.154,9.72E+05,294.15,6.19E+06,448.88,9.45E+06,
020817Xim_WT_AI5,15,11478,TE,162.08,296.76,17.461,1873.1,2.15E+07,73.799,8.47E+05,42.48,4.88E+05,320.81,3.68E+06,538.42,6.18E+06,
020817Xim_WT_AI5,16,20431,TE,85.232,329.05,12.17,985.65,2.01E+07,58.32,1.19E+06,91.489,1.87E+06,283.64,5.80E+06,462.15,9.44E+06,
020817Xim_WT_AI5,17,8049,TE,149.01,381.54,16.792,1572.8,1.27E+07,72.73,5.85E+05,37.726,3.04E+05,330.49,2.66E+06,385.79,3.11E+06,
020817Xim_WT_AI5,18,11178,TE,166.83,138.29,20.495,2693.4,3.01E+07,91.38,1.02E+06,44.996,5.03E+05,314.5,3.52E+06,397.2,4.44E+06,
020817Xim_WT_AI5,19,8963,TE,327.6,184.88,20.294,2046.5,1.83E+07,74.957,6.72E+05,43.636,3.91E+05,301.33,2.70E+06,470.2,4.21E+06,
020817Xim_WT_AI5,20,13091,TE,412.96,195.86,18.86,2717.8,3.56E+07,86.388,1.13E+06,46.717,6.12E+05,288.55,3.78E+06,388.57,5.09E+06,
020817Xim_WT_AI5,21,17587,TE,321.65,433.69,24.203,1850.9,3.26E+07,71.644,1.26E+06,40.284,7.08E+05,246.95,4.34E+06,181.69,3.20E+06,
020817Xim_WT_AI5,22,8799,TE,388.29,272.66,20.994,3000.7,2.64E+07,64.158,5.65E+05,33.667,2.96E+05,303.9,2.67E+06,227.88,2.01E+06,
020817Xim_WT_AI5,23,9418,TE,114.44,425.63,24.068,1548.1,1.46E+07,90.435,8.52E+05,42.175,3.97E+05,297.34,2.80E+06,419.58,3.95E+06,
020817Xim_WT_AI5,24,7261,TE,459.88,168.03,24.255,2427.9,1.76E+07,78.064,5.67E+05,43.66,3.17E+05,290.57,2.11E+06,329.45,2.39E+06,
020817Xim_WT_AI5,25,7001,TE,272.5,223.69,23.937,2223.5,1.56E+07,75.697,5.30E+05,42.334,2.96E+05,300.68,2.11E+06,530.45,3.71E+06,
020817Xim_WT_AI5,26,11924,ICM,67.012,282.99,24.167,2327.3,2.78E+07,110.02,1.31E+06,75.099,8.95E+05,314.61,3.75E+06,1283.1,1.53E+07,
020817Xim_WT_AI5,27,9916,ICM,63.346,337.03,23.897,2025.2,2.01E+07,114.29,1.13E+06,230.01,2.28E+06,336.6,3.34E+06,1040.9,1.03E+07,
020817Xim_WT_AI5,27.2,9916,ICM,63.346,337.03,23.897,1977.863,2.01E+07,111.364,1.13E+06,497.369,2.28E+06,365.911,3.34E+06,224.638,1.03E+07,
020817Xim_WT_AI5,28,6608,ICM,71.13,382.88,26.878,1946.2,1.29E+07,90.509,5.98E+05,123.24,8.14E+05,331.57,2.19E+06,771.32,5.10E+06,
020817Xim_WT_AI5,29,6675,TE,269.96,94.491,28.064,2387.7,1.59E+07,68.581,4.58E+05,219.77,1.47E+06,308.27,2.06E+06,249.72,1.67E+06,
020817Xim_WT_AI5,30,12176,TE,82.336,196.3,30.08,2276.3,2.77E+07,75.785,9.23E+05,37.878,4.61E+05,327.57,3.99E+06,207.71,2.53E+06,
020817Xim_WT_AI5,31,6242,TE,301.97,317.73,25.999,1930.6,1.21E+07,68.453,4.27E+05,38.132,2.38E+05,309.14,1.93E+06,370.58,2.31E+06,
020817Xim_WT_AI5,32,11288,TE,395.61,417.65,28.952,1159.6,1.31E+07,68.529,7.74E+05,39.344,4.44E+05,316.33,3.57E+06,211,2.38E+06,
020817Xim_WT_AI5,33,11939,TE,27.316,317.83,31.347,2550.3,3.04E+07,86.297,1.03E+06,83.23,9.94E+05,262.34,3.13E+06,407.66,4.87E+06,
020817Xim_WT_AI5,34,6571,TE,328.38,97.22,31.085,2382.7,1.57E+07,58.613,3.85E+05,165.51,1.09E+06,269.9,1.77E+06,291.16,1.91E+06,
020817Xim_WT_AI5,35,11064,TE,226.65,314.41,30.161,1268.1,1.40E+07,43.274,4.79E+05,28.202,3.12E+05,312.31,3.46E+06,235.6,2.61E+06,
020817Xim_WT_AI5,36,1331,TE,64.781,218.1,28.671,2953.1,3.93E+06,62.804,83592,58.346,77658,323.48,4.31E+05,131.99,1.76E+05,
020817Xim_WT_AI5,37,5005,ICM,49.282,241.43,33.948,1380.1,6.91E+06,68.808,3.44E+05,315.47,1.58E+06,339.66,1.70E+06,131.64,6.59E+05,
020817Xim_WT_AI5,38,18417,TE,206.55,424.81,33.962,1127,2.08E+07,65.736,1.21E+06,36.668,6.75E+05,301.43,5.55E+06,372.96,6.87E+06,
020817Xim_WT_AI5,38.2,18417,TE,206.55,424.81,33.962,1266.707,2.08E+07,61.233,1.21E+06,37.269,6.75E+05,292.978,5.55E+06,399.237,6.87E+06,
020817Xim_WT_AI5,39,6333,TE,336.79,256.89,32.467,2086.2,1.32E+07,61.575,3.90E+05,31.109,1.97E+05,314.03,1.99E+06,294.22,1.86E+06,
020817Xim_WT_AI5,40,10189,TE,450.31,376.36,36.466,964.17,9.82E+06,63.703,6.49E+05,33.262,3.39E+05,262.04,2.67E+06,137.34,1.40E+06,
020817Xim_WT_AI5,41,6655,TE,490.76,236.26,36.734,1501.4,9.99E+06,58.9,3.92E+05,36.472,2.43E+05,241.17,1.61E+06,285.46,1.90E+06,
020817Xim_WT_AI5,42,11037,TE,272.93,268.5,35.31,1709.2,1.89E+07,51.285,5.66E+05,29.746,3.28E+05,320.13,3.53E+06,159.58,1.76E+06,
020817Xim_WT_AI5,43,9226,ICM,39.777,276.62,38.856,1792.7,1.65E+07,64.015,5.91E+05,114.23,1.05E+06,314.31,2.90E+06,120.18,1.11E+06,
020817Xim_WT_AI5,44,12270,TE,128.36,142.3,39.501,1481.9,1.82E+07,65.867,8.08E+05,36.106,4.43E+05,293.19,3.60E+06,242.15,2.97E+06,
020817Xim_WT_AI5,45,5561,ICM,55.16,305.21,38.176,1429.6,7.95E+06,70.541,3.92E+05,62.433,3.47E+05,340.54,1.89E+06,1066.8,5.93E+06,
020817Xim_WT_AI5,46,14214,ICM,53.56,344.92,40.198,1417.6,2.02E+07,84.779,1.21E+06,222.51,3.16E+06,331.6,4.71E+06,403.68,5.74E+06,
020817Xim_WT_AI5,47,9841,TE,195.18,106.07,43.204,1193.7,1.17E+07,47.53,4.68E+05,27.908,2.75E+05,279.42,2.75E+06,186.83,1.84E+06,
020817Xim_WT_AI5,48,8471,TE,389.81,115.54,41.34,1317.1,1.12E+07,55.047,4.66E+05,37.713,3.19E+05,270.74,2.29E+06,148.09,1.25E+06,
020817Xim_WT_AI5,49,10797,ICM,69.222,271.06,42.246,1084.9,1.17E+07,58.226,6.29E+05,68.575,7.40E+05,270.73,2.92E+06,710.36,7.67E+06,
020817Xim_WT_AI5,50,6261,TE,294.71,97.811,46.562,1365.2,8.55E+06,51.527,3.23E+05,190.82,1.19E+06,254.04,1.59E+06,150.27,9.41E+05,
020817Xim_WT_AI5,51,12344,TE,75.437,393.93,47.14,740.72,9.14E+06,56.427,6.97E+05,30.602,3.78E+05,252.14,3.11E+06,217.17,2.68E+06,
020817Xim_WT_AI5,52,7992,TE,454.33,202.13,48.268,996.83,7.97E+06,40.534,3.24E+05,29.268,2.34E+05,337.64,2.70E+06,179.42,1.43E+06,
020817Xim_WT_AI5,53,7295,TE,419.85,161.24,49.663,1228.3,8.96E+06,39.166,2.86E+05,35.049,2.56E+05,330.02,2.41E+06,158.87,1.16E+06,
020817Xim_WT_AI5,54,9464,TE,93.674,174.01,54.909,730.76,6.92E+06,39.219,3.71E+05,25.204,2.39E+05,237.37,2.25E+06,155.25,1.47E+06,
020817Xim_WT_AI5,55,11635,ICM,57.231,312.18,51.37,919.74,1.07E+07,54.93,6.39E+05,48.154,5.60E+05,299.19,3.48E+06,567.72,6.61E+06,
020817Xim_WT_AI5,56,9530,TE,462.59,354.17,52.094,835.9,7.97E+06,47.501,4.53E+05,28.218,2.69E+05,220.15,2.10E+06,97.48,9.29E+05,
020817Xim_WT_AI5,57,8701,ICM,56.735,245.8,53.231,632.22,5.50E+06,48.212,4.19E+05,52.538,4.57E+05,266,2.31E+06,365.47,3.18E+06,
020817Xim_WT_AI5,58,2226,TE,79.875,190.84,53.698,738.86,1.64E+06,37.405,83264,29.79,66313,194.91,4.34E+05,84.389,1.88E+05,
