 Embryo Id, Cell ID, Size,Identity , X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
110716Xim_WT_Y2,1,6678,TE,254.17,217.02,3.3547,1967,1.31E+07,1056.7,7.06E+06,81.759,5.46E+05,1607.4,1.07E+07,636.97,4.25E+06,
110716Xim_WT_Y2,2,11620,TE,190.68,236.84,4.6252,1908.8,2.22E+07,1010.1,1.17E+07,69.722,8.10E+05,1547.9,1.80E+07,307.57,3.57E+06,
110716Xim_WT_Y2,3,7646,TE,237.69,310.77,4.9132,2103.2,1.61E+07,1345.1,1.03E+07,85.927,6.57E+05,1634.4,1.25E+07,677.81,5.18E+06,
110716Xim_WT_Y2,4,6980,TE,144.3,215.31,6.3073,2725.2,1.90E+07,938.25,6.55E+06,76.251,5.32E+05,1445.8,1.01E+07,310.15,2.16E+06,
110716Xim_WT_Y2,5,18337,TE,326.02,235.08,9.3742,1175.8,2.16E+07,646.58,1.19E+07,54.284,9.95E+05,1606.6,2.95E+07,437.4,8.02E+06,
110716Xim_WT_Y2,6,23029,TE,131.91,291.48,11.019,2009.8,4.63E+07,529.36,1.22E+07,226.38,5.21E+06,1528.6,3.52E+07,249.47,5.74E+06,
110716Xim_WT_Y2,7,9707,TE,302.83,323.89,11.443,1338.1,1.30E+07,800.36,7.77E+06,76.09,7.39E+05,1610.9,1.56E+07,433.42,4.21E+06,
110716Xim_WT_Y2,8,13258,ICM,133.08,261.97,15.707,2007.2,2.66E+07,33.833,4.49E+05,464.28,6.16E+06,1492.5,1.98E+07,360.31,4.78E+06,
110716Xim_WT_Y2,8.2,13258,ICM,133.08,261.97,15.707,1631.702,2.66E+07,30.0558,4.49E+05,89.5,6.16E+06,1420.303,1.98E+07,761.56,4.78E+06,
110716Xim_WT_Y2,9,7743,TE,219.99,136.34,14.001,1671,1.29E+07,773.67,5.99E+06,55.009,4.26E+05,1603.1,1.24E+07,464.67,3.60E+06,
110716Xim_WT_Y2,10,9370,ICM,166.44,196.56,16.148,1509.5,1.41E+07,33.085,3.10E+05,56.835,5.33E+05,1528.2,1.43E+07,913.71,8.56E+06,
110716Xim_WT_Y2,11,9072,TE,284.12,143.27,15.61,1305.9,1.18E+07,810.59,7.35E+06,60.758,5.51E+05,1537.1,1.39E+07,525.78,4.77E+06,
110716Xim_WT_Y2,12,5597,TE,146.46,160.41,15.712,2661,1.49E+07,1080.1,6.05E+06,68.39,3.83E+05,1655.1,9.26E+06,351.6,1.97E+06,
110716Xim_WT_Y2,13,4602,ICM,172.29,235.8,14.54,2435.1,1.12E+07,44.024,2.03E+05,43.361,2.00E+05,1530.6,7.04E+06,487.81,2.24E+06,
110716Xim_WT_Y2,14,4645,TE,162.7,301.18,17.155,2634,1.22E+07,31.033,1.44E+05,63.414,2.95E+05,1615.8,7.51E+06,445.16,2.07E+06,
110716Xim_WT_Y2,15,11844,ICM,154.1,329.32,20.297,2154.5,2.55E+07,26.802,3.17E+05,263.56,3.12E+06,1547.7,1.83E+07,798.14,9.45E+06,
110716Xim_WT_Y2,16,12968,TE,87.712,198.67,20.857,2638.2,3.42E+07,764.69,9.92E+06,101.13,1.31E+06,1704.2,2.21E+07,359.34,4.66E+06,
110716Xim_WT_Y2,17,4085,TE,77.332,230.88,18.335,2738.7,1.12E+07,32.584,1.33E+05,110.41,4.51E+05,1637.1,6.69E+06,55.84,2.28E+05,
110716Xim_WT_Y2,18,12366,ICM,95.984,277.55,20.417,1931.4,2.39E+07,29.765,3.68E+05,280.77,3.47E+06,1602.5,1.98E+07,137.06,1.69E+06,
110716Xim_WT_Y2,19,7304,TE,258.98,371.76,19.011,1762,1.29E+07,799.53,5.84E+06,65.422,4.78E+05,1608.1,1.17E+07,526.06,3.84E+06,
