Embryo Id,Cell ID,Identity,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum, 
050118Xim_G6_BA4,2,TE,I,8823,253.61,191.88,4.1915,3359.6,2.96E+07,98.392,8.68E+05,73.848,6.52E+05,442.07,3.90E+06,559.95,4.94E+06,
050118Xim_G6_BA4,3,TE,I,11251,154.64,192.75,5.9033,3049.8,3.43E+07,106.11,1.19E+06,77.518,8.72E+05,426.12,4.79E+06,576.62,6.49E+06,
050118Xim_G6_BA4,4,TE,I,9007,294.09,262.2,3.3617,3072,2.77E+07,100.38,9.04E+05,618.52,5.57E+06,448.15,4.04E+06,458.97,4.13E+06,
050118Xim_G6_BA4,6,TE,I,3363,224.03,272.01,2.394,2596.3,8.73E+06,118.65,3.99E+05,45.497,1.53E+05,442.86,1.49E+06,631.09,2.12E+06,
050118Xim_G6_BA4,7,TE,I,11380,136.72,292.24,5.5664,3106.2,3.53E+07,131.74,1.50E+06,50.047,5.70E+05,434.26,4.94E+06,782.83,8.91E+06,
050118Xim_G6_BA4,8,TE,I,10083,272.58,322.94,4.5105,3621.6,3.65E+07,120.1,1.21E+06,52.027,5.25E+05,440.72,4.44E+06,733.77,7.40E+06,
050118Xim_G6_BA4,10,TE,I,16586,195.51,325.09,8.3055,3092.4,5.13E+07,103.78,1.72E+06,46.14,7.65E+05,447.67,7.43E+06,431.92,7.16E+06,
050118Xim_G6_BA4,11,TE,I,11479,92.295,203.92,8.677,2743.8,3.15E+07,92.109,1.06E+06,42.809,4.91E+05,436.81,5.01E+06,608.8,6.99E+06,
050118Xim_G6_BA4,12,ICM,I,9784,140.84,250.73,8.6384,2944.4,2.88E+07,3006.3,2.94E+07,480.21,4.70E+06,394.76,3.86E+06,823.69,8.06E+06,
050118Xim_G6_BA4,13,TE,I,15480,327.29,351.73,10.003,2839.3,4.40E+07,87.037,1.35E+06,332.82,5.15E+06,447.08,6.92E+06,369.86,5.73E+06,
050118Xim_G6_BA4,14,TE,I,15237,81.324,237.35,12.506,2679.1,4.08E+07,93.189,1.42E+06,49.542,7.55E+05,393.16,5.99E+06,1053.5,1.61E+07,
050118Xim_G6_BA4,16,TE,I,17325,372.85,296.1,12.166,2813.8,4.87E+07,2993.7,5.19E+07,135.91,2.35E+06,452.65,7.84E+06,287.82,4.99E+06,
050118Xim_G6_BA4,17,TE,I,13137,228.28,365.9,12.232,2811.5,3.69E+07,87.722,1.15E+06,39.838,5.23E+05,442.77,5.82E+06,484.92,6.37E+06,
050118Xim_G6_BA4,19,TE,I,10110,345.55,205.65,16.017,2307.3,2.33E+07,3478,3.52E+07,201.27,2.03E+06,449,4.54E+06,398.98,4.03E+06,
050118Xim_G6_BA4,20,ICM,I,2081,135.31,216.62,14,1364.966,,112.191,,304.314,,400.686,,986.489,,
050118Xim_G6_BA4,24,ICM,I,24568,128,318,20,2962.007,,73.342,,44.859,,441.267,,340.465,,
050118Xim_G6_BA4,24.2,ICM,I,24568,129,300,29,1523.696,,113.563,,184.891,,421.885,,326.785,,
050118Xim_G6_BA4,25,TE,I,11299,206.54,130.26,18.715,2077.4,2.35E+07,2809.7,3.17E+07,111.55,1.26E+06,436.7,4.93E+06,526.28,5.95E+06,
050118Xim_G6_BA4,27,TE,I,10653,319.82,397.33,18.714,3001.9,3.20E+07,85.245,9.08E+05,209.04,2.23E+06,459.37,4.89E+06,413.43,4.40E+06,
050118Xim_G6_BA4,28,TE,I,13474,291.18,143.81,19.728,2471.2,3.33E+07,3134.8,4.22E+07,125.18,1.69E+06,437.27,5.89E+06,397.23,5.35E+06,
050118Xim_G6_BA4,29,TE,I,8003,131.82,131.94,21.469,1935.4,1.55E+07,1091.2,8.73E+06,57.812,4.63E+05,445.25,3.56E+06,476.2,3.81E+06,
050118Xim_G6_BA4,30,ICM,I,5341,188.17,212.34,18.857,1762.5,9.41E+06,1371.4,7.32E+06,118.73,6.34E+05,414.29,2.21E+06,1333,7.12E+06,
050118Xim_G6_BA4,31,TE,I,11455,151.07,354.05,21.921,2933.4,3.36E+07,89.549,1.03E+06,49.361,5.65E+05,408.19,4.68E+06,435.47,4.99E+06,
050118Xim_G6_BA4,32,TE,I,16930,61.227,307.15,23.893,1904.6,3.22E+07,71.777,1.22E+06,78.842,1.33E+06,424.14,7.18E+06,364.42,6.17E+06,
050118Xim_G6_BA4,33,TE,I,9983,270.48,412.8,23.251,3015.7,3.01E+07,89.248,8.91E+05,215.59,2.15E+06,441.58,4.41E+06,444.57,4.44E+06,
050118Xim_G6_BA4,34,ICM,I,1500,152.98,276.52,20.183,1495.4,2.24E+06,1749.9,2.62E+06,567.83,8.52E+05,394.44,5.92E+05,392.16,5.88E+05,
050118Xim_G6_BA4,35,ICM,I,8970,105.17,193.13,23.628,2391,2.14E+07,60.638,5.44E+05,500.85,4.49E+06,434.74,3.90E+06,121.2,1.09E+06,
050118Xim_G6_BA4,36,ICM,I,11546,98.46,227.81,25.963,1965.5,2.27E+07,62.668,7.24E+05,436.25,5.04E+06,430.17,4.97E+06,117.72,1.36E+06,
050118Xim_G6_BA4,37,ICM,I,5944,72.868,265.19,25.767,1848.5,1.10E+07,121.4,7.22E+05,477.61,2.84E+06,399.96,2.38E+06,152.58,9.07E+05,
050118Xim_G6_BA4,39,TE,I,14117,389.83,387.66,28.439,2972.5,4.20E+07,69.842,9.86E+05,137.97,1.95E+06,464.67,6.56E+06,362.13,5.11E+06,
050118Xim_G6_BA4,40,ICM,I,10687,159.48,195.5,29.296,1346,1.44E+07,678.38,7.25E+06,54.144,5.79E+05,402,4.30E+06,716.95,7.66E+06,
050118Xim_G6_BA4,40.2,ICM,I,10687,139,162,26,1180.095,,1234.409,,209.531,,393.814,,332.527,,
050118Xim_G6_BA4,41,TE,I,10901,187.39,406.46,29.353,3120.1,3.40E+07,91.623,9.99E+05,153.55,1.67E+06,431.46,4.70E+06,431.12,4.70E+06,
050118Xim_G6_BA4,42,TE,I,12649,159.1,130.36,28.75,1310.9,1.66E+07,78.697,9.95E+05,27.87,3.53E+05,407.01,5.15E+06,407.7,5.16E+06,
050118Xim_G6_BA4,44,ICM,I,19473,91.138,157.69,32.753,1189.7,2.32E+07,58.512,1.14E+06,276.12,5.38E+06,434.12,8.45E+06,428.66,8.35E+06,
050118Xim_G6_BA4,45,TE,I,27732,27,237,31,2217.968,,66.526,,28.805,,452.038,,414.992,,
050118Xim_G6_BA4,45.2,ICM,I,27732,50,219,34,2183.466,,60.471,,29.679,,384.49,,516.464,,
050118Xim_G6_BA4,47,TE,I,11281,110.66,382.45,31.995,2998.1,3.38E+07,77.254,8.72E+05,35.261,3.98E+05,454.68,5.13E+06,468.56,5.29E+06,
050118Xim_G6_BA4,48,ICM,I,13107,154.73,381.82,32.647,3058.7,4.01E+07,68.327,8.96E+05,141.88,1.86E+06,435.63,5.71E+06,172.37,2.26E+06,
050118Xim_G6_BA4,49,TE,I,9565,425.02,263.53,32.255,2201.3,2.11E+07,3112.5,2.98E+07,318.08,3.04E+06,443.13,4.24E+06,363.35,3.48E+06,
050118Xim_G6_BA4,50,ICM,I,8671,147.98,233.46,30.057,889.73,7.71E+06,733.57,6.36E+06,195.66,1.70E+06,444.44,3.85E+06,381.18,3.31E+06,
050118Xim_G6_BA4,51,ICM,I,8578,168.93,253.95,35.069,646.44,5.55E+06,486.5,4.17E+06,67.447,5.79E+05,433.19,3.72E+06,498.6,4.28E+06,
050118Xim_G6_BA4,52,TE,I,10670,314.94,99.012,35.341,1580.2,1.69E+07,2414.7,2.58E+07,90.822,9.69E+05,448.09,4.78E+06,305.26,3.26E+06,
050118Xim_G6_BA4,53,TE,I,11756,319.27,436.76,35.974,2859.6,3.36E+07,61.941,7.28E+05,93.841,1.10E+06,457.1,5.37E+06,442.38,5.20E+06,
050118Xim_G6_BA4,54,ICM,I,7781,67.989,297.01,34.145,1425.7,1.11E+07,52.787,4.11E+05,63.509,4.94E+05,389.53,3.03E+06,547.05,4.26E+06,
050118Xim_G6_BA4,55,TE,I,11784,58.209,352.76,38.714,2577.9,3.04E+07,61.114,7.20E+05,48.168,5.68E+05,421.23,4.96E+06,340.56,4.01E+06,
050118Xim_G6_BA4,56,ICM,I,4581,111.07,246.59,34.233,989.05,4.53E+06,63.3,2.90E+05,228.49,1.05E+06,383.04,1.75E+06,68.463,3.14E+05,
050118Xim_G6_BA4,57,TE,I,11162,376.73,118.31,40.311,1567,1.75E+07,1559.4,1.74E+07,61.656,6.88E+05,441.21,4.92E+06,305.32,3.41E+06,
