Embryo Id,Cell ID,Identity,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum, 
050718Xim_WT_BB6,1,TE,I,5195,285.92,280.35,6.2995,2864.6,1.49E+07,1673.6,8.69E+06,68.282,3.55E+05,489.26,2.54E+06,493.37,2.56E+06,
050718Xim_WT_BB6,2,TE,I,7723,241.67,239.1,7.1648,2892.6,2.23E+07,82.981,6.41E+05,30.9,2.39E+05,491.39,3.80E+06,431.74,3.33E+06,
050718Xim_WT_BB6,3,TE,I,4252,177.37,261.78,6.781,2935,1.25E+07,99.668,4.24E+05,33.748,1.44E+05,481.33,2.05E+06,390.56,1.66E+06,
050718Xim_WT_BB6,4,TE,I,7890,214.03,298.06,6.9691,2854.2,2.25E+07,81.931,6.46E+05,33.127,2.61E+05,487.52,3.85E+06,490.1,3.87E+06,
050718Xim_WT_BB6,5,TE,I,5969,191.14,225.27,8.5237,2734.2,1.63E+07,76.715,4.58E+05,30.708,1.83E+05,487.26,2.91E+06,353.37,2.11E+06,
050718Xim_WT_BB6,6,TE,I,5972,345.67,275.31,12.939,3252.4,1.94E+07,77.239,4.61E+05,38.847,2.32E+05,490.96,2.93E+06,431.77,2.58E+06,
050718Xim_WT_BB6,7,TE,I,8207,149.63,302.41,12.367,2746.8,2.25E+07,77.038,6.32E+05,28.93,2.37E+05,444.01,3.64E+06,163.1,1.34E+06,
050718Xim_WT_BB6,8,TE,I,6507,232.64,345.12,11.451,2942.4,1.91E+07,70.247,4.57E+05,29.291,1.91E+05,491.31,3.20E+06,361.39,2.35E+06,
050718Xim_WT_BB6,9,TE,I,5981,275.51,215.69,14.009,2772.7,1.66E+07,78.347,4.69E+05,30.887,1.85E+05,488.15,2.92E+06,494.78,2.96E+06,
050718Xim_WT_BB6,10,TE,I,5710,326.57,230.88,12.71,3019.5,1.72E+07,64.902,3.71E+05,23.293,1.33E+05,490.85,2.80E+06,238.75,1.36E+06,
050718Xim_WT_BB6,11,TE,I,4683,131.6,240.28,13.141,2630.5,1.23E+07,88.782,4.16E+05,40.215,1.88E+05,420.77,1.97E+06,289.1,1.35E+06,
050718Xim_WT_BB6,12,TE,I,4153,329.78,314.63,13.312,2705.9,1.12E+07,2466,1.02E+07,93.429,3.88E+05,495.76,2.06E+06,643.17,2.67E+06,
050718Xim_WT_BB6,13,TE,I,4341,281.34,342.49,14.444,3111,1.35E+07,1454.6,6.31E+06,62.258,2.70E+05,491.1,2.13E+06,378.17,1.64E+06,
050718Xim_WT_BB6,14,TE,I,6844,216.29,170.97,18.084,2207.9,1.51E+07,64.533,4.42E+05,27.093,1.85E+05,481.16,3.29E+06,340.6,2.33E+06,
050718Xim_WT_BB6,15,TE,I,7726,108.44,294.7,19.605,2946.3,2.28E+07,2701,2.09E+07,133.93,1.03E+06,433.55,3.35E+06,230.46,1.78E+06,
050718Xim_WT_BB6,16,ICM,I,6150,145.76,270.23,18.617,2499.6,1.54E+07,82.452,5.07E+05,35.529,2.19E+05,450.88,2.77E+06,1073.1,6.60E+06,
050718Xim_WT_BB6,17,TE,I,5246,151.12,172.81,20.593,2679.3,1.41E+07,69.833,3.66E+05,28.564,1.50E+05,451.64,2.37E+06,379.73,1.99E+06,
050718Xim_WT_BB6,18,TE,I,11404,114,209,20,3184.491,,75.925,,30.081,,445.957,,204.102,,
050718Xim_WT_BB6,18.2,ICM,I,11404,116,211,27,3112.072,,69.944,,33.558,,433.494,,64.458,,
050718Xim_WT_BB6,18.3,ICM,I,11404,123,232,28,2463.61,,59.915,,40.193,,432.132,,428.298,,
050718Xim_WT_BB6,19,ICM,I,3793,101.22,270.81,20.794,2673.3,1.01E+07,1424.7,5.40E+06,187.13,7.10E+05,402.74,1.53E+06,141.73,5.38E+05,
050718Xim_WT_BB6,20,ICM,I,4228,171.76,190.02,21.43,2339.2,9.89E+06,81.101,3.43E+05,29.963,1.27E+05,497.39,2.10E+06,447.71,1.89E+06,
050718Xim_WT_BB6,21,ICM,I,5020,122.02,255.12,20.372,2653.9,1.33E+07,81.472,4.09E+05,478.5,2.40E+06,451.09,2.26E+06,120.02,6.03E+05,
050718Xim_WT_BB6,22,TE,I,3837,386.21,267.43,21.844,2290,8.79E+06,61.898,2.38E+05,26.689,1.02E+05,496.14,1.90E+06,533.19,2.05E+06,
050718Xim_WT_BB6,23,TE,I,17464,131,349,23,3475.66,,3189.147,,101.417,,476.102,,294.472,,
050718Xim_WT_BB6,23.2,ICM,I,17464,133,345,34,2639.487,,171.666,,47.147,,450.076,,744.71,,
050718Xim_WT_BB6,23.3,ICM,I,17464,120,361,36,2507.64,,149.683,,557.421,,473.837,,98.783,,
050718Xim_WT_BB6,24,TE,I,4347,316.47,369.41,23.333,2432.9,1.06E+07,2428.6,1.06E+07,80.901,3.52E+05,489.94,2.13E+06,260.95,1.13E+06,
050718Xim_WT_BB6,25,TE,I,7618,224.92,392.83,23.594,2614.5,1.99E+07,1805.7,1.38E+07,67.264,5.12E+05,487.88,3.72E+06,452.51,3.45E+06,
050718Xim_WT_BB6,26,TE,I,4249,379.1,206.22,24.755,2254.4,9.58E+06,58.961,2.51E+05,24.611,1.05E+05,477.61,2.03E+06,225.47,9.58E+05,
