 Embryo Id, Cell ID, Size,Identity , X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
011217Xim_WT_AC4,1,8461,TE,235.43,241.88,4.4093,1683.6,1.42E+07,78.806,6.67E+05,43.699,3.70E+05,573.31,4.85E+06,454.6,3.85E+06,
011217Xim_WT_AC4,2,7224,TE,295.63,260.27,4.4932,1871.4,1.35E+07,83.184,6.01E+05,69.667,5.03E+05,588.4,4.25E+06,374.02,2.70E+06,
011217Xim_WT_AC4,3,12286,TE,271.51,179.48,6.1425,1359.7,1.67E+07,81.14,9.97E+05,39.183,4.81E+05,598.78,7.36E+06,377.64,4.64E+06,
011217Xim_WT_AC4,4,14678,TE,196.52,186.33,8.8866,1580.5,2.32E+07,3216,4.72E+07,131.75,1.93E+06,547.33,8.03E+06,391.81,5.75E+06,
011217Xim_WT_AC4,4.2,14678,TE,196.52,186.33,8.8866,1741.327,2.32E+07,3759.118,4.72E+07,144.977,1.93E+06,536.536,8.03E+06,446.836,5.75E+06,
011217Xim_WT_AC4,5,19083,TE,337.16,214.69,8.2261,1569.9,3.00E+07,2119.1,4.04E+07,84.35,1.61E+06,576.62,1.10E+07,137.58,2.63E+06,
011217Xim_WT_AC4,6,8680,TE,207.3,280.45,7.9053,1363.5,1.18E+07,56.548,4.91E+05,47.545,4.13E+05,591.84,5.14E+06,472.33,4.10E+06,
011217Xim_WT_AC4,7,7373,TE,291.49,309.48,8.848,1715,1.26E+07,58.79,4.33E+05,67.682,4.99E+05,579.35,4.27E+06,291.01,2.15E+06,
011217Xim_WT_AC4,8,6605,TE,180.45,235.67,11.344,1467.2,9.69E+06,72.628,4.80E+05,60.259,3.98E+05,478.67,3.16E+06,472.9,3.12E+06,
011217Xim_WT_AC4,9,11024,TE,225.34,141.74,15.173,1521.5,1.68E+07,79.35,8.75E+05,38.961,4.30E+05,548.07,6.04E+06,259.52,2.86E+06,
011217Xim_WT_AC4,10,11670,TE,321.43,140.47,16.533,1255,1.46E+07,2644.9,3.09E+07,89.945,1.05E+06,564.45,6.59E+06,118.02,1.38E+06,
011217Xim_WT_AC4,11,10546,TE,246.72,333.9,14.766,1987.1,2.10E+07,60.951,6.43E+05,41.089,4.33E+05,542.03,5.72E+06,451.78,4.76E+06,
011217Xim_WT_AC4,11.2,10546,TE,246.72,333.9,14.766,2064.714,2.10E+07,62.534,6.43E+05,42.805,4.33E+05,509.064,5.72E+06,486.977,4.76E+06,
011217Xim_WT_AC4,12,11563,TE,272.52,119.34,19.435,1653.4,1.91E+07,2801,3.24E+07,92.449,1.07E+06,577.3,6.68E+06,114.44,1.32E+06,
