 Embryo Id, Cell ID, Size,Identity, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
030117Xim_WT_AL8,1,8178,TE,96.491,182.89,8.5242,2289.4,1.87E+07,817.12,6.68E+06,103.32,8.45E+05,207.51,1.70E+06,491.02,4.02E+06,
030117Xim_WT_AL8,2,10944,TE,412.36,311.44,7.7065,2421.1,2.65E+07,465.4,5.09E+06,76.634,8.39E+05,249.03,2.73E+06,441.58,4.83E+06,
030117Xim_WT_AL8,3,6854,TE,382.42,375.41,8.7705,2378.6,1.63E+07,448.57,3.07E+06,119.3,8.18E+05,248.57,1.70E+06,631.16,4.33E+06,
030117Xim_WT_AL8,5,9604,TE,445.28,318.48,12.359,2346.1,2.25E+07,442.52,4.25E+06,74.925,7.20E+05,250.08,2.40E+06,454.03,4.36E+06,
030117Xim_WT_AL8,6,5152,TE,209.84,78.213,13.006,2391.4,1.23E+07,390.53,2.01E+06,117.18,6.04E+05,246.68,1.27E+06,572.56,2.95E+06,
030117Xim_WT_AL8,7,10704,TE,349.25,429.39,14.731,3008.4,3.22E+07,435.29,4.66E+06,90.051,9.64E+05,248.2,2.66E+06,434.5,4.65E+06,
030117Xim_WT_AL8,8,7583,TE,126.99,219.94,15.566,2196.2,1.67E+07,657.27,4.98E+06,139.21,1.06E+06,247.14,1.87E+06,723.56,5.49E+06,
030117Xim_WT_AL8,9,9535,TE,60.723,298.62,16.242,2393.1,2.28E+07,606.53,5.78E+06,138.32,1.32E+06,270.76,2.58E+06,628.02,5.99E+06,
030117Xim_WT_AL8,10,15358,ICM,65.671,218.33,17.368,2459,3.78E+07,33.705,5.18E+05,1003.5,1.54E+07,246.64,3.79E+06,159.17,2.44E+06,
030117Xim_WT_AL8,12,6666,TE,325.81,347.65,15.102,2546.6,1.70E+07,533.01,3.55E+06,141.81,9.45E+05,250.7,1.67E+06,672.18,4.48E+06,
030117Xim_WT_AL8,14,8038,TE,120.3,310.15,17.642,2384,1.92E+07,672.79,5.41E+06,149.38,1.20E+06,237.49,1.91E+06,787.07,6.33E+06,
030117Xim_WT_AL8,15,10174,TE,285.48,77.009,18.632,2087.8,2.12E+07,397.46,4.04E+06,110.98,1.13E+06,231.36,2.35E+06,526.88,5.36E+06,
030117Xim_WT_AL8,16,7753,TE,180.98,132.93,19.985,1622.4,1.26E+07,509.11,3.95E+06,89.515,6.94E+05,239.45,1.86E+06,372.27,2.89E+06,
030117Xim_WT_AL8,17,26835,TE,399.85,155.09,18.621,1444.9,3.88E+07,398.84,1.07E+07,72.535,1.95E+06,239.32,6.42E+06,355.94,9.55E+06,
030117Xim_WT_AL8,17.2,26835,TE,399.85,155.09,18.621,1927.463,3.88E+07,670.017,1.07E+07,103.394,1.95E+06,230.644,6.42E+06,528.78,9.55E+06,
030117Xim_WT_AL8,18,6424,ICM,73.828,252.8,19.816,2335.2,1.50E+07,26.983,1.73E+05,208.01,1.34E+06,206.2,1.32E+06,1351.1,8.68E+06,
030117Xim_WT_AL8,19,10394,TE,292.27,404.91,19.231,3191.2,3.32E+07,463.94,4.82E+06,69.586,7.23E+05,248.98,2.59E+06,314.37,3.27E+06,
030117Xim_WT_AL8,20,8709,TE,197.92,462.48,19.004,3394.5,2.96E+07,476.01,4.15E+06,128.02,1.12E+06,245.9,2.14E+06,502.5,4.38E+06,
030117Xim_WT_AL8,21,7173,TE,441.19,209.48,19.351,1514.3,1.09E+07,422.86,3.03E+06,112.66,8.08E+05,235.02,1.69E+06,499.44,3.58E+06,
030117Xim_WT_AL8,22,6470,TE,225.26,423.61,20.231,2759.8,1.79E+07,451.05,2.92E+06,102.15,6.61E+05,248.02,1.60E+06,499.7,3.23E+06,
030117Xim_WT_AL8,23,9911,TE,353.51,92.497,22.307,1654.2,1.64E+07,331.42,3.28E+06,88.191,8.74E+05,225.14,2.23E+06,424.7,4.21E+06,
030117Xim_WT_AL8,24,9611,TE,145.91,434.81,22.047,1992.9,1.92E+07,437.73,4.21E+06,71.222,6.85E+05,237.68,2.28E+06,324.29,3.12E+06,
030117Xim_WT_AL8,25,12294,TE,181.02,31.195,26.636,1602.6,1.97E+07,410.77,5.05E+06,83.421,1.03E+06,234.53,2.88E+06,448.23,5.51E+06,
030117Xim_WT_AL8,26,6879,TE,129.98,63.898,26.403,1536.6,1.06E+07,449.32,3.09E+06,74.959,5.16E+05,240.96,1.66E+06,360.36,2.48E+06,
030117Xim_WT_AL8,27,8188,TE,257.26,481.8,25.945,2757.9,2.26E+07,379.08,3.10E+06,135.62,1.11E+06,221.81,1.82E+06,274.61,2.25E+06,
030117Xim_WT_AL8,28,7505,TE,363.41,52.676,25.868,2173,1.63E+07,221.1,1.66E+06,49.99,3.75E+05,274.06,2.06E+06,279,2.09E+06,
030117Xim_WT_AL8,29,5611,TE,391.57,249.86,25.31,1923.7,1.08E+07,389.13,2.18E+06,105.66,5.93E+05,241.36,1.35E+06,477.45,2.68E+06,
030117Xim_WT_AL8,30,6555,TE,126.26,365.07,26.757,2594.2,1.70E+07,503.36,3.30E+06,118.77,7.79E+05,237.78,1.56E+06,611.1,4.01E+06,
030117Xim_WT_AL8,31,19773,TE,66.957,158.94,30.881,1668.4,3.30E+07,209.03,4.13E+06,98.188,1.94E+06,230.74,4.56E+06,465.03,9.20E+06,
030117Xim_WT_AL8,31.2,19773,ICM,66.957,158.94,30.881,1359.228,3.30E+07,24.887,4.13E+06,119.913,1.94E+06,198.223,4.56E+06,628.75,9.20E+06,
030117Xim_WT_AL8,32,12351,TE,480.47,166.25,29.757,1366,1.69E+07,355.19,4.39E+06,92.623,1.14E+06,222.37,2.75E+06,441.97,5.46E+06,
030117Xim_WT_AL8,33,10441,TE,427.37,411.01,29.55,2304.1,2.41E+07,227.23,2.37E+06,49.323,5.15E+05,225.81,2.36E+06,243.66,2.54E+06,
030117Xim_WT_AL8,34,10793,TE,269.88,26.119,30.864,1551,1.67E+07,304.92,3.29E+06,106.79,1.15E+06,211.99,2.29E+06,342.39,3.70E+06,
030117Xim_WT_AL8,35,8486,TE,496.01,221.08,31.84,1913.4,1.62E+07,348.8,2.96E+06,82.674,7.02E+05,231.34,1.96E+06,374.5,3.18E+06,
030117Xim_WT_AL8,36,10116,TE,326.74,297.34,31.266,2207.3,2.23E+07,268.74,2.72E+06,76.886,7.78E+05,252.42,2.55E+06,296.57,3.00E+06,
030117Xim_WT_AL8,37,9270,TE,89.961,417.5,30.787,1743,1.62E+07,486.72,4.51E+06,129.48,1.20E+06,228.85,2.12E+06,541.02,5.02E+06,
030117Xim_WT_AL8,38,13614,ICM,58.362,234.89,29.774,1969,2.68E+07,25.872,3.52E+05,208.05,2.83E+06,244.19,3.32E+06,864.08,1.18E+07,
030117Xim_WT_AL8,39,9104,ICM,49.783,288.7,29.695,1390,1.27E+07,44.087,4.01E+05,583.42,5.31E+06,255.78,2.33E+06,437.79,3.99E+06,
030117Xim_WT_AL8,40,4714,TE,227.26,383.46,31.322,3045.4,1.44E+07,412.24,1.94E+06,99.694,4.70E+05,251.01,1.18E+06,448.37,2.11E+06,
030117Xim_WT_AL8,41,5448,TE,238.07,128.81,32.158,1916.5,1.04E+07,287.74,1.57E+06,77.674,4.23E+05,233.46,1.27E+06,396.55,2.16E+06,
030117Xim_WT_AL8,42,4657,TE,176.99,334.78,31.774,3167.4,1.48E+07,324.29,1.51E+06,90.86,4.23E+05,232.89,1.08E+06,380.13,1.77E+06,
030117Xim_WT_AL8,44,5645,TE,211.47,493.08,35.004,2586.8,1.46E+07,255.34,1.44E+06,36.443,2.06E+05,225.53,1.27E+06,133.71,7.55E+05,
030117Xim_WT_AL8,45,9054,ICM,87.178,208.48,34.902,779.91,7.06E+06,46.049,4.17E+05,177.2,1.60E+06,196.72,1.78E+06,692.71,6.27E+06,
030117Xim_WT_AL8,46,6556,TE,167.32,216.17,35.14,1780.6,1.17E+07,257.05,1.69E+06,63.079,4.14E+05,254.54,1.67E+06,272.43,1.79E+06,
030117Xim_WT_AL8,47,5893,TE,171.32,361.55,37.662,2326.6,1.37E+07,258.25,1.52E+06,77.024,4.54E+05,259.99,1.53E+06,400.76,2.36E+06,
030117Xim_WT_AL8,49,7858,TE,289.91,170.37,39.591,2564.8,2.02E+07,102.52,8.06E+05,29.538,2.32E+05,255.45,2.01E+06,150.98,1.19E+06,
030117Xim_WT_AL8,50,15915,TE,22.723,244.68,42.486,1627.8,2.59E+07,198.71,3.16E+06,185.32,2.95E+06,245.2,3.90E+06,239.43,3.81E+06,
030117Xim_WT_AL8,50.2,15915,ICM,22.723,244.68,42.486,1319.612,2.59E+07,31.426,3.16E+06,368.43,2.95E+06,236.721,3.90E+06,128.285,3.81E+06,
030117Xim_WT_AL8,51,14909,TE,489.01,323.77,42.092,1064.2,1.59E+07,159.38,2.38E+06,45.288,6.75E+05,219.05,3.27E+06,148.68,2.22E+06,
030117Xim_WT_AL8,52,2797,ICM,60.626,269.46,39.463,1116.4,3.12E+06,19.328,54061,186.39,5.21E+05,208.48,5.83E+05,777.32,2.17E+06,
030117Xim_WT_AL8,53,4815,TE,260.56,342.56,40.866,2680.2,1.29E+07,298.77,1.44E+06,76.82,3.70E+05,253.39,1.22E+06,374.24,1.80E+06,
030117Xim_WT_AL8,54,11681,TE,317.28,473.78,44.258,1481.1,1.73E+07,140.62,1.64E+06,37.262,4.35E+05,207.83,2.43E+06,146.89,1.72E+06,
030117Xim_WT_AL8,55,9437,TE,201.78,317.01,42.66,1511.2,1.43E+07,384.14,3.63E+06,63.399,5.98E+05,250.46,2.36E+06,321.05,3.03E+06,
