Embryo Id,Cell ID,Identity,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum, 
041318Xim_G6_AW25,2,TE,I,14320,307.26,241.16,6.4161,2466.2,3.53E+07,89.138,1.28E+06,38.247,5.48E+05,445.28,6.38E+06,256.95,3.68E+06,
041318Xim_G6_AW25,3,TE,I,8528,242.56,279.21,6.3985,2588.1,2.21E+07,97.742,8.34E+05,49.005,4.18E+05,417.45,3.56E+06,301.08,2.57E+06,
041318Xim_G6_AW25,4,TE,I,14503,290.01,187.49,8.8809,2380.4,3.45E+07,78.802,1.14E+06,46.526,6.75E+05,453.12,6.57E+06,240.34,3.49E+06,
041318Xim_G6_AW25,5,TE,I,9054,245.07,207.15,6.8045,2345.9,2.12E+07,81.635,7.39E+05,36.517,3.31E+05,431.46,3.91E+06,263.08,2.38E+06,
041318Xim_G6_AW25,6,ICM,I,11315,207.76,251.92,8.1867,2444.6,2.77E+07,86.448,9.78E+05,382.38,4.33E+06,414.13,4.69E+06,298.68,3.38E+06,
041318Xim_G6_AW25,7,ICM,I,21911,288,302,10,2064.834,,2209.153,,512.648,,455.445,,1429.74,,
041318Xim_G6_AW25,7.2,ICM,I,21911,299,276,13,1754.403,,2041.088,,528.504,,450.438,,1465.967,,
041318Xim_G6_AW25,8,TE,I,11310,187.98,316.04,10.742,2313.5,2.62E+07,90.734,1.03E+06,184.53,2.09E+06,433.65,4.90E+06,363.41,4.11E+06,
041318Xim_G6_AW25,9,TE,I,14340,223.55,168.74,11.951,2624.7,3.76E+07,74.373,1.07E+06,53.065,7.61E+05,416.58,5.97E+06,218.37,3.13E+06,
041318Xim_G6_AW25,10,TE,I,10883,183.24,209.96,10.206,2372.1,2.58E+07,74.582,8.12E+05,224.4,2.44E+06,461.2,5.02E+06,256.91,2.80E+06,
041318Xim_G6_AW25,11,TE,I,21154,147.94,281.38,11.381,2517.8,5.33E+07,80.691,1.71E+06,163.72,3.46E+06,404.84,8.56E+06,176.84,3.74E+06,
041318Xim_G6_AW25,12,TE,I,8725,260.14,326.19,11.795,2430.4,2.12E+07,94.51,8.25E+05,41.367,3.61E+05,453.94,3.96E+06,310.62,2.71E+06,
041318Xim_G6_AW25,13,TE,I,13421,342.41,305.03,15.097,2155.1,2.89E+07,74.363,9.98E+05,32.043,4.30E+05,443.06,5.95E+06,547.69,7.35E+06,
041318Xim_G6_AW25,14,TE,I,9817,289.41,143.2,16.322,2146.6,2.11E+07,85.794,8.42E+05,268.92,2.64E+06,424.96,4.17E+06,720.28,7.07E+06,
041318Xim_G6_AW25,15,TE,I,14508,109.56,207.97,20.668,2809.2,4.08E+07,71.807,1.04E+06,66.001,9.58E+05,392.57,5.70E+06,208.14,3.02E+06,
041318Xim_G6_AW25,16,ICM,I,15597,159.28,247.27,20.116,2200.6,3.43E+07,126.96,1.98E+06,362.15,5.65E+06,413.55,6.45E+06,128.34,2.00E+06,
041318Xim_G6_AW25,18,TE,I,11620,359.8,162.79,21.188,2198.9,2.56E+07,71.739,8.34E+05,73.869,8.58E+05,440.43,5.12E+06,154.76,1.80E+06,
041318Xim_G6_AW25,19,ICM,I,9528,153.53,192.22,21.701,1961.6,1.87E+07,62.614,5.97E+05,476.98,4.54E+06,435.81,4.15E+06,100.55,9.58E+05,
