Embryo Id,Cell ID,Identity,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum, 
053118Xim_G6_BF15,1,TE,M,7272,166.47,225.84,7.1784,2773.2,2.02E+07,144.46,1.05E+06,87.408,6.36E+05,508.32,3.70E+06,259.9,1.89E+06,
053118Xim_G6_BF15,2,TE,I,14150,261.65,261.46,7.5314,2707.9,3.83E+07,2512.2,3.55E+07,109.65,1.55E+06,481.29,6.81E+06,632.37,8.95E+06,
053118Xim_G6_BF15,3,TE,I,8076,306.59,278.24,8.0245,2407.3,1.94E+07,2828.9,2.28E+07,123.12,9.94E+05,447.53,3.61E+06,419.02,3.38E+06,
053118Xim_G6_BF15,4,TE,I,11343,167.85,307.4,8.5474,2950.6,3.35E+07,604.78,6.86E+06,66.717,7.57E+05,478.36,5.43E+06,360.44,4.09E+06,
053118Xim_G6_BF15,5,TE,I,12698,244.4,215.15,9.7853,2895.9,3.68E+07,121.36,1.54E+06,183.24,2.33E+06,494.72,6.28E+06,346.06,4.39E+06,
053118Xim_G6_BF15,6,TE,M,9802,197.19,223.04,12.608,3034.9,2.97E+07,126.2,1.24E+06,61.779,6.06E+05,539.02,5.28E+06,203.95,2.00E+06,
053118Xim_G6_BF15,7,ICM,I,11292,185.35,271.65,12.958,2544.3,2.87E+07,146.24,1.65E+06,1372.4,1.55E+07,527.86,5.96E+06,180.79,2.04E+06,
053118Xim_G6_BF15,8,TE,I,10997,315.18,203.77,11.103,2779.1,3.06E+07,1851.7,2.04E+07,81.993,9.02E+05,484.53,5.33E+06,426.76,4.69E+06,
053118Xim_G6_BF15,10,TE,I,16347,121.41,247.2,17.107,2269.1,3.71E+07,134.79,2.20E+06,144.59,2.36E+06,491.35,8.03E+06,169.46,2.77E+06,
053118Xim_G6_BF15,11,ICM,I,9877,157.32,241.01,15.671,2213.3,2.19E+07,144.12,1.42E+06,129.19,1.28E+06,523.08,5.17E+06,120.61,1.19E+06,
053118Xim_G6_BF15,12,TE,I,6988,351.27,259.97,14.09,2507.1,1.75E+07,2811.9,1.97E+07,111.2,7.77E+05,455.3,3.18E+06,338.25,2.36E+06,
053118Xim_G6_BF15,13,TE,I,5920,220.79,180.84,16.762,3013.3,1.78E+07,110.37,6.53E+05,187.37,1.11E+06,453.69,2.69E+06,302.15,1.79E+06,
053118Xim_G6_BF15,14,TE,I,7108,211.65,298.74,16.923,2052.5,1.46E+07,2764.3,1.96E+07,109.53,7.79E+05,428.53,3.05E+06,336.15,2.39E+06,
053118Xim_G6_BF15,15,TE,I,9140,145.77,194.99,19.685,2042.4,1.87E+07,112.3,1.03E+06,69.548,6.36E+05,501.11,4.58E+06,166.68,1.52E+06,
053118Xim_G6_BF15,16,TE,I,7500,322.54,331.24,18.4,2019.5,1.51E+07,2055.6,1.54E+07,88.336,6.63E+05,418.69,3.14E+06,304.57,2.28E+06,
053118Xim_G6_BF15,17,TE,I,6042,277.04,319.86,18.556,2434.6,1.47E+07,2864.8,1.73E+07,107.9,6.52E+05,464.06,2.80E+06,385.8,2.33E+06,
053118Xim_G6_BF15,18,TE,I,5749,153.46,317.88,18.251,2158.4,1.24E+07,586.91,3.37E+06,61.139,3.51E+05,476.35,2.74E+06,344.64,1.98E+06,
053118Xim_G6_BF15,19,TE,I,9415,286.68,162.05,19.571,2461.2,2.32E+07,1148.6,1.08E+07,66.359,6.25E+05,482.89,4.55E+06,377.63,3.56E+06,
053118Xim_G6_BF15,20,TE,I,11763,175.24,180.14,21.352,2380.4,2.80E+07,104.07,1.22E+06,93.965,1.11E+06,550.5,6.48E+06,274.83,3.23E+06,
053118Xim_G6_BF15,21,TE,I,6828,235.21,151.06,22.032,2468.8,1.69E+07,102.19,6.98E+05,172.71,1.18E+06,444.67,3.04E+06,277.4,1.89E+06,
053118Xim_G6_BF15,23,TE,I,11495,361.93,203.63,23.58,2565.7,2.95E+07,648.92,7.46E+06,60.468,6.95E+05,472.51,5.43E+06,359.48,4.13E+06,
053118Xim_G6_BF15,24,TE,I,5655,372.94,289.83,22.921,2312,1.31E+07,1396.8,7.90E+06,69.38,3.92E+05,487.88,2.76E+06,321.09,1.82E+06,
053118Xim_G6_BF15,25,TE,I,9093,235.52,341.36,25.748,2361.7,2.15E+07,2075.4,1.89E+07,83.725,7.61E+05,472.47,4.30E+06,284.69,2.59E+06,
053118Xim_G6_BF15,26,TE,I,6273,340.43,165.07,26.288,2296.1,1.44E+07,1347.8,8.45E+06,109.02,6.84E+05,530.87,3.33E+06,392.96,2.47E+06,
053118Xim_G6_BF15,28,ICM,I,7484,184.73,223.08,25.012,2379.8,1.78E+07,688.4,5.15E+06,58.995,4.42E+05,456.89,3.42E+06,575.36,4.31E+06,
053118Xim_G6_BF15,29,TE,I,12143,80.795,253.7,29.233,2084.7,2.53E+07,84.723,1.03E+06,56.103,6.81E+05,499.62,6.07E+06,119.37,1.45E+06,
053118Xim_G6_BF15,30,TE,I,18985,131.74,310.07,29.408,1247.2,2.37E+07,85.449,1.62E+06,138.91,2.64E+06,498.75,9.47E+06,140.55,2.67E+06,
053118Xim_G6_BF15,31,ICM,I,5674,153.46,280.59,25.243,1196.7,6.79E+06,85.66,4.86E+05,77.269,4.38E+05,471.64,2.68E+06,84.306,4.78E+05,
053118Xim_G6_BF15,32,TE,I,5760,366.31,320.31,29.049,1978.2,1.14E+07,777.86,4.48E+06,75.734,4.36E+05,509.18,2.93E+06,215.71,1.24E+06,
053118Xim_G6_BF15,33,TE,I,6429,297.97,352.79,29.223,1629.6,1.05E+07,1011.9,6.51E+06,60.079,3.86E+05,462.83,2.98E+06,279.43,1.80E+06,
053118Xim_G6_BF15,34,ICM,I,9391,112.94,260.97,27.405,1630.9,1.53E+07,98.369,9.24E+05,165.04,1.55E+06,455.55,4.28E+06,84.712,7.96E+05,
053118Xim_G6_BF15,35,TE,I,5887,337.56,354.56,30.348,1774.8,1.04E+07,757.84,4.46E+06,71.823,4.23E+05,474.17,2.79E+06,204.86,1.21E+06,
053118Xim_G6_BF15,36,TE,I,6571,391.46,259.55,31.736,1766.5,1.16E+07,846.59,5.56E+06,56.524,3.71E+05,500.98,3.29E+06,270.85,1.78E+06,
