Embryo Id,Cell ID,Identity,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum, 
041918Xim_G6_AZ8,1,TE,I,8274,295.29,201.32,4.307,3228.5,2.67E+07,110.27,9.12E+05,64.753,5.36E+05,506.74,4.19E+06,475.4,3.93E+06,
041918Xim_G6_AZ8,2,TE,I,16724,337.99,272.49,5.0394,3366.7,5.63E+07,93.494,1.56E+06,241.65,4.04E+06,492.98,8.24E+06,769.52,1.29E+07,
041918Xim_G6_AZ8,3,TE,I,8838,266.88,273.05,4.5626,3259.8,2.88E+07,111.57,9.86E+05,113.24,1.00E+06,499.05,4.41E+06,590.61,5.22E+06,
041918Xim_G6_AZ8,4,TE,I,15557,236.45,211.14,5.8104,3148.7,4.90E+07,84.106,1.31E+06,103,1.60E+06,483.85,7.53E+06,581.77,9.05E+06,
041918Xim_G6_AZ8,5,TE,M,18372,300.55,335.47,10.655,3185.3,5.85E+07,97.979,1.80E+06,34.618,6.36E+05,474.51,8.72E+06,363.16,6.67E+06,
041918Xim_G6_AZ8,6,TE,I,8531,266.54,148.47,11.482,2909.9,2.48E+07,90.019,7.68E+05,92.261,7.87E+05,481.04,4.10E+06,622.47,5.31E+06,
041918Xim_G6_AZ8,7,TE,I,18920,354.79,173,11.338,2880.8,5.45E+07,77.391,1.46E+06,66.075,1.25E+06,488.03,9.23E+06,424.49,8.03E+06,
041918Xim_G6_AZ8,8,TE,I,9157,214.23,281.63,12.009,3025.8,2.77E+07,84.855,7.77E+05,36.364,3.33E+05,478.54,4.38E+06,575.32,5.27E+06,
041918Xim_G6_AZ8,9,TE,I,16627,383.06,306.73,15.833,3225.5,5.36E+07,77.984,1.30E+06,135.48,2.25E+06,470.82,7.83E+06,559.87,9.31E+06,
041918Xim_G6_AZ8,10,TE,I,9819,185.5,168.62,19.496,2161.6,2.12E+07,51.082,5.02E+05,37.762,3.71E+05,436.28,4.28E+06,431.13,4.23E+06,
041918Xim_G6_AZ8,11,TE,M,18245,414.68,241.6,20.483,3090.1,5.64E+07,98.076,1.79E+06,44.918,8.20E+05,494.33,9.02E+06,455.91,8.32E+06,
041918Xim_G6_AZ8,12,TE,I,9098,224.4,336.84,19.832,2999.8,2.73E+07,72.095,6.56E+05,36.365,3.31E+05,471.21,4.29E+06,791.62,7.20E+06,
041918Xim_G6_AZ8,13,TE,I,7842,300.68,118.28,22.902,2646.1,2.08E+07,69.289,5.43E+05,88.4,6.93E+05,472.34,3.70E+06,519.4,4.07E+06,
041918Xim_G6_AZ8,14,TE,I,8267,163.32,250.12,26.265,2769.4,2.29E+07,75.276,6.22E+05,39.103,3.23E+05,460.56,3.81E+06,801.35,6.62E+06,
041918Xim_G6_AZ8,15,TE,I,7344,274.02,366.88,26.876,3029.3,2.22E+07,59.798,4.39E+05,32.069,2.36E+05,509.49,3.74E+06,583.56,4.29E+06,
041918Xim_G6_AZ8,16,TE,I,10966,176.13,308.55,29.741,2287.2,2.51E+07,63.856,7.00E+05,34.612,3.80E+05,535.44,5.87E+06,752.51,8.25E+06,
041918Xim_G6_AZ8,17,TE,M,6603,331.79,355.57,27.712,3024,2.00E+07,57.863,3.82E+05,23.516,1.55E+05,505.7,3.34E+06,112.63,7.44E+05,
041918Xim_G6_AZ8,18,TE,I,13163,240.39,108.81,30.9,2038.7,2.68E+07,58.663,7.72E+05,62.516,8.23E+05,484.5,6.38E+06,464.1,6.11E+06,
041918Xim_G6_AZ8,19,TE,I,14479,358.67,117.85,31.719,2509.1,3.63E+07,66.549,9.64E+05,34.49,4.99E+05,500.19,7.24E+06,307.29,4.45E+06,
041918Xim_G6_AZ8,20,TE,I,13517,412.78,162.84,32.367,2785.2,3.76E+07,63.802,8.62E+05,39.226,5.30E+05,528.43,7.14E+06,331.46,4.48E+06,
041918Xim_G6_AZ8,21,TE,I,14995,377.78,355.86,34.48,2727.6,4.09E+07,58.169,8.72E+05,40.983,6.15E+05,544.11,8.16E+06,410.85,6.16E+06,
041918Xim_G6_AZ8,22,TE,I,15347,419.98,313.65,36.552,2548.6,3.91E+07,56.269,8.64E+05,49.581,7.61E+05,568.41,8.72E+06,307.96,4.73E+06,
041918Xim_G6_AZ8,23,TE,M,10579,224.82,364.27,38.024,1835.4,1.94E+07,47.024,4.97E+05,25.188,2.66E+05,538.2,5.69E+06,156.68,1.66E+06,
041918Xim_G6_AZ8,24,TE,M,6270,315.46,377.57,38.07,2679.1,1.68E+07,48.9,3.07E+05,21.899,1.37E+05,518.15,3.25E+06,97.289,6.10E+05,
041918Xim_G6_AZ8,25,TE,I,7587,173.1,143.43,38.76,1835,1.39E+07,51.845,3.93E+05,37.498,2.84E+05,513.76,3.90E+06,381.56,2.89E+06,
041918Xim_G6_AZ8,26,TE,I,10212,149.36,198.25,41.889,1582.4,1.62E+07,48.426,4.95E+05,34.92,3.57E+05,481.29,4.91E+06,516.37,5.27E+06,
041918Xim_G6_AZ8,27,TE,I,17353,441.01,220.09,42.907,1917.1,3.33E+07,51.097,8.87E+05,41.648,7.23E+05,487.22,8.45E+06,160.06,2.78E+06,
041918Xim_G6_AZ8,28,TE,M,7103,270.9,387.66,42.069,2488.2,1.77E+07,45.112,3.20E+05,27.106,1.93E+05,524.1,3.72E+06,258.02,1.83E+06,
041918Xim_G6_AZ8,29,TE,I,17968,296.53,91.458,45.88,1570.5,2.82E+07,47.478,8.53E+05,94.43,1.70E+06,520.18,9.35E+06,268.25,4.82E+06,
041918Xim_G6_AZ8,30,TE,I,6530,378.49,104.69,46.226,2113.8,1.38E+07,49.689,3.24E+05,38.035,2.48E+05,508.68,3.32E+06,336.09,2.19E+06,
041918Xim_G6_AZ8,31,TE,I,6604,342.48,87.626,50.02,1770.1,1.17E+07,45.645,3.01E+05,37.11,2.45E+05,489.29,3.23E+06,303.36,2.00E+06,
041918Xim_G6_AZ8,32,TE,I,12959,173.17,316.8,48.751,1135.8,1.47E+07,37.287,4.83E+05,30.637,3.97E+05,402.93,5.22E+06,303.73,3.94E+06,
041918Xim_G6_AZ8,33,TE,I,7693,409.69,134.4,50.733,1454.1,1.12E+07,42.054,3.24E+05,47.634,3.66E+05,502.92,3.87E+06,295.77,2.28E+06,
041918Xim_G6_AZ8,34,TE,I,17628,368.87,371.07,53.051,1528.8,2.69E+07,39.498,6.96E+05,58.07,1.02E+06,436.76,7.70E+06,200.22,3.53E+06,
041918Xim_G6_AZ8,35,TE,I,24680,132,251,53,1515.648,,45.527,,41.46,,488.481,,485.131,,
041918Xim_G6_AZ8,35.2,ICM,I,24680,133,261,61,1351.903,,40.366,,120.111,,456.321,,268.686,,
041918Xim_G6_AZ8,36,TE,M,9807,232.93,374.67,49.682,1418.5,1.39E+07,40.459,3.97E+05,22.399,2.20E+05,479.06,4.70E+06,133.79,1.31E+06,
041918Xim_G6_AZ8,37,TE,I,8588,174.21,132.92,53.493,1231.5,1.06E+07,38.825,3.33E+05,28.97,2.49E+05,407.49,3.50E+06,260.22,2.23E+06,
041918Xim_G6_AZ8,38,TE,M,8491,318.29,392.58,54.992,1295,1.10E+07,39.107,3.32E+05,23.273,1.98E+05,454.95,3.86E+06,157.5,1.34E+06,
041918Xim_G6_AZ8,39,TE,I,18663,424.97,316.67,58.56,1236,2.31E+07,39.492,7.37E+05,46.826,8.74E+05,413.32,7.71E+06,179.19,3.34E+06,
041918Xim_G6_AZ8,42,TE,I,10127,361.61,101.15,58.723,1159.4,1.17E+07,42.09,4.26E+05,51.671,5.23E+05,430.9,4.36E+06,208.54,2.11E+06,
041918Xim_G6_AZ8,43,TE,M,16705,443.25,254.63,60.145,1261.5,2.11E+07,37.332,6.24E+05,21.92,3.66E+05,455.55,7.61E+06,95.577,1.60E+06,
041918Xim_G6_AZ8,44,TE,I,10809,146.93,173.94,60.065,878.74,9.50E+06,36.827,3.98E+05,24.928,2.69E+05,418.28,4.52E+06,284.87,3.08E+06,
041918Xim_G6_AZ8,45,TE,I,9702,117.27,212.11,60.633,1394.4,1.35E+07,39.522,3.83E+05,54.903,5.33E+05,528.4,5.13E+06,282.07,2.74E+06,
041918Xim_G6_AZ8,46,TE,I,17059,423.99,174.55,64.089,985.63,1.68E+07,35.073,5.98E+05,24.233,4.13E+05,418,7.13E+06,83.967,1.43E+06,
041918Xim_G6_AZ8,47,ICM,I,17785,105.22,241.63,68.05,1442.8,2.57E+07,44.108,7.84E+05,263.52,4.69E+06,509.7,9.07E+06,118.38,2.11E+06,
041918Xim_G6_AZ8,47.2,ICM,I,17785,133,235,70,971.962,,37.766,,97.35,,433.764,,322.645,,
041918Xim_G6_AZ8,48,TE,I,21633,265.99,379.24,63.974,613.19,1.33E+07,30.618,6.62E+05,23.148,5.01E+05,417.64,9.03E+06,103.67,2.24E+06,
041918Xim_G6_AZ8,49,TE,I,14445,167.71,336.99,70.913,1095.6,1.58E+07,23.81,3.44E+05,19.175,2.77E+05,445,6.43E+06,233.9,3.38E+06,
041918Xim_G6_AZ8,50,TE,I,12656,301.44,89.46,65.35,720.09,9.11E+06,33.863,4.29E+05,40.893,5.18E+05,406.59,5.15E+06,151.06,1.91E+06,
041918Xim_G6_AZ8,51,ICM,I,18826,131.59,201.45,71.889,1044.2,1.97E+07,34.863,6.56E+05,114.36,2.15E+06,436.94,8.23E+06,112.71,2.12E+06,
041918Xim_G6_AZ8,52,TE,I,9355,366.07,115.48,68.297,855.37,8.00E+06,35.261,3.30E+05,78.938,7.38E+05,401.66,3.76E+06,237.52,2.22E+06,
041918Xim_G6_AZ8,53,TE,I,9603,387.84,140.73,74.981,646.43,6.21E+06,29.746,2.86E+05,42.495,4.08E+05,473.78,4.55E+06,179.32,1.72E+06,
041918Xim_G6_AZ8,54,TE,I,20192,340.13,365.86,74.651,565.29,1.14E+07,29.299,5.92E+05,23.276,4.70E+05,465.94,9.41E+06,102.35,2.07E+06,
041918Xim_G6_AZ8,55,TE,I,12421,220.54,364.89,71.456,609.02,7.56E+06,28.967,3.60E+05,26.256,3.26E+05,395,4.91E+06,136.1,1.69E+06,
041918Xim_G6_AZ8,56,TE,I,17135,388.91,335.59,77.555,672.46,1.15E+07,27.65,4.74E+05,24.312,4.17E+05,448.2,7.68E+06,113.35,1.94E+06,
041918Xim_G6_AZ8,57,TE,I,20276,323.28,122.98,79.996,646.89,1.31E+07,27.369,5.55E+05,29.762,6.03E+05,531.07,1.08E+07,158.82,3.22E+06,
041918Xim_G6_AZ8,58,TE,I,24191,421.64,263.34,78.912,660.82,1.60E+07,31.233,7.56E+05,34.891,8.44E+05,461.11,1.12E+07,116.4,2.82E+06,
041918Xim_G6_AZ8,59,TE,I,37773,147,281,82,680.898,,29.205,,38.376,,413.675,,167.949,,
041918Xim_G6_AZ8,59.2,ICM,I,37773,145,243,79,829.173,,31.445,,141.68,,381.612,,118.431,,
041918Xim_G6_AZ8,60,TE,M,8188,250.95,114,81.133,868.86,7.11E+06,17.383,1.42E+05,14.315,1.17E+05,510.26,4.18E+06,38.015,3.11E+05,
041918Xim_G6_AZ8,61,TE,I,13722,186.92,172.78,82.101,474.95,6.52E+06,24.829,3.41E+05,22.96,3.15E+05,537.14,7.37E+06,164.75,2.26E+06,
041918Xim_G6_AZ8,62,TE,I,43910,397,193,83,781.933,,26.236,,41.934,,548.395,,161.665,,
041918Xim_G6_AZ8,62.2,TE,I,43910,382,214,92,755.735,,25.914,,38.536,,554.275,,151.908,,
041918Xim_G6_AZ8,63,TE,I,13326,351.66,159.74,89.61,468.54,6.24E+06,23.132,3.08E+05,40.224,5.36E+05,534.4,7.12E+06,131,1.75E+06,
041918Xim_G6_AZ8,64,TE,I,21356,140.22,216.1,88.279,496.62,1.06E+07,26.441,5.65E+05,45.739,9.77E+05,379.86,8.11E+06,144.83,3.09E+06,
041918Xim_G6_AZ8,65,TE,I,12668,187.56,233.62,89.309,431.89,5.47E+06,23.107,2.93E+05,25.304,3.21E+05,531,6.73E+06,133.05,1.69E+06,
041918Xim_G6_AZ8,66,TE,I,9832,244.66,335.48,88.373,659.52,6.48E+06,23.245,2.29E+05,28.26,2.78E+05,516.61,5.08E+06,126.6,1.24E+06,
041918Xim_G6_AZ8,67,TE,M,8833,235.65,140.2,89.392,720.37,6.36E+06,15.9,1.40E+05,14.034,1.24E+05,525.41,4.64E+06,33.599,2.97E+05,
041918Xim_G6_AZ8,68,TE,I,20609,384.06,290.55,91.698,581.28,1.20E+07,22.53,4.64E+05,27.327,5.63E+05,557.14,1.15E+07,99.353,2.05E+06,
041918Xim_G6_AZ8,69,TE,I,27499,313.56,327.7,92.233,564.82,1.55E+07,21.879,6.02E+05,21.508,5.91E+05,528.81,1.45E+07,118.83,3.27E+06,
041918Xim_G6_AZ8,70,TE,I,15606,287.68,159.17,92.999,459.89,7.18E+06,25.641,4.00E+05,28.503,4.45E+05,512.8,8.00E+06,128.86,2.01E+06,
041918Xim_G6_AZ8,71,TE,I,13704,216.37,289.29,92.407,569.91,7.81E+06,24.108,3.30E+05,28.335,3.88E+05,517.48,7.09E+06,161.68,2.22E+06,
041918Xim_G6_AZ8,72,TE,I,16042,226.88,212.53,94.323,481.72,7.73E+06,22.836,3.66E+05,20.662,3.31E+05,530,8.50E+06,133.79,2.15E+06,
041918Xim_G6_AZ8,74,TE,I,11459,264.67,296.49,95.476,704.26,8.07E+06,24.906,2.85E+05,29.056,3.33E+05,515.29,5.90E+06,140.98,1.62E+06,
041918Xim_G6_AZ8,75,TE,I,12227,318.72,194.22,96.545,585.93,7.16E+06,23.398,2.86E+05,49.476,6.05E+05,518.8,6.34E+06,121.84,1.49E+06,
041918Xim_G6_AZ8,76,TE,I,12816,344.58,260.58,96.728,610.72,7.83E+06,23.809,3.05E+05,35.294,4.52E+05,531.86,6.82E+06,125.73,1.61E+06,
041918Xim_G6_AZ8,77,TE,I,18734,277.44,241.67,97.891,754.08,1.41E+07,22.761,4.26E+05,22.003,4.12E+05,515.36,9.65E+06,134.76,2.52E+06,
