Embryo Id,Cell ID,Identity,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum, 
041318Xim_G6_AW21,1,TE,I,12516,278.97,276.53,5.2309,2201.7,2.76E+07,69.111,8.65E+05,159.47,2.00E+06,440.49,5.51E+06,305.83,3.83E+06,
041318Xim_G6_AW21,2,TE,I,11714,252.91,209.54,7.1508,1974.5,2.31E+07,67.767,7.94E+05,219.11,2.57E+06,433.19,5.07E+06,416,4.87E+06,
041318Xim_G6_AW21,3,TE,I,10075,208.63,232.76,8.9216,2022.4,2.04E+07,79.981,8.06E+05,480.88,4.84E+06,423.67,4.27E+06,271.7,2.74E+06,
041318Xim_G6_AW21,4,TE,I,14287,336.76,251.1,10.12,1735.6,2.48E+07,67.173,9.60E+05,39.921,5.70E+05,432.66,6.18E+06,240.23,3.43E+06,
041318Xim_G6_AW21,5,TE,I,2591,145.61,255.24,6.8622,3320,8.60E+06,350.64,9.09E+05,74.993,1.94E+05,391.95,1.02E+06,79.551,2.06E+05,
041318Xim_G6_AW21,6,TE,I,10994,162.66,278.01,10.375,2943.1,3.24E+07,2137.6,2.35E+07,104.89,1.15E+06,413.68,4.55E+06,573.57,6.31E+06,
041318Xim_G6_AW21,7,TE,I,16414,226.12,308.73,9.5673,1828.8,3.00E+07,62.519,1.03E+06,70.424,1.16E+06,454.8,7.47E+06,399.07,6.55E+06,
041318Xim_G6_AW21,8,TE,I,10602,320.66,208.2,11.292,2108.9,2.24E+07,70.925,7.52E+05,42.304,4.49E+05,441.4,4.68E+06,253.28,2.69E+06,
041318Xim_G6_AW21,9,TE,I,5354,254.11,363.72,13.242,3395.7,1.82E+07,2298.3,1.23E+07,192.72,1.03E+06,412.54,2.21E+06,239.83,1.28E+06,
041318Xim_G6_AW21,10,TE,I,8720,104.54,223.15,15.782,2689.7,2.35E+07,3154.2,2.75E+07,168.27,1.47E+06,412.86,3.60E+06,655.12,5.71E+06,
041318Xim_G6_AW21,11,TE,I,5422,279.91,338.13,14.953,2967.1,1.61E+07,3400.8,1.84E+07,206.02,1.12E+06,441,2.39E+06,964.18,5.23E+06,
041318Xim_G6_AW21,12,TE,I,10472,204.99,181.24,16.77,2281.9,2.39E+07,69.387,7.27E+05,136.11,1.43E+06,436.15,4.57E+06,339.7,3.56E+06,
041318Xim_G6_AW21,13,ICM,I,5756,177.55,251.42,15.612,2525.2,1.45E+07,2867.8,1.65E+07,404.42,2.33E+06,424.68,2.44E+06,973.23,5.60E+06,
041318Xim_G6_AW21,14,ICM,I,6353,133.22,280.34,17.586,2574.3,1.64E+07,2040.6,1.30E+07,490.26,3.11E+06,463.41,2.94E+06,519.65,3.30E+06,
041318Xim_G6_AW21,15,ICM,I,5723,177.69,220.63,18.465,2192.9,1.26E+07,2250.7,1.29E+07,367.62,2.10E+06,462.25,2.65E+06,1298.3,7.43E+06,
041318Xim_G6_AW21,16,TE,I,8487,309.11,345.96,17.023,2068,1.76E+07,2818.6,2.39E+07,139.08,1.18E+06,433.79,3.68E+06,590.82,5.01E+06,
041318Xim_G6_AW21,17,ICM,I,6091,109,259.27,18.871,2526.4,1.54E+07,1498.5,9.13E+06,336.41,2.05E+06,435.42,2.65E+06,1012,6.16E+06,
041318Xim_G6_AW21,18,TE,I,9349,141.55,315.96,19.84,2494.3,2.33E+07,1232.4,1.15E+07,132.28,1.24E+06,451.3,4.22E+06,748.27,7.00E+06,
041318Xim_G6_AW21,19,ICM,M,7855,145.4,225.2,20.961,2433,1.91E+07,67.765,5.32E+05,114.73,9.01E+05,438.34,3.44E+06,105.9,8.32E+05,
041318Xim_G6_AW21,20,ICM,I,10193,155.34,186.27,21.379,1915.9,1.95E+07,82.081,8.37E+05,300.7,3.07E+06,426.53,4.35E+06,258.51,2.64E+06,
041318Xim_G6_AW21,21,TE,I,6897,184.12,341.43,21.303,2583.6,1.78E+07,1289.8,8.90E+06,136.47,9.41E+05,419.48,2.89E+06,711.94,4.91E+06,
041318Xim_G6_AW21,22,TE,I,9050,389.76,270.45,22.852,1694,1.53E+07,2426.6,2.20E+07,143.18,1.30E+06,415.15,3.76E+06,469.9,4.25E+06,
041318Xim_G6_AW21,23,TE,I,11526,253.14,377.52,23.233,2516.2,2.90E+07,1264.5,1.46E+07,54.855,6.32E+05,420.13,4.84E+06,160.92,1.85E+06,
041318Xim_G6_AW21,24,ICM,I,7345,99.754,286.83,24.872,2614.3,1.92E+07,2360.2,1.73E+07,280.25,2.06E+06,393.11,2.89E+06,710.93,5.22E+06,
041318Xim_G6_AW21,25,TE,I,17751,354.24,344.3,25.376,1481.2,2.63E+07,60.021,1.07E+06,180.66,3.21E+06,431.35,7.66E+06,317.65,5.64E+06,
041318Xim_G6_AW21,26,TE,I,10322,363.56,169.95,25.822,1579.6,1.63E+07,51.619,5.33E+05,128.13,1.32E+06,432.37,4.46E+06,194.36,2.01E+06,
041318Xim_G6_AW21,27,ICM,I,9344,167.42,259.67,24.682,2082.9,1.95E+07,1798.3,1.68E+07,112.03,1.05E+06,402.82,3.76E+06,424.39,3.97E+06,
041318Xim_G6_AW21,28,ICM,I,5142,144.68,292.22,24.016,2426.7,1.25E+07,242.89,1.25E+06,358.53,1.84E+06,426.2,2.19E+06,222.14,1.14E+06,
041318Xim_G6_AW21,29,ICM,I,6183,105.81,217.18,26.042,2411.5,1.49E+07,284.1,1.76E+06,427.79,2.65E+06,397.18,2.46E+06,537.94,3.33E+06,
041318Xim_G6_AW21,30,TE,I,2429,72.036,265.24,25.072,2061.5,5.01E+06,92.477,2.25E+05,43.765,1.06E+05,430.23,1.05E+06,71.535,1.74E+05,
041318Xim_G6_AW21,31,ICM,I,4070,121.87,266.07,26.114,2194,8.93E+06,1522.2,6.20E+06,196.76,8.01E+05,451.11,1.84E+06,782.21,3.18E+06,
