Embryo Id,Cell ID,Identity,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum, 
053118Xim_G6_BF7,1,TE,I,6693,283.18,269.83,3.2364,2512.5,1.68E+07,170.09,1.14E+06,57.88,3.87E+05,475.22,3.18E+06,426.25,2.85E+06,
053118Xim_G6_BF7,2,TE,I,5853,333.49,232.31,4.8966,2770.1,1.62E+07,156.23,9.14E+05,62.799,3.68E+05,473.79,2.77E+06,178.7,1.05E+06,
053118Xim_G6_BF7,3,TE,I,7537,230.7,227.84,4.7938,2447.5,1.84E+07,199.26,1.50E+06,54.715,4.12E+05,472.15,3.56E+06,295.78,2.23E+06,
053118Xim_G6_BF7,4,TE,I,8206,285.53,197.45,6.1459,2074.5,1.70E+07,147.59,1.21E+06,51.186,4.20E+05,479.67,3.94E+06,487.28,4.00E+06,
053118Xim_G6_BF7,5,TE,I,8076,204.65,270.86,5.8825,2364.8,1.91E+07,168.11,1.36E+06,47.957,3.87E+05,487,3.93E+06,230.75,1.86E+06,
053118Xim_G6_BF7,6,TE,I,6773,347.99,284.35,8.6426,2398.7,1.62E+07,118.23,8.01E+05,49.649,3.36E+05,489.85,3.32E+06,141.69,9.60E+05,
053118Xim_G6_BF7,7,TE,I,7414,220.01,323.74,7.9645,2525.9,1.87E+07,132.57,9.83E+05,46.695,3.46E+05,483.77,3.59E+06,263.07,1.95E+06,
053118Xim_G6_BF7,8,TE,I,7834,300.85,340.6,7.4706,2223.3,1.74E+07,116.04,9.09E+05,46.162,3.62E+05,483.57,3.79E+06,327.88,2.57E+06,
053118Xim_G6_BF7,10,TE,I,9845,251.2,154.71,14.001,2246,2.21E+07,130.68,1.29E+06,38.698,3.81E+05,479.01,4.72E+06,281.51,2.77E+06,
053118Xim_G6_BF7,11,TE,I,7180,344.47,179.57,13.113,1929.8,1.39E+07,126.35,9.07E+05,44.879,3.22E+05,479.11,3.44E+06,279.48,2.01E+06,
053118Xim_G6_BF7,12,TE,I,10400,191.3,174.62,15.305,2609.2,2.71E+07,140.88,1.47E+06,37.393,3.89E+05,464.12,4.83E+06,236.2,2.46E+06,
053118Xim_G6_BF7,13,TE,I,6472,253.48,365.61,13.784,2588.9,1.68E+07,120.48,7.80E+05,44.162,2.86E+05,499.4,3.23E+06,256.24,1.66E+06,
053118Xim_G6_BF7,14,TE,I,6689,150.37,244.26,14.253,2506.2,1.68E+07,136.8,9.15E+05,37.473,2.51E+05,458.94,3.07E+06,154.84,1.04E+06,
