 Embryo Id, Cell ID, Size,Identity, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
110716Xim_WT_Y8,14,8597,ICM,172.29,249.63,14.605,1837,1.58E+07,72.768,6.26E+05,562.09,4.83E+06,1591.6,1.37E+07,612.56,5.27E+06,
110716Xim_WT_Y8,16,11287,ICM,266.06,386.82,16.005,1453.5,1.64E+07,27.631,3.12E+05,31.54,3.56E+05,1619.1,1.83E+07,167.73,1.89E+06,
110716Xim_WT_Y8,18,8858,ICM,132.51,266.27,15.974,1220.9,1.08E+07,24.814,2.20E+05,38.536,3.41E+05,1484.1,1.31E+07,673.42,5.97E+06,
110716Xim_WT_Y8,19,18365,ICM,86.53,300.45,20.889,1927.6,3.54E+07,323.63,5.94E+06,125.48,2.30E+06,1568.5,2.88E+07,799.97,1.47E+07,
110716Xim_WT_Y8,19.2,18365,ICM,86.53,300.45,20.889,1539.544,3.54E+07,36.53,5.94E+06,68.835,2.30E+06,1488.925,2.88E+07,1229.416,1.47E+07,
110716Xim_WT_Y8,21,12385,ICM,95.682,242.91,20.095,2008.3,2.49E+07,41.532,5.14E+05,294.89,3.65E+06,1530.3,1.90E+07,678.85,8.41E+06,
110716Xim_WT_Y8,22,9349,ICM,142.78,302.13,22.523,1438.4,1.34E+07,25.42,2.38E+05,307.71,2.88E+06,1549.3,1.45E+07,164.01,1.53E+06,
110716Xim_WT_Y8,24,9452,ICM,121.28,207.79,20.75,1885.1,1.78E+07,89.765,8.48E+05,710.16,6.71E+06,1463,1.38E+07,207.22,1.96E+06,
110716Xim_WT_Y8,29,9601,ICM,65.708,269.98,24.17,1555,1.49E+07,29.644,2.85E+05,529.95,5.09E+06,1458.5,1.40E+07,122.32,1.17E+06,
110716Xim_WT_Y8,31,11856,ICM,145.63,235.75,25.141,1316.6,1.56E+07,34.155,4.05E+05,47.325,5.61E+05,1578.9,1.87E+07,771.73,9.15E+06,
110716Xim_WT_Y8,32,8673,ICM,136.88,346.79,27.318,1422.7,1.23E+07,26.107,2.26E+05,36.302,3.15E+05,1528.8,1.33E+07,469.35,4.07E+06,
110716Xim_WT_Y8,34,11310,ICM,82.547,200.01,29.947,1547.3,1.75E+07,321.48,3.64E+06,48.969,5.54E+05,1430.3,1.62E+07,758.69,8.58E+06,
110716Xim_WT_Y8,35,15323,ICM,117.47,174.01,33.777,1588,2.43E+07,233.75,3.58E+06,173.5,2.66E+06,1661.5,2.55E+07,638.8,9.79E+06,
110716Xim_WT_Y8,37,6015,ICM,147.59,286.49,31.939,1032.2,6.21E+06,20.91,1.26E+05,123.23,7.41E+05,1555.2,9.35E+06,415.5,2.50E+06,
110716Xim_WT_Y8,38,10046,ICM,116.71,329.92,35.834,1241.4,1.25E+07,27.901,2.80E+05,201.58,2.03E+06,1527.7,1.53E+07,144.97,1.46E+06,
110716Xim_WT_Y8,40,11154,ICM,57.587,313.7,36.794,1668.4,1.86E+07,108.06,1.21E+06,24.663,2.75E+05,1525.3,1.70E+07,126.67,1.41E+06,
110716Xim_WT_Y8,42,7586,ICM,52.275,250.37,36.808,983.68,7.46E+06,26.907,2.04E+05,62.146,4.71E+05,1468.2,1.11E+07,729.31,5.53E+06,
110716Xim_WT_Y8,43,12680,ICM,128.93,246.85,39.098,778.63,9.87E+06,96.313,1.22E+06,25.573,3.24E+05,1444.7,1.83E+07,218.47,2.77E+06,
110716Xim_WT_Y8,45,3621,ICM,96.517,211.42,40.017,1717.3,6.22E+06,53.982,1.95E+05,39.959,1.45E+05,1429.9,5.18E+06,98.655,3.57E+05,
110716Xim_WT_Y8,49,10775,ICM,94.797,311.56,44.127,995.8,1.07E+07,169.89,1.83E+06,179.52,1.93E+06,1663.9,1.79E+07,246.78,2.66E+06,
110716Xim_WT_Y8,51,9085,ICM,97.482,265.16,45.549,541.05,4.92E+06,22.038,2.00E+05,224.37,2.04E+06,1531.1,1.39E+07,73.587,6.69E+05,
110716Xim_WT_Y8,53,12792,ICM,113.47,182.01,47.798,974.97,1.25E+07,194.54,2.49E+06,76.264,9.76E+05,1667.6,2.13E+07,475.6,6.08E+06,
110716Xim_WT_Y8,54,4767,ICM,64.377,218.88,45.879,728.37,3.47E+06,77.469,3.69E+05,166.34,7.93E+05,1323.5,6.31E+06,333.22,1.59E+06,
110716Xim_WT_Y8,59,3591,ICM,157.43,322.77,48.261,158.47,5.69E+05,22.074,79266,17.155,61605,1475,5.30E+06,32.881,1.18E+05,
110716Xim_WT_Y8,61,4375,ICM,50.813,249.62,50.239,588.92,2.58E+06,71.681,3.14E+05,58.008,2.54E+05,1390.9,6.09E+06,377.85,1.65E+06,
110716Xim_WT_Y8,67,9823,ICM,43.122,296.1,53.238,644.72,6.33E+06,118.41,1.16E+06,19.121,1.88E+05,1420.8,1.40E+07,148.49,1.46E+06,
110716Xim_WT_Y8,68,13531,ICM,103.81,327.54,54.839,686.5,9.29E+06,134.09,1.81E+06,274.47,3.71E+06,1598,2.16E+07,102.02,1.38E+06,
110716Xim_WT_Y8,70,3769,ICM,94.794,226.05,52.657,391.47,1.48E+06,53.487,2.02E+05,141.74,5.34E+05,1447.7,5.46E+06,69.489,2.62E+05,
110716Xim_WT_Y8,72,7604,ICM,43.07,230.5,61.248,663.77,5.05E+06,79.397,6.04E+05,140.95,1.07E+06,1376.2,1.05E+07,309.43,2.35E+06,
110716Xim_WT_Y8,73,7632,ICM,109.65,260.45,58.452,277.18,2.12E+06,18.085,1.38E+05,51.512,3.93E+05,1559.9,1.19E+07,128.09,9.78E+05,
110716Xim_WT_Y8,74,8428,ICM,107.06,182.57,60.339,627.85,5.29E+06,101.9,8.59E+05,65.079,5.48E+05,1629.7,1.37E+07,266.79,2.25E+06,
110716Xim_WT_Y8,75,5309,ICM,74.33,274.67,64.131,344.37,1.83E+06,70.315,3.73E+05,50.497,2.68E+05,1527.8,8.11E+06,129.43,6.87E+05,
110716Xim_WT_Y8,78,5951,ICM,120.48,189.57,67.228,508.77,3.03E+06,27.109,1.61E+05,22.797,1.36E+05,1464.9,8.72E+06,304.44,1.81E+06,
110716Xim_WT_Y8,79,9174,ICM,86.135,329.84,68.566,350.63,3.22E+06,117.29,1.08E+06,96.274,8.83E+05,1568.4,1.44E+07,111.24,1.02E+06,
110716Xim_WT_Y8,81,2714,ICM,88.863,224.13,66.996,290.73,7.89E+05,38.301,1.04E+05,88.103,2.39E+05,1408.9,3.82E+06,45.801,1.24E+05,
110716Xim_WT_Y8,83,7548,ICM,110.31,228.52,72.998,272.29,2.06E+06,18.764,1.42E+05,23.038,1.74E+05,1341.2,1.01E+07,186.77,1.41E+06,
110716Xim_WT_Y8,84,7814,ICM,109.69,302.76,73.889,222.68,1.74E+06,74.088,5.79E+05,48.712,3.81E+05,1487.1,1.16E+07,142.76,1.12E+06,
110716Xim_WT_Y8,87,6001,ICM,83.317,274.65,74.04,255.21,1.53E+06,37.461,2.25E+05,117.46,7.05E+05,1432.3,8.60E+06,67.56,4.05E+05,
110716Xim_WT_Y8,93,23996,ICM,93.302,310.52,86.502,200.3,4.81E+06,35.488,8.52E+05,21.411,5.14E+05,1496.2,3.59E+07,93.421,2.24E+06,
110716Xim_WT_Y8,1,12006,TE,247.81,214.31,5.057,2292.9,2.75E+07,32.67,3.92E+05,41.851,5.02E+05,1614.2,1.94E+07,515.62,6.19E+06,
110716Xim_WT_Y8,2,13777,TE,254.98,292.55,5.3022,2060.7,2.84E+07,32.935,4.54E+05,132.61,1.83E+06,1609.3,2.22E+07,510.35,7.03E+06,
110716Xim_WT_Y8,3,13880,TE,352.48,253.95,5.7772,1704.8,2.37E+07,30.327,4.21E+05,37.631,5.22E+05,1591.9,2.21E+07,229.53,3.19E+06,
110716Xim_WT_Y8,4,8786,TE,185.68,232.94,6.6893,2163.6,1.90E+07,1061.7,9.33E+06,115.22,1.01E+06,1590.6,1.40E+07,575.9,5.06E+06,
