 Embryo Id, Cell ID, Size,Identity, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
031818Xim_WT_AN15,1,5261,TE,268,228.74,3.1232,1940.6,1.02E+07,1164.6,6.13E+06,65.609,3.45E+05,1147.1,6.03E+06,449.45,2.36E+06,
031818Xim_WT_AN15,2,4606,TE,236.95,269.58,2.8821,2238.2,1.03E+07,982.44,4.53E+06,72.012,3.32E+05,1192.6,5.49E+06,627.12,2.89E+06,
031818Xim_WT_AN15,3,9730,TE,297.59,306.41,5.1058,2242,2.18E+07,355.94,3.46E+06,47.225,4.60E+05,1239.9,1.21E+07,196.25,1.91E+06,
031818Xim_WT_AN15,4,10030,TE,239.43,337.4,5.2477,2294.9,2.30E+07,927.06,9.30E+06,91.669,9.19E+05,1177,1.18E+07,361.81,3.63E+06,
031818Xim_WT_AN15,5,6393,TE,265.08,179.14,6.2972,1889.8,1.21E+07,864.16,5.52E+06,53.312,3.41E+05,1161.3,7.42E+06,311.53,1.99E+06,
031818Xim_WT_AN15,6,11793,ICM,180.78,238.41,6.3622,2227.9,2.63E+07,676.37,7.98E+06,58.92,6.95E+05,1160.3,1.37E+07,281.8,3.32E+06,
031818Xim_WT_AN15,7,5952,ICM,143.37,241.68,9.624,2345.9,1.40E+07,48.601,2.89E+05,428.34,2.55E+06,1128,6.71E+06,137.68,8.19E+05,
031818Xim_WT_AN15,8,6351,TE,186.7,320.37,7.0677,2052,1.30E+07,740.85,4.71E+06,52.282,3.32E+05,1083.8,6.88E+06,497.36,3.16E+06,
031818Xim_WT_AN15,9,12534,TE,342.8,241.13,9.3455,1614.5,2.02E+07,595.85,7.47E+06,56.437,7.07E+05,1202.4,1.51E+07,372.2,4.67E+06,
031818Xim_WT_AN15,10,17430,ICM,146.1,271.21,14.625,2146.5,3.74E+07,21.928,3.82E+05,359.33,6.26E+06,1162.5,2.03E+07,526.33,9.17E+06,
031818Xim_WT_AN15,10.2,17430,ICM,159,268,15,1843.653,,23.253,,167.381,,1213.359,,859.419,,
031818Xim_WT_AN15,11,7691,TE,313.58,184.03,10.713,1703.7,1.31E+07,937.27,7.21E+06,55.965,4.30E+05,1191.1,9.16E+06,268.87,2.07E+06,
031818Xim_WT_AN15,12,11133,ICM,134.67,313.04,12.473,2530.5,2.82E+07,834.86,9.29E+06,113.42,1.26E+06,1074.3,1.20E+07,446.09,4.97E+06,
031818Xim_WT_AN15,13,5762,TE,233.75,151.83,11.79,2107.4,1.21E+07,819.03,4.72E+06,52.293,3.01E+05,1192.7,6.87E+06,373.55,2.15E+06,
031818Xim_WT_AN15,14,3039,ICM,127.68,219.14,10.941,3056.9,9.29E+06,294.77,8.96E+05,41.167,1.25E+05,1099.7,3.34E+06,122.13,3.71E+05,
031818Xim_WT_AN15,15,6433,TE,179.27,163.6,11.788,2034,1.31E+07,688.19,4.43E+06,45.224,2.91E+05,1218.2,7.84E+06,388.39,2.50E+06,
031818Xim_WT_AN15,16,10110,TE,357.13,305.35,13.913,1682.1,1.70E+07,601.5,6.08E+06,56.07,5.67E+05,1189.2,1.20E+07,352.19,3.56E+06,
031818Xim_WT_AN15,18,7515,TE,334.32,348.46,14.52,1892.1,1.42E+07,699.7,5.26E+06,58.327,4.38E+05,1173.7,8.82E+06,347.27,2.61E+06,
031818Xim_WT_AN15,20,5538,ICM,119.58,296.16,17.121,2336.6,1.29E+07,35.791,1.98E+05,402.59,2.23E+06,1263.7,7.00E+06,113.39,6.28E+05,
031818Xim_WT_AN15,21,8296,TE,295.45,378.22,16.45,1874.9,1.56E+07,636.72,5.28E+06,65.808,5.46E+05,1217.2,1.01E+07,246.05,2.04E+06,
031818Xim_WT_AN15,22,4919,TE,205.51,380.51,16.223,2118.5,1.04E+07,679.96,3.34E+06,55.664,2.74E+05,1184.5,5.83E+06,505.39,2.49E+06,
031818Xim_WT_AN15,23,4887,TE,246.71,392.08,16.32,2087.3,1.02E+07,605.09,2.96E+06,48.892,2.39E+05,1155.7,5.65E+06,206.78,1.01E+06,
031818Xim_WT_AN15,24,9338,TE,370.07,200.59,19.293,1346.6,1.26E+07,739.54,6.91E+06,45.485,4.25E+05,1211.4,1.13E+07,216.76,2.02E+06,
031818Xim_WT_AN15,25,6627,TE,149.45,365.69,22.477,1813.7,1.20E+07,615.76,4.08E+06,47.46,3.15E+05,1279.2,8.48E+06,425.88,2.82E+06,
031818Xim_WT_AN15,27,5414,TE,88.357,276.36,21.502,1336.7,7.24E+06,355.61,1.93E+06,57.428,3.11E+05,1147,6.21E+06,164.66,8.91E+05,
031818Xim_WT_AN15,28,9973,TE,233.85,110.4,25.453,2116.1,2.11E+07,529.91,5.28E+06,42.981,4.29E+05,1191.2,1.19E+07,194.98,1.94E+06,
031818Xim_WT_AN15,29,4761,ICM,138.01,234.44,23.057,1336.2,6.36E+06,24.009,1.14E+05,55.48,2.64E+05,1142.2,5.44E+06,579.13,2.76E+06,
031818Xim_WT_AN15,30,7776,TE,156.33,126.48,28.414,1620.7,1.26E+07,579.93,4.51E+06,44.56,3.47E+05,1160.3,9.02E+06,254.34,1.98E+06,
031818Xim_WT_AN15,31,11021,TE,356.84,140.67,27.473,1607.5,1.77E+07,495.72,5.46E+06,65.242,7.19E+05,1146,1.26E+07,322.46,3.55E+06,
031818Xim_WT_AN15,32,8265,ICM,121.5,207.1,25.794,1035.7,8.56E+06,46.739,3.86E+05,266.52,2.20E+06,1022.4,8.45E+06,70.823,5.85E+05,
031818Xim_WT_AN15,33,3539,ICM,99.887,306.35,25.38,1634.4,5.78E+06,24.077,85209,210.53,7.45E+05,1253.2,4.44E+06,111.85,3.96E+05,
031818Xim_WT_AN15,34,9297,TE,306.29,110.54,28.006,2086,1.94E+07,436.56,4.06E+06,40.955,3.81E+05,1149.5,1.07E+07,232.99,2.17E+06,
031818Xim_WT_AN15,35,4815,TE,82.585,220.71,27.863,1372.3,6.61E+06,331.89,1.60E+06,38.506,1.85E+05,1034.6,4.98E+06,187.44,9.03E+05,
031818Xim_WT_AN15,36,10476,ICM,170.28,238.61,28.155,720.68,7.55E+06,17.758,1.86E+05,32.351,3.39E+05,974.04,1.02E+07,450.31,4.72E+06,
031818Xim_WT_AN15,37,9141,TE,404.32,241.47,30.064,1165,1.06E+07,354.34,3.24E+06,38.911,3.56E+05,1136.1,1.04E+07,166.6,1.52E+06,
