 Embryo Id, Cell ID, Size,Identity, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
012017Xim_G6_AF5,2,12110,TE,219.99,300.71,3.967,2362.4,2.86E+07,2752.7,3.33E+07,144.61,1.75E+06,604.48,7.32E+06,766.58,9.28E+06,
012017Xim_G6_AF5,3,12794,TE,215.25,367.1,9.0285,1996.3,2.55E+07,2239.6,2.87E+07,129.83,1.66E+06,606.83,7.76E+06,1055,1.35E+07,
012017Xim_G6_AF5,4,9514,TE,164.17,240.91,10.165,2618.4,2.49E+07,2851.3,2.71E+07,148.09,1.41E+06,573.13,5.45E+06,537.26,5.11E+06,
012017Xim_G6_AF5,5,14099,TE,134.4,304.18,15.558,2311.5,3.26E+07,1879.8,2.65E+07,158.69,2.24E+06,595.2,8.39E+06,648.13,9.14E+06,
012017Xim_G6_AF5,6,12455,TE,268.32,222.53,15.135,2330.6,2.90E+07,2420.7,3.02E+07,106.76,1.33E+06,632.99,7.88E+06,515.41,6.42E+06,
012017Xim_G6_AF5,7,12909,TE,206.79,134.26,17.532,2332.5,3.01E+07,1990.5,2.57E+07,100.45,1.30E+06,608.1,7.85E+06,657.06,8.48E+06,
012017Xim_G6_AF5,8,7936,TE,312.51,161.57,18.36,2374.4,1.88E+07,153,1.21E+06,46.471,3.69E+05,626.5,4.97E+06,263.77,2.09E+06,
012017Xim_G6_AF5,9,11100,TE,141.94,203.29,19.307,2199.8,2.44E+07,2058,2.28E+07,112.17,1.25E+06,640.86,7.11E+06,466.79,5.18E+06,
012017Xim_G6_AF5,10,10544,ICM,122.81,255.69,19.901,1703.1,1.80E+07,198.95,2.10E+06,1000.5,1.05E+07,606.22,6.39E+06,146.39,1.54E+06,
012017Xim_G6_AF5,11,9769,TE,369.02,337.17,18.883,2267.4,2.22E+07,882.53,8.62E+06,64.919,6.34E+05,591.44,5.78E+06,471.39,4.61E+06,
012017Xim_G6_AF5,12,12175,TE,300.59,408.21,20.263,1736.9,2.11E+07,355.94,4.33E+06,42.729,5.20E+05,611.79,7.45E+06,155.04,1.89E+06,
012017Xim_G6_AF5,14,11519,ICM,154.5,265.3,23.811,1286.4,1.48E+07,2938.4,3.38E+07,150.29,1.73E+06,550.78,6.34E+06,860.82,9.92E+06,
012017Xim_G6_AF5,15,12808,TE,366.52,252.61,25.635,2244,2.87E+07,1618.6,2.07E+07,81.654,1.05E+06,631.56,8.09E+06,562.69,7.21E+06,
012017Xim_G6_AF5,16,11165,TE,357.16,191.42,26.191,1985.9,2.22E+07,178.8,2.00E+06,48.478,5.41E+05,613.46,6.85E+06,325.93,3.64E+06,
