Embryo Id,Cell ID,Identity,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum, 
050718Xim_WT_BC2,1,TE,I,6450,221.57,243.69,4.4229,2634.7,1.70E+07,76.815,4.95E+05,33.37,2.15E+05,463.85,2.99E+06,497.53,3.21E+06,
050718Xim_WT_BC2,2,TE,I,11754,289.21,307.91,5.3043,2884,3.39E+07,78.305,9.20E+05,33.215,3.90E+05,463.31,5.45E+06,251.44,2.96E+06,
050718Xim_WT_BC2,3,TE,I,6264,278.22,203.19,5.3087,2709.3,1.70E+07,78.941,4.94E+05,35.879,2.25E+05,461.91,2.89E+06,794.41,4.98E+06,
050718Xim_WT_BC2,4,TE,I,6798,346.79,241.86,8.4417,2587.2,1.76E+07,64.666,4.40E+05,35.323,2.40E+05,473.26,3.22E+06,315.17,2.14E+06,
050718Xim_WT_BC2,5,TE,I,11816,158.24,276.97,8.6882,2711,3.20E+07,73.337,8.67E+05,25.971,3.07E+05,451.54,5.34E+06,316.23,3.74E+06,
050718Xim_WT_BC2,6,TE,I,8056,206.93,318.98,7.779,2183.4,1.76E+07,59.236,4.77E+05,27.383,2.21E+05,460.08,3.71E+06,270.41,2.18E+06,
050718Xim_WT_BC2,7,TE,I,7145,322.87,200.27,8.2605,2240.3,1.60E+07,65.834,4.70E+05,28.239,2.02E+05,469.81,3.36E+06,561.66,4.01E+06,
050718Xim_WT_BC2,8,TE,I,15347,196.39,172.8,13.445,2173.4,3.34E+07,53.248,8.17E+05,22.8,3.50E+05,455.41,6.99E+06,359.43,5.52E+06,
050718Xim_WT_BC2,9,TE,I,7461,366.97,321.54,12.964,2419.5,1.81E+07,61.989,4.63E+05,29.222,2.18E+05,463.38,3.46E+06,243.28,1.82E+06,
050718Xim_WT_BC2,10,TE,I,11395,304.74,123.27,17.489,1769.2,2.02E+07,53.274,6.07E+05,25.391,2.89E+05,465.89,5.31E+06,396.78,4.52E+06,
050718Xim_WT_BC2,11,TE,I,9759,237.55,133.01,17.5,2213.9,2.16E+07,61.853,6.04E+05,24.513,2.39E+05,453.56,4.43E+06,252.93,2.47E+06,
050718Xim_WT_BC2,12,TE,I,8028,404.75,233.91,16.767,2342.2,1.88E+07,66.567,5.34E+05,30.733,2.47E+05,460.85,3.70E+06,140.03,1.12E+06,
050718Xim_WT_BC2,13,TE,I,8173,229.15,379.11,17.147,2761.8,2.26E+07,63.184,5.16E+05,26.127,2.14E+05,454.83,3.72E+06,257.79,2.11E+06,
050718Xim_WT_BC2,14,TE,I,11814,136.71,349.07,20.889,2709.2,3.20E+07,61.508,7.27E+05,24.73,2.92E+05,458.92,5.42E+06,227.75,2.69E+06,
050718Xim_WT_BC2,15,TE,I,9690,373,171.87,19.693,1548.4,1.50E+07,57.281,5.55E+05,269.73,2.61E+06,480.5,4.66E+06,446.06,4.32E+06,
050718Xim_WT_BC2,16,TE,I,7973,112.12,202.96,21.06,1977.1,1.58E+07,54.272,4.33E+05,21.582,1.72E+05,439.9,3.51E+06,134.94,1.08E+06,
050718Xim_WT_BC2,17,TE,I,7004,113.55,277.49,20.224,2232.7,1.56E+07,56.643,3.97E+05,22.888,1.60E+05,392.64,2.75E+06,171.33,1.20E+06,
050718Xim_WT_BC2,18,TE,I,7125,416.92,315.83,23.505,2271,1.62E+07,54.515,3.88E+05,27.979,1.99E+05,464.74,3.31E+06,253.92,1.81E+06,
050718Xim_WT_BC2,19,TE,I,7987,308.25,378.26,25.211,2163.8,1.73E+07,55.039,4.40E+05,23.534,1.88E+05,460.18,3.68E+06,206.19,1.65E+06,
050718Xim_WT_BC2,20,TE,I,7325,259.18,97.222,27.959,1485.8,1.09E+07,48.435,3.55E+05,25.255,1.85E+05,480.42,3.52E+06,405.13,2.97E+06,
050718Xim_WT_BC2,21,TE,I,10129,432.33,191.52,28.495,2719,2.75E+07,53.312,5.40E+05,26.545,2.69E+05,464.95,4.71E+06,117.23,1.19E+06,
050718Xim_WT_BC2,22,TE,I,9020,353.41,118.37,29.646,1291.1,1.16E+07,51.042,4.60E+05,214.91,1.94E+06,460.58,4.15E+06,263.54,2.38E+06,
050718Xim_WT_BC2,23,TE,I,12687,65.547,255.45,29.639,1989.8,2.52E+07,52.329,6.64E+05,26.441,3.35E+05,465.89,5.91E+06,140.82,1.79E+06,
050718Xim_WT_BC2,24,ICM,I,11125,122.08,289.49,29.302,1778.8,1.98E+07,53.678,5.97E+05,28.742,3.20E+05,408.64,4.55E+06,752.23,8.37E+06,
