 Embryo Id, Cell ID, Size,Identity, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
042617Xim_G6_AR15,1,8026,TE,250.9,194.47,3.38,1623.4,1.30E+07,920.16,7.39E+06,107.74,8.65E+05,1041.7,8.36E+06,506.44,4.06E+06,
042617Xim_G6_AR15,2,6982,TE,207.06,283.92,3.3416,2061.1,1.44E+07,901.64,6.30E+06,66.297,4.63E+05,1043.7,7.29E+06,748.58,5.23E+06,
042617Xim_G6_AR15,3,5637,TE,285.75,285.19,2.8613,2031.7,1.15E+07,1002.8,5.65E+06,112.81,6.36E+05,1048.1,5.91E+06,759.75,4.28E+06,
042617Xim_G6_AR15,4,7368,TE,364.43,291.98,6.1881,1693.4,1.25E+07,590.52,4.35E+06,115.73,8.53E+05,1040.3,7.67E+06,329.83,2.43E+06,
042617Xim_G6_AR15,5,9975,TE,325.37,371.34,8.5132,1375.7,1.37E+07,609.95,6.08E+06,56.405,5.63E+05,1036.3,1.03E+07,449.18,4.48E+06,
042617Xim_G6_AR15,6,13061,TE,210.39,381.16,9.7151,2159.4,2.82E+07,679.13,8.87E+06,45.256,5.91E+05,1081.4,1.41E+07,337.58,4.41E+06,
042617Xim_G6_AR15,7,9764,TE,372.22,219.61,11.211,1148.9,1.12E+07,507.09,4.95E+06,52.175,5.09E+05,1019.3,9.95E+06,251.39,2.45E+06,
042617Xim_G6_AR15,8,4933,TE,384.7,347.82,14.005,2107.3,1.04E+07,528.86,2.61E+06,55.919,2.76E+05,1029.8,5.08E+06,553.81,2.73E+06,
042617Xim_G6_AR15,9,7790,TE,285.47,121.55,14.392,1503.9,1.17E+07,661.99,5.16E+06,52.843,4.12E+05,1043.7,8.13E+06,386.94,3.01E+06,
042617Xim_G6_AR15,10,16196,TE,136.75,208.83,14.463,1666.5,2.70E+07,554.86,8.99E+06,39.971,6.47E+05,983.03,1.59E+07,346.59,5.61E+06,
042617Xim_G6_AR15,11,12546,TE,101.44,281.93,17.821,2057.1,2.58E+07,558.26,7.00E+06,47.782,5.99E+05,815.52,1.02E+07,340.68,4.27E+06,
042617Xim_G6_AR15,12,8336,TE,197,122.06,20.469,1467.8,1.22E+07,612.14,5.10E+06,39.187,3.27E+05,978.01,8.15E+06,360.88,3.01E+06,
