Embryo Id,Cell ID,Identity,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum, 
053118Xim_G6_BF22,2,TE,I,6815,257.37,270.08,6.4806,2572.5,1.75E+07,3119.3,2.13E+07,157.26,1.07E+06,449.52,3.06E+06,731.6,4.99E+06,
053118Xim_G6_BF22,3,TE,I,6547,280.58,293.06,5.9007,2635.2,1.73E+07,181.74,1.19E+06,310.19,2.03E+06,454.24,2.97E+06,309.51,2.03E+06,
053118Xim_G6_BF22,4,TE,M,3892,212.57,220.29,6.8921,3006.4,1.17E+07,137.97,5.37E+05,46.734,1.82E+05,468.23,1.82E+06,219.61,8.55E+05,
053118Xim_G6_BF22,5,TE,I,10163,257.08,229.29,8.3857,2745.1,2.79E+07,2408.6,2.45E+07,103.56,1.05E+06,459.91,4.67E+06,450.11,4.57E+06,
053118Xim_G6_BF22,6,TE,I,8511,318.97,225.21,8.8658,2550.1,2.17E+07,2615.7,2.23E+07,104.01,8.85E+05,472.59,4.02E+06,384,3.27E+06,
053118Xim_G6_BF22,7,TE,I,5937,300.02,254.85,6.8344,2709.3,1.61E+07,3237.7,1.92E+07,172.52,1.02E+06,491.64,2.92E+06,663.99,3.94E+06,
053118Xim_G6_BF22,8,ICM,I,9789,203.9,271.8,7.7341,3301.2,3.23E+07,163.35,1.60E+06,429.21,4.20E+06,483.05,4.73E+06,396.72,3.88E+06,
053118Xim_G6_BF22,9,TE,M,8640,170.63,278.63,8.2935,3073.4,2.66E+07,114.4,9.88E+05,35.386,3.06E+05,435.06,3.76E+06,150.77,1.30E+06,
053118Xim_G6_BF22,10,TE,I,5141,256.7,323.04,8.3476,3143.9,1.62E+07,145.42,7.48E+05,281.69,1.45E+06,479.81,2.47E+06,311.01,1.60E+06,
053118Xim_G6_BF22,11,TE,M,8755,227.74,327.92,9.579,2959.3,2.59E+07,139.43,1.22E+06,46.535,4.07E+05,414.74,3.63E+06,164.77,1.44E+06,
053118Xim_G6_BF22,12,TE,M,5056,168.27,242.93,9.2474,3000.4,1.52E+07,132.6,6.70E+05,47.18,2.39E+05,462.96,2.34E+06,281.43,1.42E+06,
053118Xim_G6_BF22,13,TE,I,9909,327.75,297.59,8.8119,2886.4,2.86E+07,1993.2,1.98E+07,91.051,9.02E+05,484.68,4.80E+06,426.56,4.23E+06,
053118Xim_G6_BF22,14,TE,I,12220,180.91,217.74,12.991,2482,3.03E+07,130.64,1.60E+06,141.93,1.73E+06,439.9,5.38E+06,168.06,2.05E+06,
053118Xim_G6_BF22,15,TE,I,14362,185.91,325.73,14.838,2284,3.28E+07,156.19,2.24E+06,125.13,1.80E+06,444.34,6.38E+06,216.99,3.12E+06,
053118Xim_G6_BF22,16,TE,M,3297,225.58,257.26,8.1541,3174.6,1.05E+07,160.59,5.29E+05,51.899,1.71E+05,407.95,1.35E+06,231.45,7.63E+05,
053118Xim_G6_BF22,17,TE,I,9279,292.71,182.58,15.589,2168.1,2.01E+07,811.18,7.53E+06,59.887,5.56E+05,466.24,4.33E+06,446.33,4.14E+06,
053118Xim_G6_BF22,18,TE,M,5266,132.94,268.48,13.65,2787.3,1.47E+07,127.95,6.74E+05,40.543,2.14E+05,458.65,2.42E+06,234.81,1.24E+06,
053118Xim_G6_BF22,19,TE,I,9554,297.17,338.88,14.126,2930.2,2.80E+07,1669.1,1.59E+07,79.062,7.55E+05,445.53,4.26E+06,309.36,2.96E+06,
053118Xim_G6_BF22,20,TE,I,5355,363.41,220.51,17.603,2214.3,1.19E+07,1715.9,9.19E+06,87.371,4.68E+05,453.23,2.43E+06,462.27,2.48E+06,
053118Xim_G6_BF22,21,TE,I,9641,230.29,175.65,19.074,2542.9,2.45E+07,2898.6,2.79E+07,106.24,1.02E+06,474.78,4.58E+06,338.71,3.27E+06,
053118Xim_G6_BF22,22,TE,I,9903,140.52,193.25,19.46,2770.6,2.74E+07,1776.6,1.76E+07,76.419,7.57E+05,444.03,4.40E+06,274.07,2.71E+06,
053118Xim_G6_BF22,23,TE,I,7986,361.71,261.51,19.792,2752.2,2.20E+07,1237.6,9.88E+06,68.022,5.43E+05,446.57,3.57E+06,322.63,2.58E+06,
053118Xim_G6_BF22,25,ICM,I,6200,131.07,309.2,18.065,2472.9,1.53E+07,125.11,7.76E+05,187.24,1.16E+06,515.17,3.19E+06,98.533,6.11E+05,
053118Xim_G6_BF22,26,ICM,I,6024,196.27,257.58,18.701,1740.8,1.05E+07,806.75,4.86E+06,74.721,4.50E+05,426.53,2.57E+06,436.44,2.63E+06,
053118Xim_G6_BF22,27,TE,I,9169,363.77,317.3,21.575,2626.7,2.41E+07,2476.9,2.27E+07,92.62,8.49E+05,438.62,4.02E+06,255.12,2.34E+06,
053118Xim_G6_BF22,28,TE,I,15745,114.18,321.95,24.321,2315.1,3.65E+07,115.25,1.81E+06,45.725,7.20E+05,483.44,7.61E+06,236.01,3.72E+06,
053118Xim_G6_BF22,29,TE,I,9552,231.96,354.88,21.265,2412.1,2.30E+07,119.45,1.14E+06,101.86,9.73E+05,468.03,4.47E+06,199.77,1.91E+06,
053118Xim_G6_BF22,30,ICM,I,12338,179.15,176.67,24.562,1801,2.22E+07,132.63,1.64E+06,187.37,2.31E+06,500.08,6.17E+06,92.066,1.14E+06,
053118Xim_G6_BF22,31,ICM,I,5017,158.22,228.67,21.425,1627.2,8.16E+06,110.9,5.56E+05,84.637,4.25E+05,469.34,2.35E+06,93.609,4.70E+05,
053118Xim_G6_BF22,33,TE,I,5534,347.72,186.72,23.758,1890,1.05E+07,1480.6,8.19E+06,84.377,4.67E+05,483.59,2.68E+06,350.99,1.94E+06,
053118Xim_G6_BF22,34,ICM,I,4640,166.49,263.88,23.155,1565.2,7.26E+06,89.228,4.14E+05,144.01,6.68E+05,427.3,1.98E+06,78.789,3.66E+05,
053118Xim_G6_BF22,35,TE,I,9046,312.37,149.36,27.077,2348.4,2.12E+07,1086.3,9.83E+06,50.054,4.53E+05,458.29,4.15E+06,171.55,1.55E+06,
053118Xim_G6_BF22,36,ICM,I,4754,206.88,210.14,24.972,1209.4,5.75E+06,444.63,2.11E+06,41.02,1.95E+05,386.01,1.84E+06,357.45,1.70E+06,
053118Xim_G6_BF22,38,ICM,I,7322,196.82,297.88,26.248,1310.1,9.59E+06,560.3,4.10E+06,84.083,6.16E+05,505.29,3.70E+06,249.87,1.83E+06,
053118Xim_G6_BF22,39,TE,I,9859,94.069,262.82,28.813,1890.3,1.86E+07,106.73,1.05E+06,36.391,3.59E+05,519.74,5.12E+06,159.23,1.57E+06,
053118Xim_G6_BF22,40,TE,I,5072,394.33,275.36,27.155,2094.7,1.06E+07,3341.8,1.70E+07,119.71,6.07E+05,484.97,2.46E+06,228.65,1.16E+06,
053118Xim_G6_BF22,41,TE,I,10105,303.01,373.39,30.101,2181.9,2.20E+07,1159.8,1.17E+07,58.784,5.94E+05,530.94,5.37E+06,301.35,3.05E+06,
053118Xim_G6_BF22,42,ICM,I,5110,159.81,249.28,28.665,1264.2,6.46E+06,80.778,4.13E+05,176.14,9.00E+05,425.97,2.18E+06,75.262,3.85E+05,
053118Xim_G6_BF22,44,ICM,I,6971,134.33,297.96,28.661,1925.4,1.34E+07,760.05,5.30E+06,58.897,4.11E+05,534.88,3.73E+06,431.91,3.01E+06,
053118Xim_G6_BF22,45,ICM,I,13325,176.72,347.09,29.302,1209.5,1.61E+07,87.354,1.16E+06,206.42,2.75E+06,471.61,6.28E+06,97.327,1.30E+06,
053118Xim_G6_BF22,46,TE,I,11959,263.86,139.52,32.144,1970,2.36E+07,2605.9,3.12E+07,85.017,1.02E+06,468.81,5.61E+06,195.73,2.34E+06,
053118Xim_G6_BF22,47,TE,I,6843,125.98,198.81,28.628,2196.1,1.50E+07,187.81,1.29E+06,57.205,3.91E+05,486.1,3.33E+06,86.171,5.90E+05,
053118Xim_G6_BF22,48,ICM,I,344,176.55,290.73,26.953,1196.2,4.11E+05,93.331,32106,267.12,91888,435.71,1.50E+05,78.195,26899,
053118Xim_G6_BF22,49,TE,I,5160,388.07,317.18,32.046,1693.1,8.74E+06,1828.8,9.44E+06,79.712,4.11E+05,488.99,2.52E+06,294.87,1.52E+06,
053118Xim_G6_BF22,50,TE,I,9000,246.73,374.48,31.481,1931.4,1.74E+07,1020.1,9.18E+06,55.83,5.02E+05,501.73,4.52E+06,230.63,2.08E+06,
