Embryo Id,Cell ID,Identity,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum, 
061218Xim_G6_BH3,1,TE,I,7369,133.79,270.56,3.7909,2804.6,2.07E+07,96.763,7.13E+05,39.343,2.90E+05,469.26,3.46E+06,340.85,2.51E+06,
061218Xim_G6_BH3,2,TE,I,5644,348.43,192.35,4.9674,2979.3,1.68E+07,93.751,5.29E+05,136.91,7.73E+05,532.75,3.01E+06,430.05,2.43E+06,
061218Xim_G6_BH3,3,TE,I,7376,145.12,345.66,5.2869,1895.6,1.40E+07,76.121,5.61E+05,35.49,2.62E+05,533.52,3.94E+06,272.44,2.01E+06,
061218Xim_G6_BH3,4,TE,I,5530,270.54,175.59,6.4494,2928.8,1.62E+07,90.982,5.03E+05,44.074,2.44E+05,530.69,2.93E+06,232.52,1.29E+06,
061218Xim_G6_BH3,5,TE,I,6594,135.54,192.37,6.2059,2635.7,1.74E+07,78.754,5.19E+05,43.268,2.85E+05,530.21,3.50E+06,468.11,3.09E+06,
061218Xim_G6_BH3,6,TE,I,7689,371.44,302.7,6.0173,2241.7,1.72E+07,95.103,7.31E+05,41.361,3.18E+05,511.12,3.93E+06,162.51,1.25E+06,
061218Xim_G6_BH3,7,TE,I,8081,328.81,134.87,8.4428,2255.2,1.82E+07,83.279,6.73E+05,41.039,3.32E+05,510.88,4.13E+06,191.75,1.55E+06,
061218Xim_G6_BH3,8,TE,I,6501,244.48,154.35,8.641,2656.2,1.73E+07,87.162,5.67E+05,63.177,4.11E+05,531.11,3.45E+06,335.14,2.18E+06,
061218Xim_G6_BH3,9,TE,I,5881,371.31,167.14,8.7718,2749.2,1.62E+07,77.385,4.55E+05,59.02,3.47E+05,484.38,2.85E+06,271.62,1.60E+06,
061218Xim_G6_BH3,10,TE,I,5770,307.07,196.97,8.0369,2860.9,1.65E+07,92.103,5.31E+05,142.17,8.20E+05,518.21,2.99E+06,375.66,2.17E+06,
061218Xim_G6_BH3,11,TE,I,6789,383.04,230.65,7.3167,2563.1,1.74E+07,93.378,6.34E+05,44.139,3.00E+05,521.78,3.54E+06,139.22,9.45E+05,
061218Xim_G6_BH3,12,TE,I,7118,96.285,209.86,9.389,2274.5,1.62E+07,94.159,6.70E+05,38.962,2.77E+05,621.75,4.43E+06,158.67,1.13E+06,
