Embryo Id,Cell ID,Identity,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum, 
041318Xim_G6_AW8,1,TE,I,7852,264.16,291.44,4.5209,2836.8,2.23E+07,98.593,7.74E+05,67.071,5.27E+05,481.11,3.78E+06,1013.1,7.95E+06,
041318Xim_G6_AW8,2,TE,I,7212,211.19,263.89,5.2747,3201.3,2.31E+07,90.675,6.54E+05,56.113,4.05E+05,445.67,3.21E+06,1368.7,9.87E+06,
041318Xim_G6_AW8,3,TE,I,7035,250.62,203.15,7.0274,2983.4,2.10E+07,82.13,5.78E+05,40.805,2.87E+05,466.84,3.28E+06,617.21,4.34E+06,
041318Xim_G6_AW8,4,TE,I,7648,312.99,223.31,8.2899,2467.2,1.89E+07,78.483,6.00E+05,58.344,4.46E+05,467.1,3.57E+06,745.54,5.70E+06,
041318Xim_G6_AW8,5,TE,I,7693,196.12,224.75,11.124,2882.5,2.22E+07,89.618,6.89E+05,48.811,3.76E+05,438.58,3.37E+06,883.46,6.80E+06,
041318Xim_G6_AW8,6,TE,I,11400,207.88,316.19,11.945,2895.4,3.30E+07,70.824,8.07E+05,42.772,4.88E+05,451.65,5.15E+06,389.21,4.44E+06,
041318Xim_G6_AW8,7,TE,I,7309,131.3,274,12.785,3239.3,2.37E+07,66.246,4.84E+05,369.1,2.70E+06,461.23,3.37E+06,257,1.88E+06,
041318Xim_G6_AW8,8,ICM,I,9262,165.22,288.5,12.061,2683.1,2.49E+07,59.478,5.51E+05,424.63,3.93E+06,407.26,3.77E+06,981.1,9.09E+06,
041318Xim_G6_AW8,9,TE,I,11638,320.14,310.02,12.188,2619,3.05E+07,63.393,7.38E+05,38.093,4.43E+05,476.23,5.54E+06,224.4,2.61E+06,
041318Xim_G6_AW8,10,ICM,I,13550,173.3,246.27,15.825,3034.1,4.11E+07,67.7,9.17E+05,85.233,1.15E+06,436.94,5.92E+06,1449.9,1.96E+07,
041318Xim_G6_AW8,11,TE,I,11311,363.9,247.66,16.959,2482.9,2.81E+07,72.538,8.20E+05,71.216,8.06E+05,460.92,5.21E+06,368.84,4.17E+06,
041318Xim_G6_AW8,12,TE,I,9317,151.74,324.45,18.062,2809.9,2.62E+07,77.236,7.20E+05,52.747,4.91E+05,464.17,4.32E+06,930.2,8.67E+06,
041318Xim_G6_AW8,13,TE,I,6773,234.71,358.82,16.586,3020.3,2.05E+07,62.517,4.23E+05,128.2,8.68E+05,454.55,3.08E+06,967.51,6.55E+06,
041318Xim_G6_AW8,14,TE,I,12170,252.6,162.94,19.106,2757,3.36E+07,68.717,8.36E+05,105.32,1.28E+06,460.79,5.61E+06,433.39,5.27E+06,
041318Xim_G6_AW8,15,TE,I,10069,284.58,361.59,17.376,2666.8,2.69E+07,53.722,5.41E+05,30.646,3.09E+05,491.55,4.95E+06,273.05,2.75E+06,
041318Xim_G6_AW8,16,TE,I,14089,140.99,216.11,20.376,3086.7,4.35E+07,70.031,9.87E+05,52.503,7.40E+05,421.29,5.94E+06,749.48,1.06E+07,
041318Xim_G6_AW8,17,TE,I,6032,311.51,161.74,21.291,2504.3,1.51E+07,74.444,4.49E+05,31.675,1.91E+05,449.82,2.71E+06,515.36,3.11E+06,
041318Xim_G6_AW8,18,ICM,I,21355,133,288,23,2853.927,,58.587,,535.682,,422.524,,983.924,,
041318Xim_G6_AW8,18.2,ICM,I,21355,147,309,23,2631.858,,49.814,,123.13,,445.038,,1018.224,,
041318Xim_G6_AW8,19,ICM,I,8032,155.95,259.38,24.605,2063,1.66E+07,46.522,3.74E+05,116.31,9.34E+05,469.74,3.77E+06,918.68,7.38E+06,
041318Xim_G6_AW8,21,TE,I,6699,230.55,381.55,25.861,2614.5,1.75E+07,53.014,3.55E+05,49.099,3.29E+05,472.9,3.17E+06,813.85,5.45E+06,
041318Xim_G6_AW8,22,TE,I,5008,113.86,257.74,27.448,2238.6,1.12E+07,48.291,2.42E+05,104.67,5.24E+05,384.71,1.93E+06,826.6,4.14E+06,
041318Xim_G6_AW8,26,TE,I,17892,383.18,324.66,33.548,2201.5,3.94E+07,55.483,9.93E+05,40.625,7.27E+05,473.82,8.48E+06,506.12,9.06E+06,
041318Xim_G6_AW8,27,TE,I,6471,320.69,384.74,28.374,2269.9,1.47E+07,55.159,3.57E+05,52.099,3.37E+05,474.09,3.07E+06,765.79,4.96E+06,
041318Xim_G6_AW8,29,TE,I,14329,389.52,200.54,32.664,1639.5,2.35E+07,57.858,8.29E+05,27.367,3.92E+05,464.38,6.65E+06,225.47,3.23E+06,
041318Xim_G6_AW8,32,TE,I,12630,213.51,160.23,33.912,2166.7,2.74E+07,53.609,6.77E+05,51.441,6.50E+05,498.26,6.29E+06,209.54,2.65E+06,
041318Xim_G6_AW8,34,ICM,I,1811,151.73,231.38,29.371,2139.5,3.87E+06,47.304,85668,614.66,1.11E+06,442.16,8.01E+05,650.29,1.18E+06,
041318Xim_G6_AW8,35,TE,I,6365,292.61,405.07,36.847,2248.5,1.43E+07,48.524,3.09E+05,37.612,2.39E+05,447.97,2.85E+06,710.19,4.52E+06,
041318Xim_G6_AW8,36,TE,M,8446,127.62,306.27,35.781,2382.9,2.01E+07,34.507,2.91E+05,34.666,2.93E+05,450.63,3.81E+06,196.17,1.66E+06,
041318Xim_G6_AW8,37,ICM,I,15168,142,273,32,1581.556,,35.457,,263.219,,390.994,,238.582,,
041318Xim_G6_AW8,37.2,ICM,I,15168,147,259,38,1372.152,,34.312,,164.255,,413.663,,415.381,,
041318Xim_G6_AW8,38,TE,I,5539,263.99,120.98,47.032,1715.6,9.50E+06,40.294,2.23E+05,160.64,8.90E+05,477.57,2.65E+06,301.23,1.67E+06,
041318Xim_G6_AW8,40,TE,I,13028,134.35,267.01,48.744,1011.5,1.32E+07,34.572,4.50E+05,84.111,1.10E+06,366.05,4.77E+06,260.51,3.39E+06,
041318Xim_G6_AW8,41,TE,I,8311,255.41,408.29,49.293,1623.9,1.35E+07,47.29,3.93E+05,44.329,3.68E+05,428.74,3.56E+06,335.58,2.79E+06,
041318Xim_G6_AW8,42,TE,I,9064,316.66,131.22,51.3,949.09,8.60E+06,38.867,3.52E+05,24.994,2.27E+05,436.72,3.96E+06,267.22,2.42E+06,
041318Xim_G6_AW8,43,TE,I,19860,180.58,347.43,53.746,862.43,1.71E+07,30.882,6.13E+05,20.073,3.99E+05,462.62,9.19E+06,179.23,3.56E+06,
041318Xim_G6_AW8,44,TE,I,17952,161,203.51,53.941,644.26,1.16E+07,27.321,4.90E+05,22.243,3.99E+05,389.54,6.99E+06,175.7,3.15E+06,
041318Xim_G6_AW8,45,TE,I,8212,366.78,374.32,56.422,1098.2,9.02E+06,30.809,2.53E+05,37.141,3.05E+05,447.61,3.68E+06,130.8,1.07E+06,
041318Xim_G6_AW8,46,TE,I,8932,367.74,172.04,58.855,837.37,7.48E+06,34.759,3.10E+05,33.934,3.03E+05,388.31,3.47E+06,105.4,9.41E+05,
041318Xim_G6_AW8,47,TE,I,10984,392.62,309.7,58.611,773.88,8.50E+06,33.059,3.63E+05,25.729,2.83E+05,454.61,4.99E+06,172.77,1.90E+06,
041318Xim_G6_AW8,48,TE,I,13358,217.9,152.41,60.625,835.71,1.12E+07,32.715,4.37E+05,35.869,4.79E+05,373.11,4.98E+06,178.21,2.38E+06,
041318Xim_G6_AW8,49,TE,I,11842,404.2,245.34,61.926,808.59,9.58E+06,36.984,4.38E+05,38.293,4.53E+05,414.25,4.91E+06,299.31,3.54E+06,
041318Xim_G6_AW8,50,TE,I,7642,311.77,407.69,61.501,1194.3,9.13E+06,29.297,2.24E+05,20.757,1.59E+05,435.08,3.32E+06,107.98,8.25E+05,
041318Xim_G6_AW8,51,TE,I,8619,200.49,357.76,64.234,1088.7,9.38E+06,31.66,2.73E+05,18.98,1.64E+05,432.32,3.73E+06,201.25,1.73E+06,
041318Xim_G6_AW8,52,TE,I,13608,159.37,272.09,65.952,433.8,5.90E+06,23.303,3.17E+05,21.315,2.90E+05,355.89,4.84E+06,104.86,1.43E+06,
041318Xim_G6_AW8,53,TE,I,5431,298.12,126.65,66.947,985.5,5.35E+06,33.393,1.81E+05,114.34,6.21E+05,359.87,1.95E+06,241.81,1.31E+06,
041318Xim_G6_AW8,55,TE,I,8142,251.34,378.08,75.747,760.4,6.19E+06,28.286,2.30E+05,38.612,3.14E+05,503.96,4.10E+06,188.87,1.54E+06,
041318Xim_G6_AW8,56,TE,I,11146,363.06,205.44,78.272,488.63,5.45E+06,25.53,2.85E+05,27.839,3.10E+05,475.36,5.30E+06,118.47,1.32E+06,
041318Xim_G6_AW8,57,TE,I,15539,300.34,157.38,82.027,545.25,8.47E+06,25.712,4.00E+05,35.768,5.56E+05,487.03,7.57E+06,124.67,1.94E+06,
041318Xim_G6_AW8,58,TE,I,12040,233.86,172.64,83.006,421.9,5.08E+06,20.374,2.45E+05,18.465,2.22E+05,467.4,5.63E+06,140.75,1.69E+06,
041318Xim_G6_AW8,59,TE,I,10622,187.47,236.54,83.399,386.34,4.10E+06,20.632,2.19E+05,18.828,2.00E+05,464.08,4.93E+06,137.43,1.46E+06,
041318Xim_G6_AW8,60,TE,I,11516,210.33,309.69,84.792,439.34,5.06E+06,22.513,2.59E+05,47.419,5.46E+05,494.18,5.69E+06,128.21,1.48E+06,
041318Xim_G6_AW8,61,TE,I,14294,305.33,358.6,84.809,601.48,8.60E+06,25.965,3.71E+05,94.708,1.35E+06,486.43,6.95E+06,92.823,1.33E+06,
