 Embryo Id, Cell ID, Size,Identity, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
020917Xim_WT_AJ11,2,19929,TE,316.82,222.82,5.0416,2591.6,5.16E+07,86.691,1.73E+06,136,2.71E+06,248.93,4.96E+06,924.19,1.84E+07,
020917Xim_WT_AJ11,3,13796,TE,231.23,239,3.978,2866.1,3.95E+07,96.035,1.32E+06,42.689,5.89E+05,249.76,3.45E+06,576.18,7.95E+06,
020917Xim_WT_AJ11,4,5577,TE,259.26,314.78,4.0308,3071.5,1.71E+07,3578.5,2.00E+07,173.99,9.70E+05,245.75,1.37E+06,722.53,4.03E+06,
020917Xim_WT_AJ11,7,15709,TE,333.76,308.74,9.9475,1982.3,3.11E+07,1836.8,2.89E+07,80.13,1.26E+06,250.86,3.94E+06,334.63,5.26E+06,
020917Xim_WT_AJ11,8,14590,TE,163.43,295.12,12.429,2834.9,4.14E+07,2476,3.61E+07,97.269,1.42E+06,232.37,3.39E+06,472.57,6.89E+06,
020917Xim_WT_AJ11,9,9905,ICM,168.77,250.92,14.006,2827.4,2.80E+07,97.278,9.64E+05,76.725,7.60E+05,255.37,2.53E+06,975.16,9.66E+06,
020917Xim_WT_AJ11,10,14309,TE,173.74,180.57,15.364,2932.8,4.20E+07,72.257,1.03E+06,35.004,5.01E+05,244.07,3.49E+06,571.79,8.18E+06,
020917Xim_WT_AJ11,11,16584,ICM,140.05,218.22,16.692,2981.2,4.94E+07,87.107,1.44E+06,463.65,7.69E+06,237.45,3.94E+06,190.24,3.15E+06,
020917Xim_WT_AJ11,11.2,16584,ICM,140.05,218.22,16.692,3420.332,4.94E+07,66.985,1.44E+06,678.165,7.69E+06,232.051,3.94E+06,153.901,3.15E+06,
020917Xim_WT_AJ11,12,6668,ICM,127.54,270.28,17.341,2280.7,1.52E+07,92.588,6.17E+05,298.54,1.99E+06,279.36,1.86E+06,142.33,9.49E+05,
020917Xim_WT_AJ11,13,17074,TE,311.82,141.73,19.742,2667.7,4.55E+07,68.91,1.18E+06,50.675,8.65E+05,245.63,4.19E+06,557.79,9.52E+06,
020917Xim_WT_AJ11,14,5583,TE,194.19,349.95,17.594,2888.7,1.61E+07,3207,1.79E+07,122.05,6.81E+05,230.86,1.29E+06,494.41,2.76E+06,
020917Xim_WT_AJ11,15,12391,TE,266.66,377.8,19.65,1745.8,2.16E+07,2375.1,2.94E+07,86.364,1.07E+06,235.25,2.92E+06,128.79,1.60E+06,
020917Xim_WT_AJ11,16,7943,ICM,107.06,239.69,21.378,2345.8,1.86E+07,81.583,6.48E+05,617.98,4.91E+06,225.49,1.79E+06,220.74,1.75E+06,
020917Xim_WT_AJ11,18,15083,TE,367.85,163.26,25.719,2255.3,3.40E+07,70.204,1.06E+06,43.477,6.56E+05,225.47,3.40E+06,405.29,6.11E+06,
020917Xim_WT_AJ11,19,11720,TE,389.28,303.11,24.038,1809,2.12E+07,2229.1,2.61E+07,77.059,9.03E+05,241.78,2.83E+06,130.9,1.53E+06,
020917Xim_WT_AJ11,20,13461,TE,98.287,200.09,27.689,2981.5,4.01E+07,84.232,1.13E+06,43.343,5.83E+05,221.32,2.98E+06,540.17,7.27E+06,
020917Xim_WT_AJ11,21,3508,ICM,129.38,281.66,28.689,2314.2,8.12E+06,58.557,2.05E+05,79.536,2.79E+05,230.31,8.08E+05,385.79,1.35E+06,
020917Xim_WT_AJ11,22,12798,TE,137.27,329.23,29.671,1933.6,2.47E+07,1613.7,2.07E+07,65.753,8.42E+05,238.01,3.05E+06,126.74,1.62E+06,
020917Xim_WT_AJ11,23,7102,TE,184.66,392.49,32.172,1726.5,1.23E+07,62.971,4.47E+05,57.475,4.08E+05,242.53,1.72E+06,408.98,2.90E+06,
020917Xim_WT_AJ11,24,35201,ICM,105.97,225.38,41.062,1518.7,5.35E+07,58.25,2.05E+06,262.95,9.26E+06,220.34,7.76E+06,459.53,1.62E+07,
020917Xim_WT_AJ11,24.2,35201,ICM,105.97,225.38,41.062,1653.552,5.35E+07,64.031,2.05E+06,70.548,9.26E+06,235.101,7.76E+06,1015.925,1.62E+07,
020917Xim_WT_AJ11,24.3,35201,ICM,105.97,225.38,41.062,1543.217,5.35E+07,58.227,2.05E+06,559.489,9.26E+06,221.486,7.76E+06,165.645,1.62E+07,
020917Xim_WT_AJ11,25,11677,TE,359.48,375.64,34.502,1342.5,1.57E+07,1546.8,1.81E+07,64.531,7.54E+05,224.27,2.62E+06,119.52,1.40E+06,
020917Xim_WT_AJ11,26,7504,TE,274.07,94.797,36.364,2578.4,1.93E+07,60.805,4.56E+05,26.679,2.00E+05,247.79,1.86E+06,205.21,1.54E+06,
020917Xim_WT_AJ11,27,9497,TE,218.47,103.49,36.808,2235.2,2.12E+07,71.161,6.76E+05,29.241,2.78E+05,242.17,2.30E+06,296.26,2.81E+06,
020917Xim_WT_AJ11,28,6291,ICM,137.91,240.17,31.309,1669.2,1.05E+07,68.915,4.34E+05,61.419,3.86E+05,224.96,1.42E+06,793,4.99E+06,
020917Xim_WT_AJ11,29,15437,TE,424.03,232.31,40.989,1673.7,2.58E+07,56.504,8.72E+05,33.03,5.10E+05,218.99,3.38E+06,254.65,3.93E+06,
020917Xim_WT_AJ11,30,10821,TE,236.92,426.01,42.616,1196.4,1.29E+07,1089.5,1.18E+07,51.307,5.55E+05,238.77,2.58E+06,214.88,2.33E+06,
020917Xim_WT_AJ11,31,12929,TE,358.94,118.38,42.569,2268.5,2.93E+07,56.67,7.33E+05,28.571,3.69E+05,234.48,3.03E+06,152.31,1.97E+06,
020917Xim_WT_AJ11,32,10157,TE,119.08,339.07,42.264,1117.9,1.14E+07,113.95,1.16E+06,47.421,4.82E+05,232.41,2.36E+06,290.42,2.95E+06,
020917Xim_WT_AJ11,33,12733,TE,414.93,329.23,44.81,1188.2,1.51E+07,1357.2,1.73E+07,56.044,7.14E+05,222.8,2.84E+06,106.74,1.36E+06,
020917Xim_WT_AJ11,34,10244,TE,323.05,416.86,44.703,973.98,9.98E+06,1171.5,1.20E+07,52.767,5.41E+05,253.66,2.60E+06,137.23,1.41E+06,
020917Xim_WT_AJ11,35,14328,TE,108.55,165.49,50.291,1539.8,2.21E+07,45.927,6.58E+05,25.338,3.63E+05,262.89,3.77E+06,285.9,4.10E+06,
020917Xim_WT_AJ11,36,18559,TE,86.094,261.48,51.883,819.31,1.52E+07,77.718,1.44E+06,40.283,7.48E+05,229.9,4.27E+06,189.35,3.51E+06,
020917Xim_WT_AJ11,37,49655,TE,403.71,153.91,60.972,1335,6.63E+07,44.904,2.23E+06,23.846,1.18E+06,226.12,1.12E+07,191.32,9.50E+06,
020917Xim_WT_AJ11,37.2,49655,TE,403.71,153.91,60.972,1372.593,6.63E+07,40.827,2.23E+06,22.416,1.18E+06,194.307,1.12E+07,182.806,9.50E+06,
020917Xim_WT_AJ11,38,13489,TE,154.23,404.74,53.428,1243.6,1.68E+07,904.59,1.22E+07,45.099,6.08E+05,251.34,3.39E+06,75.623,1.02E+06,
020917Xim_WT_AJ11,39,27242,TE,279.09,83.284,59.875,1333,3.63E+07,41.733,1.14E+06,28.135,7.66E+05,229.92,6.26E+06,172.57,4.70E+06,
020917Xim_WT_AJ11,40,17635,TE,103.75,351.8,63.143,780.4,1.38E+07,452.29,7.98E+06,29.583,5.22E+05,235.7,4.16E+06,57.312,1.01E+06,
020917Xim_WT_AJ11,41,16723,TE,191.33,107.4,64.346,1324.9,2.22E+07,43.938,7.35E+05,20.892,3.49E+05,222.22,3.72E+06,163.67,2.74E+06,
020917Xim_WT_AJ11,43,10824,TE,289.1,438.94,63.909,670.08,7.25E+06,44.684,4.84E+05,25.774,2.79E+05,211.27,2.29E+06,170.15,1.84E+06,
020917Xim_WT_AJ11,44,13575,TE,432.68,266,66.529,610.77,8.29E+06,1546.3,2.10E+07,57.594,7.82E+05,192.76,2.62E+06,87.043,1.18E+06,
020917Xim_WT_AJ11,45,10092,TE,82.056,277.31,65.172,594.05,6.00E+06,1098.8,1.11E+07,49.126,4.96E+05,197.13,1.99E+06,124.41,1.26E+06,
020917Xim_WT_AJ11,46,6965,TE,104.86,161.32,65.479,1253.4,8.73E+06,29.568,2.06E+05,20.014,1.39E+05,219.8,1.53E+06,151.06,1.05E+06,
020917Xim_WT_AJ11,47,10211,TE,214.53,438.62,65.902,752.59,7.68E+06,49.135,5.02E+05,26.547,2.71E+05,207.09,2.11E+06,176.48,1.80E+06,
020917Xim_WT_AJ11,48,11647,TE,364.11,399.84,69.268,551.65,6.43E+06,42.853,4.99E+05,20.851,2.43E+05,219.55,2.56E+06,97.145,1.13E+06,
020917Xim_WT_AJ11,51,13497,TE,407.08,363.1,72.965,513.02,6.92E+06,1245.7,1.68E+07,51.224,6.91E+05,208.38,2.81E+06,86.041,1.16E+06,
020917Xim_WT_AJ11,52,8577,TE,132.37,394.9,73.825,624.83,5.36E+06,1367.2,1.17E+07,51.479,4.42E+05,197.38,1.69E+06,70.505,6.05E+05,
020917Xim_WT_AJ11,53,11651,TE,333.09,415.43,79.874,525,6.12E+06,35.352,4.12E+05,19.654,2.29E+05,209.76,2.44E+06,92.771,1.08E+06,
020917Xim_WT_AJ11,54,7534,TE,84.842,248.36,77.57,549.25,4.14E+06,84.327,6.35E+05,18.583,1.40E+05,181.37,1.37E+06,83.001,6.25E+05,
020917Xim_WT_AJ11,55,10219,TE,195.29,429.1,77.875,589.8,6.03E+06,78.352,8.01E+05,24.191,2.47E+05,204.94,2.09E+06,177.71,1.82E+06,
020917Xim_WT_AJ11,56,10965,TE,112.64,169.5,78.823,580.42,6.36E+06,28.031,3.07E+05,20.061,2.20E+05,200.71,2.20E+06,125.48,1.38E+06,
020917Xim_WT_AJ11,57,10790,TE,258.79,436.78,83.032,483.71,5.22E+06,32.244,3.48E+05,19.685,2.12E+05,227.57,2.46E+06,95.956,1.04E+06,
020917Xim_WT_AJ11,61,9825,TE,394.33,217.04,87.267,637.1,6.26E+06,1417.2,1.39E+07,53.078,5.21E+05,232.72,2.29E+06,100.57,9.88E+05,
020917Xim_WT_AJ11,62,32651,TE,256.84,102.02,88.655,669.31,2.19E+07,27.755,9.06E+05,24.108,7.87E+05,229.13,7.48E+06,105.38,3.44E+06,
020917Xim_WT_AJ11,62.2,32651,TE,257,111,98,477.978,,24.768,,20.881,,247.739,,82.159,,
020917Xim_WT_AJ11,63,12109,TE,110.77,354.73,83.621,414.1,5.01E+06,1039.6,1.26E+07,44.244,5.36E+05,200.91,2.43E+06,83.588,1.01E+06,
020917Xim_WT_AJ11,64,11539,TE,419.01,294.94,88.14,447.92,5.17E+06,1083.7,1.25E+07,44.662,5.15E+05,234.26,2.70E+06,85.944,9.92E+05,
020917Xim_WT_AJ11,65,8509,TE,173.3,416.12,87.048,517.53,4.40E+06,1229.6,1.05E+07,49.179,4.18E+05,201.92,1.72E+06,79.095,6.73E+05,
020917Xim_WT_AJ11,66,10362,TE,156.83,143.8,89.03,493.6,5.11E+06,22.389,2.32E+05,16.367,1.70E+05,225.23,2.33E+06,86.316,8.94E+05,
020917Xim_WT_AJ11,67,12254,TE,107.12,303.78,93.166,265.99,3.26E+06,28.265,3.46E+05,16.122,1.98E+05,230.32,2.82E+06,68.342,8.37E+05,
020917Xim_WT_AJ11,68,12945,TE,338.96,162.92,96.351,868.32,1.12E+07,849.91,1.10E+07,40.135,5.20E+05,225.18,2.91E+06,129.09,1.67E+06,
020917Xim_WT_AJ11,69,10832,TE,214.16,411.5,96.623,359.63,3.90E+06,30.588,3.31E+05,17.354,1.88E+05,265.53,2.88E+06,91.832,9.95E+05,
020917Xim_WT_AJ11,70,10145,TE,316.49,409.44,95.088,402.63,4.08E+06,25.483,2.59E+05,17.635,1.79E+05,252.98,2.57E+06,91.107,9.24E+05,
020917Xim_WT_AJ11,71,18201,TE,156.71,370.57,99.925,387.2,7.05E+06,887.97,1.62E+07,38.448,7.00E+05,262.68,4.78E+06,50.952,9.27E+05,
020917Xim_WT_AJ11,72,13659,TE,366.21,352.15,100.78,322.6,4.41E+06,975.6,1.33E+07,42.371,5.79E+05,249.96,3.41E+06,52.346,7.15E+05,
020917Xim_WT_AJ11,73,15211,TE,125.49,220.26,99.171,177.46,2.70E+06,18.513,2.82E+05,20.041,3.05E+05,171.89,2.61E+06,47.619,7.24E+05,
