Embryo Id,Cell ID,Identity,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum, 
041918Xim_G6_AZ15,1,TE,I,18156,192.58,247.97,3.7653,2484.8,4.51E+07,76.902,1.40E+06,38.228,6.94E+05,439.75,7.98E+06,541.07,9.82E+06,
041918Xim_G6_AZ15,2,TE,M,22416,353.1,233.14,5.4024,3194.4,7.16E+07,44.34,9.94E+05,46.408,1.04E+06,456.97,1.02E+07,192.34,4.31E+06,
041918Xim_G6_AZ15,3,TE,I,21462,292.83,170.76,7.1839,2181,4.68E+07,68.906,1.48E+06,40.934,8.79E+05,456.46,9.80E+06,402.46,8.64E+06,
041918Xim_G6_AZ15,4,TE,I,8197,331.31,343.07,5.13,2889.8,2.37E+07,3250.2,2.66E+07,148.16,1.21E+06,454.97,3.73E+06,845.1,6.93E+06,
041918Xim_G6_AZ15,5,TE,I,13489,262.39,364.56,5.676,1735.7,2.34E+07,1926.9,2.60E+07,78.346,1.06E+06,452.09,6.10E+06,338.56,4.57E+06,
041918Xim_G6_AZ15,6,TE,I,16037,310.28,412.61,16.87,2669.7,4.28E+07,2801.6,4.49E+07,104.64,1.68E+06,478.69,7.68E+06,730.07,1.17E+07,
041918Xim_G6_AZ15,7,TE,I,23133,132.6,192.68,15.908,2322.8,5.37E+07,79.486,1.84E+06,42.572,9.85E+05,458.37,1.06E+07,454.73,1.05E+07,
041918Xim_G6_AZ15,8,TE,I,10138,417.17,331.45,13.731,3426.5,3.47E+07,70.105,7.11E+05,89.336,9.06E+05,442.57,4.49E+06,580.41,5.88E+06,
041918Xim_G6_AZ15,9,TE,I,7394,373.73,377.42,12.655,2871.7,2.12E+07,3520.7,2.60E+07,156.76,1.16E+06,460.87,3.41E+06,928.36,6.86E+06,
041918Xim_G6_AZ15,10,TE,I,14090,220.84,120.72,18.401,2164.2,3.05E+07,69.086,9.73E+05,36.826,5.19E+05,459.53,6.47E+06,545.53,7.69E+06,
041918Xim_G6_AZ15,11,TE,I,7926,166.96,327.38,14.681,2664.1,2.11E+07,3242.6,2.57E+07,128.68,1.02E+06,416.83,3.30E+06,752.84,5.97E+06,
041918Xim_G6_AZ15,12,TE,I,14138,440.47,210.06,17.163,2956.7,4.18E+07,79.184,1.12E+06,42.205,5.97E+05,446.94,6.32E+06,522.5,7.39E+06,
041918Xim_G6_AZ15,13,TE,M,15882,371.56,116.89,23.845,3350.8,5.32E+07,43.159,6.85E+05,27.747,4.41E+05,437.55,6.95E+06,316.07,5.02E+06,
041918Xim_G6_AZ15,14,TE,I,8090,198.89,388.74,20.567,2588,2.09E+07,3357.1,2.72E+07,122.07,9.88E+05,454.45,3.68E+06,908.51,7.35E+06,
041918Xim_G6_AZ15,16,ICM,I,13334,124.14,246.4,26.242,2073.8,2.77E+07,75.779,1.01E+06,95.249,1.27E+06,450.67,6.01E+06,111.99,1.49E+06,
041918Xim_G6_AZ15,20,ICM,I,14635,125.84,296.83,28.832,2058.4,3.01E+07,74.526,1.09E+06,316.88,4.64E+06,479.15,7.01E+06,206.99,3.03E+06,
041918Xim_G6_AZ15,21,TE,I,5304,453.45,320.89,28.411,2985.6,1.58E+07,1803,9.56E+06,68.623,3.64E+05,505.33,2.68E+06,709.85,3.77E+06,
041918Xim_G6_AZ15,22,ICM,I,10221,95.221,264.61,31.138,2246.6,2.30E+07,70.336,7.19E+05,185.22,1.89E+06,425.56,4.35E+06,98.976,1.01E+06,
041918Xim_G6_AZ15,23,ICM,I,32618,116,200,32,1838.042,,67.835,,180.353,,438.736,,106.098,,
041918Xim_G6_AZ15,23.2,ICM,I,32618,129,172,29,1628.018,,72.401,,147.733,,436.367,,117.893,,
041918Xim_G6_AZ15,26,TE,I,5539,413.41,378.91,32.873,2537.5,1.41E+07,1447.3,8.02E+06,56.966,3.16E+05,510.43,2.83E+06,449.94,2.49E+06,
041918Xim_G6_AZ15,27,TE,I,16396,93.832,310.31,36.905,2785.3,4.57E+07,56.798,9.31E+05,74.801,1.23E+06,427.29,7.01E+06,365.79,6.00E+06,
041918Xim_G6_AZ15,28,TE,I,14719,179.43,133.37,37.096,1084.3,1.60E+07,54.606,8.04E+05,32.475,4.78E+05,439.61,6.47E+06,96.804,1.42E+06,
041918Xim_G6_AZ15,29,ICM,I,15215,82.568,222.48,39.916,1624.9,2.47E+07,65.086,9.90E+05,154.72,2.35E+06,449.2,6.83E+06,92.699,1.41E+06,
041918Xim_G6_AZ15,30,ICM,I,6638,147.46,294.02,37.035,1645.9,1.09E+07,69.314,4.60E+05,50.941,3.38E+05,450.97,2.99E+06,964.94,6.41E+06,
041918Xim_G6_AZ15,31,ICM,I,12120,122,242,36,1652.193,,69.385,,228.596,,435.255,,115.231,,
041918Xim_G6_AZ15,31.2,ICM,I,12120,112,283,41,1587.903,,61.193,,266.499,,445.699,,141.814,,
041918Xim_G6_AZ15,32,TE,I,12425,474.31,257.76,42.582,2386.2,2.96E+07,56.034,6.96E+05,30.927,3.84E+05,451.36,5.61E+06,405.93,5.04E+06,
041918Xim_G6_AZ15,33,ICM,I,5665,160.48,334.97,39.288,1592.6,9.02E+06,51.519,2.92E+05,31.884,1.81E+05,397.57,2.25E+06,542.48,3.07E+06,
041918Xim_G6_AZ15,34,TE,I,11224,310.98,423.97,41.213,1008.8,1.13E+07,1453.3,1.63E+07,59.752,6.71E+05,397.65,4.46E+06,353.8,3.97E+06,
041918Xim_G6_AZ15,35,ICM,I,10391,146.44,179.78,40.901,1001.4,1.04E+07,57.461,5.97E+05,218.1,2.27E+06,401.27,4.17E+06,84.007,8.73E+05,
041918Xim_G6_AZ15,36,ICM,I,6599,156.48,224.77,42.79,1222.2,8.07E+06,52.658,3.47E+05,38.419,2.54E+05,459.48,3.03E+06,694.99,4.59E+06,
041918Xim_G6_AZ15,37,TE,I,8293,179.93,394.04,44.509,1133,9.40E+06,1513.8,1.26E+07,63.712,5.28E+05,382.91,3.18E+06,498.96,4.14E+06,
