Embryo Id,Cell ID,Identity,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum, 
041318Xim_G6_AW2,1,TE,I,10628,235.59,243.98,4.5418,2729.1,2.90E+07,3541.6,3.76E+07,409.87,4.36E+06,490.62,5.21E+06,1444.6,1.54E+07,
041318Xim_G6_AW2,2,TE,I,10488,273.79,305.47,5.125,2843.6,2.98E+07,3419.3,3.59E+07,365.03,3.83E+06,487.14,5.11E+06,836.65,8.77E+06,
041318Xim_G6_AW2,3,TE,I,11883,188,217.31,8.6991,3146.5,3.74E+07,3181,3.78E+07,228.3,2.71E+06,453.48,5.39E+06,1485.4,1.77E+07,
041318Xim_G6_AW2,4,TE,I,14272,141.75,249.79,7.4191,3403.3,4.86E+07,2897.8,4.14E+07,189.06,2.70E+06,451.76,6.45E+06,1764,2.52E+07,
041318Xim_G6_AW2,5,TE,I,12682,342.08,231.63,9.0464,2000.5,2.54E+07,2948.4,3.74E+07,364.87,4.63E+06,473.94,6.01E+06,638.66,8.10E+06,
041318Xim_G6_AW2,6,ICM,I,12171,184.93,275.24,10.542,2777.3,3.38E+07,1272.6,1.55E+07,132.87,1.62E+06,472.87,5.76E+06,2440.7,2.97E+07,
041318Xim_G6_AW2,7,TE,I,11821,297.59,176.99,11.94,1954.1,2.31E+07,2957.8,3.50E+07,449.87,5.32E+06,475.64,5.62E+06,690.21,8.16E+06,
041318Xim_G6_AW2,8,TE,I,15625,91.514,286.29,15.411,3339.4,5.22E+07,2677.1,4.18E+07,172.8,2.70E+06,471.06,7.36E+06,838.13,1.31E+07,
041318Xim_G6_AW2,9,TE,I,11645,350.5,319.88,12.51,2250.5,2.62E+07,3017,3.51E+07,283.41,3.30E+06,485.11,5.65E+06,616.01,7.17E+06,
041318Xim_G6_AW2,10,TE,I,23898,176,323,12,3289.759,,1577.619,,169.763,,482.79,,709.679,,
041318Xim_G6_AW2,10.2,ICM,I,23898,165,313,20,3597.389,,2891.592,,131.275,,456.643,,690.007,,
041318Xim_G6_AW2,11,TE,I,9553,224.43,352.76,13.103,2921.2,2.79E+07,3214.5,3.07E+07,159.99,1.53E+06,486.58,4.65E+06,720,6.88E+06,
041318Xim_G6_AW2,12,ICM,I,9121,157.73,228.95,17.351,2799.4,2.55E+07,1126.5,1.03E+07,634.24,5.78E+06,469.7,4.28E+06,1559.4,1.42E+07,
041318Xim_G6_AW2,13,ICM,I,10713,118.04,263.14,15.765,3336.9,3.57E+07,2501.1,2.68E+07,728.14,7.80E+06,485.75,5.20E+06,301.8,3.23E+06,
