 Embryo Id, Cell ID, Size,Identity, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
020917Xim_WT_AJ8,2,13577,TE,293.65,207.1,5.2609,2709.2,3.68E+07,99.261,1.35E+06,50.794,6.90E+05,224.53,3.05E+06,524.51,7.12E+06,
020917Xim_WT_AJ8,3,6608,TE,232.35,216.96,4.5275,3097.9,2.05E+07,94.532,6.25E+05,36.031,2.38E+05,224.38,1.48E+06,161.4,1.07E+06,
020917Xim_WT_AJ8,11,12279,TE,213.51,300.72,6.0686,3462.8,4.25E+07,3034.2,3.73E+07,98.654,1.21E+06,236.99,2.91E+06,200.12,2.46E+06,
020917Xim_WT_AJ8,12,14189,TE,192.68,248.01,6.7545,3080.1,4.37E+07,90.764,1.29E+06,47.202,6.70E+05,238.88,3.39E+06,738.73,1.05E+07,
020917Xim_WT_AJ8,13,5595,TE,272.05,274.19,5.7208,1944.1,1.09E+07,85.875,4.80E+05,41.639,2.33E+05,236.67,1.32E+06,378.69,2.12E+06,
020917Xim_WT_AJ8,14,6253,TE,266.81,180.2,7.9507,3005.9,1.88E+07,85.961,5.38E+05,34.665,2.17E+05,234.05,1.46E+06,153.19,9.58E+05,
020917Xim_WT_AJ8,15,11821,TE,370.83,224.52,7.0497,2168.9,2.56E+07,65.887,7.79E+05,33.031,3.90E+05,218.11,2.58E+06,117.08,1.38E+06,
020917Xim_WT_AJ8,16,8921,TE,319.34,254.91,7.2845,2163.1,1.93E+07,90.956,8.11E+05,39.188,3.50E+05,235.38,2.10E+06,159.81,1.43E+06,
020917Xim_WT_AJ8,17,8311,TE,349.92,287.81,8.9691,2824.9,2.35E+07,70.112,5.83E+05,26.231,2.18E+05,226.12,1.88E+06,98.223,8.16E+05,
020917Xim_WT_AJ8,18,4161,TE,278.64,296.56,8.5669,2044,8.51E+06,81.512,3.39E+05,40.631,1.69E+05,235.99,9.82E+05,364.46,1.52E+06,
020917Xim_WT_AJ8,19,1972,TE,308.06,317.59,8.752,1965.7,3.88E+06,74.448,1.47E+05,37.697,74339,230.57,4.55E+05,138.21,2.73E+05,
020917Xim_WT_AJ8,20,7956,TE,176.04,207.39,11.362,2826,2.25E+07,88.987,7.08E+05,39.084,3.11E+05,220.67,1.76E+06,501.32,3.99E+06,
020917Xim_WT_AJ8,21,6608,TE,167.14,304.63,11.427,3254.1,2.15E+07,82.095,5.42E+05,42.986,2.84E+05,207.83,1.37E+06,629.34,4.16E+06,
020917Xim_WT_AJ8,22,12956,TE,303.81,147.63,17.407,2346.8,3.04E+07,89.585,1.16E+06,37.725,4.89E+05,215.99,2.80E+06,482.76,6.25E+06,
020917Xim_WT_AJ8,23,8184,TE,222.66,164.69,16.286,2395.9,1.96E+07,87.532,7.16E+05,32.894,2.69E+05,211,1.73E+06,158.48,1.30E+06,
020917Xim_WT_AJ8,24,8761,TE,131.82,237.97,17.089,2718.9,2.38E+07,95.408,8.36E+05,38.165,3.34E+05,212.41,1.86E+06,387.49,3.39E+06,
020917Xim_WT_AJ8,25,10088,TE,137.25,281.33,16.219,2894.7,2.92E+07,100.61,1.01E+06,36.503,3.68E+05,242.59,2.45E+06,328.13,3.31E+06,
020917Xim_WT_AJ8,27,9825,TE,362.11,333.88,16.533,1722.8,1.69E+07,79.227,7.78E+05,41.996,4.13E+05,221.92,2.18E+06,314.64,3.09E+06,
020917Xim_WT_AJ8,28,9678,TE,250.98,348.98,17.855,2931.1,2.84E+07,1140.7,1.10E+07,60.672,5.87E+05,226.53,2.19E+06,207.19,2.01E+06,
020917Xim_WT_AJ8,29,10107,TE,380.97,177.9,18.626,1404.1,1.42E+07,75.55,7.64E+05,50.214,5.08E+05,217.28,2.20E+06,487.06,4.92E+06,
020917Xim_WT_AJ8,30,5535,TE,342.46,147.53,19.243,2326.8,1.29E+07,3636.3,2.01E+07,168.45,9.32E+05,205.89,1.14E+06,374.21,2.07E+06,
020917Xim_WT_AJ8,31,7805,TE,147.6,177.14,21.147,2816,2.20E+07,78.296,6.11E+05,32.526,2.54E+05,212.82,1.66E+06,345.33,2.70E+06,
020917Xim_WT_AJ8,33,6015,TE,222.03,141.65,21.151,2673.4,1.61E+07,73.894,4.44E+05,29.206,1.76E+05,219.91,1.32E+06,140.92,8.48E+05,
020917Xim_WT_AJ8,35,8671,TE,433.85,294.28,23.032,2323,2.01E+07,52.67,4.57E+05,29.635,2.57E+05,206.88,1.79E+06,106.56,9.24E+05,
020917Xim_WT_AJ8,36,37,TE,196,321,17,1020.2,37749,344.38,12742,54.514,2017,246.95,9137,163.38,6045,
020917Xim_WT_AJ8,37,7318,TE,143.92,332.48,24.307,2546.5,1.86E+07,75.846,5.55E+05,30.709,2.25E+05,211.87,1.55E+06,239.99,1.76E+06,
020917Xim_WT_AJ8,38,13709,TE,188.58,366.87,25.144,2825.7,3.87E+07,1749.4,2.40E+07,70.111,9.61E+05,230.7,3.16E+06,274.26,3.76E+06,
020917Xim_WT_AJ8,39,9699,TE,269.78,120.88,26.112,1843.6,1.79E+07,3297.3,3.20E+07,118.32,1.15E+06,215.78,2.09E+06,202.35,1.96E+06,
020917Xim_WT_AJ8,40,8311,TE,177.1,144.48,29.068,2247.1,1.87E+07,102.71,8.54E+05,32.949,2.74E+05,232.88,1.94E+06,247.71,2.06E+06,
020917Xim_WT_AJ8,41,7286,TE,94.92,287.05,28.209,2969.8,2.16E+07,167.65,1.22E+06,37.987,2.77E+05,232.31,1.69E+06,377.4,2.75E+06,
020917Xim_WT_AJ8,42,11676,TE,342.9,379.59,28.219,2343.1,2.74E+07,68.892,8.04E+05,29.822,3.48E+05,217.85,2.54E+06,203.29,2.37E+06,
020917Xim_WT_AJ8,43,13740,TE,443.34,220.73,30.031,1387,1.91E+07,55.305,7.60E+05,27.622,3.80E+05,228.92,3.15E+06,109.63,1.51E+06,
020917Xim_WT_AJ8,44,7710,TE,357.59,132.16,29.915,1565.1,1.21E+07,3509.6,2.71E+07,151.92,1.17E+06,219.97,1.70E+06,342.68,2.64E+06,
020917Xim_WT_AJ8,45,13363,ICM,145.19,238.13,30.911,1713.4,2.29E+07,62.542,8.36E+05,32.294,4.32E+05,230.38,3.08E+06,572.8,7.65E+06,
020917Xim_WT_AJ8,46,8542,TE,257.12,377.57,30.853,1620.6,1.38E+07,1145.4,9.78E+06,54.768,4.68E+05,227.17,1.94E+06,202.17,1.73E+06,
020917Xim_WT_AJ8,47,9320,TE,95.685,232.22,30.76,2436.4,2.27E+07,115.16,1.07E+06,31.382,2.92E+05,246.43,2.30E+06,227.02,2.12E+06,
020917Xim_WT_AJ8,48,25502,ICM,128.43,287.12,30.817,2071.1,5.28E+07,642.12,1.64E+07,50.639,1.29E+06,230.02,5.87E+06,745.79,1.90E+07,
020917Xim_WT_AJ8,48.2,25502,ICM,128.43,287.12,30.817,2127.271,5.28E+07,1197.449,1.64E+07,62.798,1.29E+06,235.603,5.87E+06,799.94,1.90E+07,
020917Xim_WT_AJ8,49,8688,TE,119.95,180.31,32.87,2136.9,1.86E+07,73.012,6.34E+05,29.527,2.57E+05,242.64,2.11E+06,218.31,1.90E+06,
020917Xim_WT_AJ8,50,9920,TE,402.6,368.43,33.403,1654.6,1.64E+07,53.255,5.28E+05,27.255,2.70E+05,214.07,2.12E+06,108.49,1.08E+06,
020917Xim_WT_AJ8,51,15786,TE,394.12,145.79,36.616,1256.1,1.98E+07,71.319,1.13E+06,29.542,4.66E+05,225.88,3.57E+06,272.87,4.31E+06,
020917Xim_WT_AJ8,52,4630,TE,175.23,192.91,37.018,577.1,2.67E+06,54.904,2.54E+05,30.534,1.41E+05,222.89,1.03E+06,56.852,2.63E+05,
020917Xim_WT_AJ8,53,10302,TE,431.13,332.58,39.18,1391.7,1.43E+07,44.838,4.62E+05,24.489,2.52E+05,237.57,2.45E+06,127.31,1.31E+06,
020917Xim_WT_AJ8,54,12714,TE,146.84,354.47,40.466,1655.7,2.11E+07,62.985,8.01E+05,27.511,3.50E+05,233.27,2.97E+06,298.7,3.80E+06,
020917Xim_WT_AJ8,55,19534,TE,296.59,406.55,46.021,1244.9,2.43E+07,1393.1,2.72E+07,57.165,1.12E+06,227.76,4.45E+06,146.84,2.87E+06,
020917Xim_WT_AJ8,56,18447,TE,317.52,115.56,43.407,1003.6,1.85E+07,1948.1,3.59E+07,69.804,1.29E+06,206.47,3.81E+06,112.1,2.07E+06,
020917Xim_WT_AJ8,57,8260,TE,263.78,99.168,42.404,1321,1.09E+07,2454.6,2.03E+07,82.054,6.78E+05,225.03,1.86E+06,176.27,1.46E+06,
020917Xim_WT_AJ8,58,12169,TE,231.76,381.62,43.672,842.39,1.03E+07,958.88,1.17E+07,47.16,5.74E+05,235.08,2.86E+06,114.37,1.39E+06,
020917Xim_WT_AJ8,59,13677,TE,184.43,123.3,43.858,1596.9,2.18E+07,2244.7,3.07E+07,77.38,1.06E+06,236.9,3.24E+06,210.79,2.88E+06,
020917Xim_WT_AJ8,60,12026,TE,57.094,252.06,45.768,2315,2.78E+07,59.409,7.14E+05,39.929,4.80E+05,244.3,2.94E+06,135.46,1.63E+06,
020917Xim_WT_AJ8,61,13804,TE,453.67,283.08,44.124,1066.3,1.47E+07,40.311,5.56E+05,23.034,3.18E+05,198.3,2.74E+06,122.6,1.69E+06,
020917Xim_WT_AJ8,62,6714,TE,84.167,316.57,44.323,2162.2,1.45E+07,63.374,4.25E+05,29.558,1.98E+05,220.73,1.48E+06,278.19,1.87E+06,
020917Xim_WT_AJ8,63,14100,TE,440.45,187.27,46.794,993.95,1.40E+07,43.797,6.18E+05,25.09,3.54E+05,214.67,3.03E+06,87.372,1.23E+06,
020917Xim_WT_AJ8,64,12084,ICM,117.77,287.8,43.544,1568.7,1.90E+07,2105.5,2.54E+07,82.338,9.95E+05,224.82,2.72E+06,625.37,7.56E+06,
020917Xim_WT_AJ8,64.2,12084,ICM,117.77,287.8,43.544,1261.758,1.90E+07,1571.973,2.54E+07,191.945,9.95E+05,219.746,2.72E+06,75.311,7.56E+06,
020917Xim_WT_AJ8,65,12375,TE,418.07,149.14,48.772,1110.3,1.37E+07,40.698,5.04E+05,27.423,3.39E+05,177.71,2.20E+06,116,1.44E+06,
020917Xim_WT_AJ8,66,8989,ICM,110.77,233.37,44.385,964.02,8.67E+06,1252.7,1.13E+07,62.194,5.59E+05,207,1.86E+06,485.92,4.37E+06,
020917Xim_WT_AJ8,67,13840,ICM,146.43,307.35,49.933,805.71,1.12E+07,531.52,7.36E+06,39.177,5.42E+05,202.47,2.80E+06,434.88,6.02E+06,
