 Embryo Id, Cell ID, Size,Identity , X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
011217Xim_WT_AC3,1,5679,TE,243.87,218.65,3.3712,2153.8,1.22E+07,3433.7,1.95E+07,141.11,8.01E+05,592.23,3.36E+06,376.4,2.14E+06,
011217Xim_WT_AC3,2,3735,TE,326.55,241.32,3.3614,2966.1,1.11E+07,3442.1,1.29E+07,190.72,7.12E+05,576.73,2.15E+06,213.5,7.97E+05,
011217Xim_WT_AC3,3,8162,TE,268.79,289.54,4.2221,1552.1,1.27E+07,3584.5,2.93E+07,155.9,1.27E+06,582.52,4.75E+06,671.16,5.48E+06,
011217Xim_WT_AC3,4,3385,TE,346.7,246.69,5.7861,2297.5,7.78E+06,2694.4,9.12E+06,142.54,4.82E+05,598.96,2.03E+06,154.81,5.24E+05,
011217Xim_WT_AC3,5,8752,TE,200.89,263.24,5.866,1616.6,1.41E+07,2689.7,2.35E+07,115.3,1.01E+06,599.08,5.24E+06,490.97,4.30E+06,
011217Xim_WT_AC3,6,8751,TE,294.18,317.43,7.0166,1543.9,1.35E+07,3180.5,2.78E+07,132.54,1.16E+06,595.84,5.21E+06,522.89,4.58E+06,
011217Xim_WT_AC3,7,9962,TE,247.26,162.04,7.257,1096.5,1.09E+07,2539.2,2.53E+07,100.46,1.00E+06,575.68,5.73E+06,513.57,5.12E+06,
011217Xim_WT_AC3,8,7953,TE,193.68,199.97,7.6981,1592.1,1.27E+07,3236.9,2.57E+07,129.97,1.03E+06,583.43,4.64E+06,626.87,4.99E+06,
011217Xim_WT_AC3,9,16607,TE,216.85,329.22,9.3361,1639.7,2.72E+07,2490.8,4.14E+07,92.584,1.54E+06,598.42,9.94E+06,400,6.64E+06,
011217Xim_WT_AC3,10,8566,TE,304.17,149.8,10.814,1082.7,9.27E+06,2529.3,2.17E+07,143.07,1.23E+06,574.01,4.92E+06,289.58,2.48E+06,
011217Xim_WT_AC3,11,13094,TE,167.36,310.09,11.8,2062.5,2.70E+07,2649,3.47E+07,104.03,1.36E+06,535.42,7.01E+06,682.95,8.94E+06,
011217Xim_WT_AC3,12,11290,TE,355.44,183.02,13.076,1588.6,1.79E+07,2921.8,3.30E+07,178.34,2.01E+06,590.8,6.67E+06,433.96,4.90E+06,
