 Embryo Id, Cell ID, Size,Identity, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
011317Xim_WT_AD3,1,6849,TE,295.74,189.66,3.9375,1409.5,9.65E+06,2768.3,1.90E+07,118.91,8.14E+05,601.65,4.12E+06,233.86,1.60E+06,
011317Xim_WT_AD3,2,7514,TE,257.72,202.78,4.8122,1579.6,1.19E+07,2737.3,2.06E+07,115.97,8.71E+05,603.18,4.53E+06,310.27,2.33E+06,
011317Xim_WT_AD3,3,6306,TE,205.52,264.96,2.8909,1713.6,1.08E+07,3441.8,2.17E+07,155.97,9.84E+05,591.6,3.73E+06,279.34,1.76E+06,
011317Xim_WT_AD3,4,10263,TE,336.12,250.93,5.5689,2423.4,2.49E+07,2714.9,2.79E+07,112.05,1.15E+06,601.48,6.17E+06,219.92,2.26E+06,
011317Xim_WT_AD3,5,7329,TE,258.17,328.85,6.6158,1944.1,1.42E+07,3183.3,2.33E+07,136.89,1.00E+06,613.62,4.50E+06,257.44,1.89E+06,
011317Xim_WT_AD3,6,5382,TE,363.65,212.25,7.9582,1448.2,7.79E+06,2095.2,1.13E+07,115.85,6.24E+05,590.23,3.18E+06,261.89,1.41E+06,
011317Xim_WT_AD3,7,9950,TE,182.36,217.36,8.2933,1132.1,1.13E+07,1884.7,1.88E+07,271.67,2.70E+06,585.18,5.82E+06,254.29,2.53E+06,
011317Xim_WT_AD3,9,9973,TE,192.67,325.83,10.418,2065.8,2.06E+07,2257.6,2.25E+07,82.746,8.25E+05,601.36,6.00E+06,190.67,1.90E+06,
011317Xim_WT_AD3,10,7352,TE,224.59,163.94,10.728,1412.2,1.04E+07,2453.7,1.80E+07,209.6,1.54E+06,581.66,4.28E+06,415.4,3.05E+06,
011317Xim_WT_AD3,11,13408,TE,380.24,259.85,15.34,1767.8,2.37E+07,2359.2,3.16E+07,93.065,1.25E+06,595.34,7.98E+06,168.85,2.26E+06,
011317Xim_WT_AD3,12,7158,TE,133.67,221.11,17.782,1575.5,1.13E+07,2674.3,1.91E+07,168.55,1.21E+06,543.8,3.89E+06,392.63,2.81E+06,
011317Xim_WT_AD3,13,7545,TE,292.74,130.19,19.338,1146.9,8.65E+06,2626,1.98E+07,96.441,7.28E+05,582.29,4.39E+06,148.02,1.12E+06,
011317Xim_WT_AD3,14,5399,TE,198.05,139.64,19.423,1747.8,9.44E+06,2684.5,1.45E+07,166.99,9.02E+05,546.3,2.95E+06,315.21,1.70E+06,
011317Xim_WT_AD3,15,6832,TE,382.88,167.12,20.431,1197.6,8.18E+06,1425.6,9.74E+06,71.818,4.91E+05,592.36,4.05E+06,175.24,1.20E+06,
011317Xim_WT_AD3,16,9705,TE,126.62,292.36,23.317,1998.5,1.94E+07,1765.8,1.71E+07,65.939,6.40E+05,536.88,5.21E+06,190.52,1.85E+06,
011317Xim_WT_AD3,17,11751,TE,156.78,158.97,27.555,1563,1.84E+07,2396.6,2.82E+07,88.684,1.04E+06,613.99,7.22E+06,449.63,5.28E+06,
011317Xim_WT_AD3,18,6095,TE,240.49,109.62,27.697,1243.9,7.58E+06,2375.8,1.45E+07,113.41,6.91E+05,564.29,3.44E+06,273.71,1.67E+06,
011317Xim_WT_AD3,20,8210,TE,279.73,391.31,30.315,1500.5,1.23E+07,2627.5,2.16E+07,92.948,7.63E+05,563.11,4.62E+06,136.22,1.12E+06,
011317Xim_WT_AD3,21,15414,TE,87.332,233.75,35.675,1707.4,2.63E+07,2010.4,3.10E+07,93.28,1.44E+06,649.68,1.00E+07,263.33,4.06E+06,
011317Xim_WT_AD3,24,7562,TE,185.9,111.72,38.156,912.08,6.90E+06,1214.4,9.18E+06,83.585,6.32E+05,624.38,4.72E+06,149.49,1.13E+06,
011317Xim_WT_AD3,26,2448,ICM,106.79,245.98,36.539,1224.3,3.00E+06,1743.3,4.27E+06,80.347,1.97E+05,581.28,1.42E+06,929.52,2.28E+06,
011317Xim_WT_AD3,27,5387,ICM,91.115,270.81,38.234,1544,8.32E+06,2060.2,1.11E+07,370.45,2.00E+06,685.69,3.69E+06,97.208,5.24E+05,
011317Xim_WT_AD3,28,8048,TE,135.98,357.05,42.668,2058.3,1.66E+07,2156.8,1.74E+07,70.04,5.64E+05,599.04,4.82E+06,156.24,1.26E+06,
011317Xim_WT_AD3,29,9288,TE,215.85,399.25,42.987,1304.3,1.21E+07,1233.6,1.15E+07,53.628,4.98E+05,559.46,5.20E+06,95.321,8.85E+05,
011317Xim_WT_AD3,30,8369,TE,354,362.96,43.984,489.89,4.10E+06,1041.6,8.72E+06,48.511,4.06E+05,588.1,4.92E+06,90.729,7.59E+05,
011317Xim_WT_AD3,31,7745,TE,318.83,97.072,44.574,760.15,5.89E+06,931.56,7.21E+06,50.151,3.88E+05,568.91,4.41E+06,108.84,8.43E+05,
011317Xim_WT_AD3,32,6536,TE,238.38,91.641,46.591,763.24,4.99E+06,1002.1,6.55E+06,50.558,3.30E+05,493.99,3.23E+06,102.73,6.71E+05,
011317Xim_WT_AD3,33,19213,TE,437.13,229.54,51.541,603.27,1.16E+07,455.52,8.75E+06,35.818,6.88E+05,567.19,1.09E+07,104.94,2.02E+06,
011317Xim_WT_AD3,33.2,19213,TE,437.13,229.54,51.541,617.15,1.16E+07,541.263,8.75E+06,36.317,6.88E+05,500.934,1.09E+07,88.142,2.02E+06,
011317Xim_WT_AD3,34,5181,TE,111.2,178.21,47.471,1237.1,6.41E+06,1395.2,7.23E+06,53.744,2.78E+05,542.48,2.81E+06,90.169,4.67E+05,
011317Xim_WT_AD3,35,6366,TE,101.18,322.14,49.448,1122.9,7.15E+06,1958.9,1.25E+07,69.971,4.45E+05,581.08,3.70E+06,92.93,5.92E+05,
011317Xim_WT_AD3,36,3709,TE,93.836,284.99,45.729,1084.4,4.02E+06,1383.9,5.13E+06,367.43,1.36E+06,638.48,2.37E+06,75.566,2.80E+05,
011317Xim_WT_AD3,37,8191,ICM,116.8,295.43,52.599,654.58,5.36E+06,608.34,4.98E+06,53.73,4.40E+05,472.63,3.87E+06,515.68,4.22E+06,
011317Xim_WT_AD3,38,7671,TE,87.41,236,51.428,920.88,7.06E+06,878.91,6.74E+06,292.12,2.24E+06,534.46,4.10E+06,92.998,7.13E+05,
011317Xim_WT_AD3,39,7070,TE,167.02,121.75,55.089,573.39,4.05E+06,714.16,5.05E+06,39.62,2.80E+05,498.14,3.52E+06,83.54,5.91E+05,
011317Xim_WT_AD3,40,8425,ICM,116.7,211.15,56.082,547.95,4.62E+06,641.15,5.40E+06,42.279,3.56E+05,548.09,4.62E+06,408.54,3.44E+06,
011317Xim_WT_AD3,41,7271,TE,78.38,231.37,57.884,695.77,5.06E+06,776.05,5.64E+06,84.88,6.17E+05,474.57,3.45E+06,73.779,5.36E+05,
