 Embryo Id, Cell ID, Size,Identity, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
030117Xim_WT_AL2,1,13370,TE,232.07,221.77,6.08,2458.4,3.29E+07,3503.4,4.68E+07,243.14,3.25E+06,225.22,3.01E+06,531.08,7.10E+06,
030117Xim_WT_AL2,2,11621,TE,258.1,305.22,5.4778,2481.2,2.88E+07,116.57,1.35E+06,76.261,8.86E+05,230.66,2.68E+06,519.56,6.04E+06,
030117Xim_WT_AL2,3,9792,TE,345.26,244,6.9153,2167.1,2.12E+07,3604.7,3.53E+07,249.71,2.45E+06,224.31,2.20E+06,288.2,2.82E+06,
030117Xim_WT_AL2,4,9397,TE,333.16,309.82,6.8849,1855,1.74E+07,3554.6,3.34E+07,282.15,2.65E+06,230.78,2.17E+06,337.67,3.17E+06,
030117Xim_WT_AL2,5,8136,TE,293.81,349.02,5.795,1966.5,1.60E+07,3491.3,2.84E+07,284.15,2.31E+06,219.91,1.79E+06,652.93,5.31E+06,
030117Xim_WT_AL2,6,8121,TE,174.18,322.23,9.8461,2393.8,1.94E+07,3074.4,2.50E+07,148.43,1.21E+06,228.84,1.86E+06,601.96,4.89E+06,
030117Xim_WT_AL2,7,5340,TE,314.6,178.5,12.741,2335.8,1.25E+07,140.28,7.49E+05,56.923,3.04E+05,221.89,1.18E+06,547.67,2.92E+06,
030117Xim_WT_AL2,8,8524,TE,195.39,349.04,15.374,2553,2.18E+07,3877.4,3.31E+07,646.9,5.51E+06,227.02,1.94E+06,1173.2,1.00E+07,
030117Xim_WT_AL2,9,10304,TE,275.63,386.95,16.512,2525.8,2.60E+07,3767.1,3.88E+07,219.52,2.26E+06,231.46,2.39E+06,419.76,4.33E+06,
030117Xim_WT_AL2,10,11855,TE,142.23,258.69,16.601,2980.3,3.53E+07,155.96,1.85E+06,83.314,9.88E+05,209.24,2.48E+06,542.16,6.43E+06,
030117Xim_WT_AL2,11,5683,TE,369.98,193.21,16.575,1872.7,1.06E+07,144.71,8.22E+05,54.374,3.09E+05,225.86,1.28E+06,508.68,2.89E+06,
030117Xim_WT_AL2,12,16261,TE,109.52,298.09,20.007,2608.6,4.24E+07,3150,5.12E+07,310.28,5.05E+06,211.8,3.44E+06,437.63,7.12E+06,
030117Xim_WT_AL2,12.2,16261,ICM,84,276,24,2308.006,,2622.215,,395.07,,205.408,,214.315,,
030117Xim_WT_AL2,13,7076,TE,238.84,162.36,17.974,1966.8,1.39E+07,129.2,9.14E+05,46.714,3.31E+05,234.37,1.66E+06,543.25,3.84E+06,
030117Xim_WT_AL2,14,7202,TE,375.61,350.5,18.041,1682.3,1.21E+07,3664.4,2.64E+07,231.67,1.67E+06,216.53,1.56E+06,411.59,2.96E+06,
