
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,NS-labs,TrackID,ID,
-145.066,850.371,183.022,um,Spot,Position,1,DP,1000000180,180,
-141.165,834.924,190.567,um,Spot,Position,1,DP,1000000260,260,
-163.918,844.887,226.439,um,Spot,Position,1,DP,1000000478,478,
-171.081,847.992,202.052,um,Spot,Position,1,DP,1000001040,1040,
-165.439,829.665,227.064,um,Spot,Position,1,DP,1000001042,1042,
-180.214,855.107,214.23,um,Spot,Position,1,DP,1000001044,1044,
-171.635,843.509,245.992,um,Spot,Position,1,DP,1000001045,1045,
-152.58,857.618,187.206,um,Spot,Position,1,DP,1000001047,1047,
-161.118,852.01,201.65,um,Spot,Position,1,DP,1000001048,1048,
-174.126,857.669,222,um,Spot,Position,1,DP,1000001494,1494,
-176.063,838.612,231.394,um,Spot,Position,1,PRE,1000000055,55,
-169.698,842.795,219.969,um,Spot,Position,1,PRE,1000000135,135,
-162.225,824.554,206.044,um,Spot,Position,1,PRE,1000000386,386,
-149.404,833.263,196.308,um,Spot,Position,1,PRE;d1,1000000000,0,
-145.066,849.216,180.615,um,Spot,Position,2,DP,1000000180,1498,
-141.582,835.477,190.819,um,Spot,Position,2,DP,1000000260,1499,
-164.736,845.164,222.03,um,Spot,Position,2,DP,1000000478,1501,
-166.864,830.772,228.535,um,Spot,Position,2,DP,1000001042,1503,
-173.019,848.779,201.518,um,Spot,Position,2,DP,1000001040,1504,
-181.875,856.79,215.1,um,Spot,Position,2,DP,1000001044,1505,
-150.361,857.495,189.941,um,Spot,Position,2,DP,1000001047,1506,
-174.956,859.72,222.666,um,Spot,Position,2,DP,1000001494,1507,
-173.019,844.857,246.084,um,Spot,Position,2,DP,1000001045,1592,
-150.741,832.986,196.545,um,Spot,Position,2,PRE,1000000000,1495,
-178.831,841.555,233.195,um,Spot,Position,2,PRE,1000000055,1496,
-169.974,843.976,220.784,um,Spot,Position,2,PRE,1000000135,1497,
-163.056,825.669,206.415,um,Spot,Position,2,PRE,1000000386,1500,
-163.056,851.911,199.917,um,Spot,Position,2,DP;Mito,1000001048,1502,
-145.343,848.118,180.396,um,Spot,Position,3,DP,1000000180,1596,
-143.091,834.924,190.909,um,Spot,Position,3,DP,1000000260,1597,
-168.086,846.271,216.878,um,Spot,Position,3,DP,1000000478,1599,
-169.297,829.389,227.246,um,Spot,Position,3,DP,1000001042,1602,
-176.34,851.18,200.126,um,Spot,Position,3,DP,1000001040,1603,
-183.535,857.448,216.55,um,Spot,Position,3,DP,1000001044,1604,
-179.661,857.989,223.088,um,Spot,Position,3,DP,1000001494,1606,
-176.617,845.055,245.964,um,Spot,Position,3,DP,1000001045,1607,
-152.509,832.433,195.331,um,Spot,Position,3,PRE,1000000000,1593,
-180.491,842.865,233.765,um,Spot,Position,3,PRE,1000000055,1594,
-174.126,840.899,217.674,um,Spot,Position,3,PRE,1000000135,1595,
-166.653,827.388,207.6,um,Spot,Position,3,PRE,1000000386,1598,
