
Time Index
 ==================== 
Time Index,Unit,Category,Time,NS-labs,TrackID,ID,
1,,Spot,1,PRE,1000000000,0,
1,,Spot,1,PRE,1000000062,62,
1,,Spot,1,DP,1000000137,137,
2,,Spot,2,PRE,1000000000,138,
2,,Spot,2,PRE,1000000062,139,
2,,Spot,2,DP,1000000137,140,
3,,Spot,3,PRE,1000000000,141,
3,,Spot,3,PRE,1000000062,142,
3,,Spot,3,DP,1000000137,143,
4,,Spot,4,PRE,1000000000,144,
4,,Spot,4,PRE,1000000062,145,
4,,Spot,4,DP,1000000137,146,
5,,Spot,5,PRE,1000000000,147,
5,,Spot,5,PRE,1000000062,148,
5,,Spot,5,DP,1000000137,149,
6,,Spot,6,PRE,1000000000,150,
6,,Spot,6,PRE,1000000062,151,
6,,Spot,6,DP,1000000137,152,
7,,Spot,7,PRE,1000000000,153,
7,,Spot,7,PRE,1000000062,154,
7,,Spot,7,DP,1000000137,155,
8,,Spot,8,PRE,1000000000,156,
8,,Spot,8,PRE,1000000062,157,
8,,Spot,8,DP,1000000137,158,
9,,Spot,9,PRE,1000000000,159,
9,,Spot,9,PRE,1000000062,160,
9,,Spot,9,DP,1000000137,161,
10,,Spot,10,PRE,1000000000,162,
10,,Spot,10,PRE,1000000062,163,
10,,Spot,10,DP,1000000137,164,
11,,Spot,11,PRE,1000000000,165,
11,,Spot,11,PRE,1000000062,166,
11,,Spot,11,DP,1000000137,167,
12,,Spot,12,PRE,1000000000,168,
12,,Spot,12,PRE,1000000062,169,
12,,Spot,12,DP,1000000137,170,
13,,Spot,13,PRE,1000000000,171,
13,,Spot,13,PRE,1000000062,172,
13,,Spot,13,DP,1000000137,173,
14,,Spot,14,PRE,1000000000,174,
14,,Spot,14,PRE,1000000062,175,
14,,Spot,14,DP,1000000137,176,
15,,Spot,15,PRE,1000000000,177,
15,,Spot,15,PRE,1000000062,178,
15,,Spot,15,DP,1000000137,179,
16,,Spot,16,PRE,1000000000,180,
16,,Spot,16,PRE,1000000062,181,
16,,Spot,16,DP,1000000137,182,
17,,Spot,17,PRE,1000000000,183,
17,,Spot,17,PRE,1000000062,184,
17,,Spot,17,DP,1000000137,185,
18,,Spot,18,PRE,1000000000,186,
18,,Spot,18,PRE,1000000062,187,
18,,Spot,18,DP,1000000137,188,
19,,Spot,19,PRE,1000000000,189,
19,,Spot,19,PRE,1000000062,190,
19,,Spot,19,DP,1000000137,191,
20,,Spot,20,PRE,1000000000,192,
20,,Spot,20,PRE,1000000062,193,
20,,Spot,20,DP,1000000137,194,
21,,Spot,21,PRE,1000000000,195,
21,,Spot,21,PRE,1000000062,196,
21,,Spot,21,DP,1000000137,197,
22,,Spot,22,PRE,1000000000,198,
22,,Spot,22,PRE,1000000062,199,
22,,Spot,22,DP,1000000137,200,
23,,Spot,23,PRE,1000000000,201,
23,,Spot,23,PRE,1000000062,202,
23,,Spot,23,DP,1000000137,203,
24,,Spot,24,PRE,1000000000,204,
24,,Spot,24,PRE,1000000062,205,
24,,Spot,24,DP,1000000137,206,
25,,Spot,25,PRE,1000000000,207,
25,,Spot,25,PRE,1000000062,208,
25,,Spot,25,DP,1000000137,209,
26,,Spot,26,PRE,1000000000,210,
26,,Spot,26,PRE,1000000062,211,
26,,Spot,26,DP,1000000137,212,
27,,Spot,27,PRE,1000000000,213,
27,,Spot,27,PRE,1000000062,214,
27,,Spot,27,DP,1000000137,215,
28,,Spot,28,PRE,1000000000,216,
